CaseID,Feature__NGTDM_Coarseness(IBSI:QCDE),Feature__NGTDM_Contrast(IBSI:65HE),Feature__NGTDM_Busyness(IBSI:NQ30),Feature__NGTDM_Complexity(IBSI:HDEZ),Feature__NGTDM_Strength(IBSI:1X9X)
17 Malignant,0.0004674776176637878,0.0323936924333965,0.9296188362662996,800.6129387586404,0.6838241760891518
18 Benign,0.007272617,0.1001213989876885,0.080215436,774.9204802205262,10.878545776037472
18 Malignant,0.00036992177581303615,0.1215324927120286,2.299698098887139,844.6103820361851,0.7005321810332034
19 Benign,0.0005621211971666686,0.037238176,0.9302722780592833,978.69359208763,0.8764041626881601
19 Malignant,0.001327221,0.048348661,0.3364680150941785,918.5123450781782,1.986979383534956
20 Benign,0.0007668821401238602,0.037320726,0.6799309940672712,929.138563405986,1.1531776106930005
20 Malignant,0.001476223,0.034642431,0.2535344530574425,1334.3376912311928,2.5300211228691154
21 Benign,0.005934288,0.079429419,0.075368512,709.5063531854967,8.823920277525573
21 Malignant,0.0006411657067197289,0.052915794,0.9105259700666296,849.6836941566744,0.8251820928276886
22 Benign,0.005267678,0.055893822,0.079895624,1194.7049643695009,8.346084209873732
22 Malignant,0.001042499,0.072847244,0.7890308691867861,887.6656988232054,1.438719051566419
23 Benign,0.007074857,0.0596290144679966,0.0479534916715732,1196.916388180253,12.118963273515208
23 Malignant,0.0004781431198887117,0.04688453,1.067804216090246,935.1191235949672,0.7291358499276518
24 Benign,0.004732493,0.084529305,0.095922388,1180.2477626272166,7.446654077635545
24 Malignant,0.002432331,0.042282729,0.1558617563162173,1077.3604857326425,3.762544268105773
25 Benign,0.006005093,0.069437617,0.082679972,1012.691072524771,8.227479071900188
25 Malignant,0.001020546,0.0399166227916737,0.4083525221346426,804.3611567584442,1.3939449241225523
26 Benign,0.0003549978876421862,0.0491907463760027,2.0217019688041016,790.6341863799777,0.4721436274892873
26 Malignant,0.002410013,0.053921185,0.2203269847321612,1172.6395535796037,3.6698883778837583
27 Benign,0.000953634323131306,0.1090523111546231,1.0325250170924083,3240.128180385842,2.599226189
27 Malignant,0.0006280636085725581,0.042487531,0.5606214646995205,1182.9788540876568,1.0483331423857054
28 Benign,0.002805527,0.066816272,0.1742847444783826,688.3944908185299,4.381355976
28 Malignant,0.000503767438437494,0.053680054,1.208819488580101,934.2740989333302,0.6357763773328697
29 Benign,0.003552475,0.056088622,0.1523532429065217,864.620752,4.791454450400369
29 Malignant,0.0008658991227035479,0.0430021295090694,0.4945110142172553,1172.451714020014,1.049259783252896
30 Benign,0.001921372,0.048966692,0.216861598,922.7267026316026,3.015294052816823
30 Malignant,0.002760589,0.079056198,0.2158541140103338,800.6880265757036,3.4232008063283743
31 Benign,0.0004507553112448475,0.0275623896627966,0.8548099780952835,791.7660161788762,0.7170877381457188
31 Malignant,0.00154569,0.0445187657634748,0.3513779986666406,775.1000217,2.0045578137708304
32 Benign,0.0006524829116588034,0.054982092,0.9204896272908314,822.2448173635704,0.8205080586431699
32 Malignant,0.0007743528611391792,0.043408676,0.5573596789057276,1148.355422203148,1.2536646887450644
33 Benign,0.0006637079959517843,0.050563831,1.1881886181683254,906.9782333886524,1.0156010970713545
33 Malignant,0.001935649,0.06899422,0.3808618530932302,950.5260911853628,2.4865200965518133
34 Benign,0.0014411,0.03342829,0.3125586849243847,873.5160686802109,2.261674835058422
34 Malignant,0.002271232,0.024532877,0.1456167423858542,1043.725319975041,4.416716303867517
35 Benign,0.0007851440100656959,0.088463476,1.0392985652635311,908.3252715875018,1.132276915003842
35 Malignant,0.001054088,0.031780802,0.3291003165439746,960.3145939693536,1.871433952005619
36 Benign,0.00194811,0.058201009,0.3374174043483844,969.7549388491984,3.106093832986823
36 Malignant,0.0005853933397429653,0.0557250884828708,0.9035387149090236,1028.365999328849,0.7932986206795517
37 Benign,0.003671114,0.054490365,0.1226344034609055,1535.1085939022191,5.949176622
37 Malignant,0.004227897,0.053812677,0.132154071143049,1048.6163360863582,5.668467961871176
38 Benign,0.004110683,0.051091344,0.123250949125726,1253.882537162479,6.717943860891929
38 Malignant,0.004581426,0.0520971121625803,0.089612893,1186.93721,7.615100922583494
39 Benign,0.005784173,0.078887683,0.1019960359892078,873.2102939697922,7.278578604859678
39 Malignant,0.0006631345891238391,0.037763622,0.7306590830264034,926.2340899,1.0137725739431116
40 Benign,0.003427342,0.1131281527807341,0.1679163893003948,2140.3991473546807,5.553686731874483
40 Malignant,0.0005013716772210107,0.035559267,0.7083413430869065,669.4561779122442,0.8220396605897214
41 Benign,0.002705639,0.026189459,0.1111796946025669,1026.1264283944713,5.344907564101947
41 Malignant,0.00039568032723467423,0.054315581,0.8910312346319754,778.7410894456115,0.6308079802768801
42 Benign,0.0104911128980503,0.0403430395580048,0.044417722,832.9925098191807,15.464934796307306
42 Malignant,0.0008565518760920489,0.034714931,0.3727276167291876,843.0238353652957,1.5441857349518793
43 Benign,0.005312735,0.1431222473326538,0.1616112653154726,1048.4062800023212,11.139283820438552
43 Malignant,0.001344039,0.033864147,0.3062406908445046,807.4411179836354,1.910166971859508
44 Benign,0.002784258,0.1156843443462557,0.3422640123392639,724.4222445186335,11.903698841476931
44 Malignant,0.0005389638112204046,0.0337415721009456,0.733935001,936.5471108446168,0.8558456811506739
45 Benign,0.001002503,0.04379831,0.3486323135963743,989.7845106399562,1.6850152033108394
45 Malignant,0.001135598,0.063406929,0.3363363078091298,807.6713443422967,1.7084218294915798
46 Benign,0.00695765,0.075529339,0.064604908,1060.1463784161292,11.256189071430056
46 Malignant,0.0006792115867249246,0.041458432,0.7295288104294201,876.2772770784352,0.9959410168131512
47 Benign,0.001169434,0.038049994,0.3450160515424726,1214.1455189951878,1.9241054691920896
47 Malignant,0.000838055163575033,0.038003885,0.651004832,901.0297904,1.3496368598993933
48 Benign,0.004359843,0.053551665,0.125572599285054,883.6417135910194,5.976829555954152
48 Malignant,0.0002698978223663095,0.0507296324747176,2.729214278514964,820.4976831,0.3826890227181305
49 Benign,0.009127652,0.1254188498985445,0.068755053,935.0194742709332,17.628832958885226
49 Malignant,0.001232569,0.0305101899733407,0.3007582850757891,1145.4305890659211,2.1418239570398407
50 Benign,0.0006641010343690902,0.031679767,0.7414893916200793,911.7975730011008,1.0013016248698223
50 Malignant,0.001455987,0.076684954,0.7932992338591259,1141.4594321284392,2.56346983496802
51 Benign,0.001101131,0.05486544,0.6011860111649449,992.092159864756,1.563372438256265
51 Malignant,0.0005451941660335167,0.042718693,0.7901415915388788,1336.201321625434,0.9241890442328722
52 Benign,0.0134491688010173,0.046559032,0.0268550287582839,1399.5709853983326,22.397252030258432
52 Malignant,0.001014765,0.044218205,0.4311534905266556,1046.0369240085145,1.5572484939143971
53 Benign,0.00439166,0.1366144045828048,0.1432986423060306,862.2705449548433,19.233195281887177
53 Malignant,0.001505311,0.042291661,0.2622418337986948,925.7892691308672,2.3093723219091093
54 Benign,0.001957998,0.070454852,0.2593285177804905,930.89523831559,2.4972568350120747
54 Malignant,0.002043107,0.0575596558682461,0.23873699991616,874.9668450341136,2.911002340587991
55 Benign,0.001216166,0.09326133,0.5447431891675059,1840.1530389987224,1.904368210379596
55 Malignant,0.0004427413714266262,0.0534174215744932,1.3101179744148377,609.6578533452541,0.5701203414440059
56 Benign,0.003083247,0.1762644615087698,0.1666310042502991,1010.3012150926136,13.323017264399535
56 Malignant,0.0007958288295131446,0.075868775,0.7662239667356969,645.5873903,1.2132161364538283
57 Benign,0.001865524,0.087091837,0.3909402106995554,1128.128274987245,2.4182925027050586
57 Malignant,0.000998108701853151,0.0564592734817842,0.487203054860387,838.2110423429766,1.3466367761393665
58 Benign,0.006161581,0.073979282,0.085112794,1282.650899,8.891667757654917
58 Malignant,0.007013917,0.067465636,0.048328069,1645.529100111879,7.943975656193972
59 Benign,0.004815836,0.078214135,0.1930465831177895,1144.3631365772922,7.708225860690103
59 Malignant,0.005177749,0.1077115350884636,0.064352709,2293.656968,6.473819092681883
60 Benign,0.003132068,0.035790345,0.1452827011478548,923.0332174217024,4.676203021925732
60 Malignant,0.001459057,0.067504456,0.3754073675410249,1272.8041072980418,1.5857964891001517
61 Benign,0.004226169,0.037672863,0.1314621419465111,806.8986695340004,5.544764733149403
61 Malignant,0.004369705,0.064632638,0.101451670784361,1059.2357475161689,6.46606228
62 Benign,0.000220215496440636,0.039697098,2.2446445251388085,916.4749747447796,0.3251730351001663
62 Malignant,0.0006764347223236968,0.081742378,1.0573987810766696,888.8900575671814,0.984379299
63 Benign,0.001521326,0.0485641315132727,0.4417387634963421,887.906155,2.654516834692303
63 Malignant,0.002048118,0.0374051695780163,0.2146533805207606,1013.0208808991254,3.416436785068549
64 Benign,0.001748937,0.0312402315434478,0.2445674003631881,796.1510689937792,2.484233417987836
64 Malignant,0.001649587,0.051498506,0.2739086910032102,1110.4249107551516,2.489617731315378
65 Benign,0.002747179,0.1104535116364054,0.2959425812010162,1163.110732195788,5.800299297198508
65 Malignant,0.0006489795761096605,0.1088681071682639,1.0942897086739642,854.4999376209714,0.8430865707831067
66 Benign,0.0002009814665788933,0.0308663227411786,1.6691898884800325,689.9420166794844,0.3463493661117563
66 Malignant,0.002192902,0.043574915162129,0.1874201485525259,1508.1493616017344,3.0665917514110617
67 Benign,0.0005025187425728943,0.0344054931767075,0.8023001625079602,1084.7317355669863,0.8221145966788596
67 Malignant,0.0002593008503470851,0.077657119,2.8813917532241087,912.2562901082878,0.3498768712337789
68 Benign,0.004438398,0.085689694,0.2339546128919205,995.2988035694248,6.94510499545116
68 Malignant,0.0004396986605199351,0.031208337,1.0725426037546646,930.42640785356,0.6674042094040117
69 Benign,0.001499128,0.0377574029554883,0.3231367562508508,908.6198185852144,2.140494426647977
69 Malignant,0.001028063,0.056310511,0.6692196995023205,823.4163460688206,1.3525771811521656
70 Benign,0.0007031745087195468,0.0318235562908464,0.5826760278285714,1141.248149170475,1.094833600761629
70 Malignant,0.0003841712658761872,0.091061184,1.8724897931976487,807.7314281504867,0.4820827122358895
71 Benign,0.003646015,0.067015239,0.1337752078446365,1057.2882763436123,4.830357392174494
71 Malignant,0.002013375,0.039428321,0.1759003916840427,1790.3730585532514,3.7907845685442783
72 Benign,0.0006521012113462576,0.057514046,0.7770824660031136,764.6863841512965,0.8423612431675362
72 Malignant,0.005420672,0.082778706,0.098116927,1289.6125151391384,7.377140957248702
73 Benign,0.0005910745546631658,0.041912926,1.687748263353137,1126.204787562349,1.305865955218185
73 Malignant,0.00017605851607967315,0.0287098092315593,2.1276787554024086,1034.270215802222,0.2937668779630297
74 Benign,0.00033069693646314846,0.0295527140944572,0.986372590837114,987.8367216453042,0.6052266698623513
74 Malignant,0.00010835986466074362,0.0387871604394754,2.833069744908397,917.1202314126822,0.2197021883698347
75 Benign,0.0008254851203048535,0.072367156,0.6606355412967059,730.8689507695518,1.0786370812749309
75 Malignant,0.0005610841689890668,0.028944029,0.6203014116923039,964.991171788102,0.9688541747758028
76 Benign,0.002455432,0.0302778542563541,0.1691161985516864,1250.8944820415848,4.442937102952494
76 Malignant,0.001077408,0.0513291103574522,0.497911305842547,923.2496639253616,1.5712092955688428
77 Benign,0.001078252,0.080617449,0.7518606707559878,980.7021745,1.4821486410644042
77 Malignant,0.0005416104003128899,0.0469352623200447,1.010037652730453,932.3214023328516,0.7632400040583265
78 Benign,0.002433437,0.1436671647117567,0.2916422745906709,2114.504960711793,2.472343876616081
78 Malignant,0.003841351,0.1720311827678017,0.113520255,1923.1879573813,4.2233919674038445
79 Benign,0.0002915254660640684,0.2527377596971862,3.2920516484135405,1835.7457980978372,3.514825130077966
79 Malignant,0.001083785,0.053106333,0.4483630657632567,978.5112350778842,1.5905736657099785
80 Benign,0.00023585428506135004,0.032852768,1.1413070044450575,1147.2467106275735,0.5680108745369276
80 Malignant,0.003358745,0.040457226,0.1375665331675832,1069.459125947373,5.766828735431456
81 Benign,0.001104012,0.051512406,0.6073704844547884,857.5221306906766,1.6009675548746978
81 Malignant,0.0004106310571591336,0.075458944,1.3902402670152492,823.8228384324242,0.4766767814785884
82 Benign,0.00151603,0.035532702,0.3485171634756595,875.0464530520187,2.320283987722953
82 Malignant,0.001143309,0.048674514,0.4402427100461192,1046.4070918144796,1.7368132110694412
83 Benign,0.001007879,0.042388163,0.4540549819200067,897.9435120320209,1.4041709329383858
83 Malignant,0.003118606,0.058435149,0.1807526892991006,1039.2092617046594,4.8644505753904745
84 Benign,0.0006198286735704933,0.029513832562004,0.612392459,1149.874482419018,0.8488407546865262
84 Malignant,0.001383561,0.057858281,0.3973810955612795,996.0283607898824,2.139010781399981
85 Benign,0.005660049,0.2825569125880006,0.075845284,2069.833051276771,8.512518104225164
85 Malignant,0.003063183,0.08528821,0.2377226247381569,857.8147467849732,3.908188198408557
86 Benign,0.0002302366613091464,0.1607444887349504,4.4412990257185605,1183.7659668479118,0.6793470441109895
86 Malignant,0.0003654591948413494,0.0248412507226756,1.050532402970153,819.6658516521883,0.6419999161122171
87 Benign,0.0005411165700504165,0.0522066575939227,0.8367266769062996,1072.0428990994992,0.8499302432123368
87 Malignant,0.000383394282352652,0.070203247,1.8433348086027903,769.6806929851451,0.5191222053349254
88 Benign,0.0003300580187034964,0.068448443,1.4494542293164598,576.7246308476616,0.4877952757401937
88 Malignant,0.001868711,0.033675,0.236304570897008,1033.588763965381,3.084265923611033
89 Benign,0.003438296,0.074424088,0.2372012202669022,992.8567783152732,5.276338651965593
89 Malignant,0.002445166,0.052980464,0.2076425104424268,810.1013344044874,3.4867610380547847
90 Benign,0.001881654,0.040804341,0.3132858954665659,792.9112126087435,2.73906857327868
90 Malignant,0.0004277286240480169,0.053881382,1.585958348247777,792.7088274023133,0.6585094300119712
91 Benign,0.0006818197797812635,0.036675218,0.6659227501531989,976.6486973023276,1.0748259590482918
91 Malignant,0.000878089324886152,0.046897712,0.5209958553012181,826.0181707908645,1.2866541841814951
92 Benign,0.0007688273227690116,0.038051535,0.7195725231447316,987.2068289118412,1.2148002408800531
92 Malignant,0.007520152,0.047104904,0.069501147,750.9849896979885,9.623494204
93 Benign,0.0007660144136925484,0.0461235570447489,0.6360133775708178,1443.322619683497,1.3836682940023397
93 Malignant,0.004052618,0.057238698,0.123691816,868.7066590590459,5.324990910275603
94 Benign,0.005734406,0.077050537,0.1130257834961014,1159.6831565582918,9.260050135344802
94 Malignant,0.0003901100573192843,0.038352834,1.3444514660942066,807.2366552923788,0.5665345546645052
95 Benign,0.001513245,0.052199427,0.348200558375048,1115.6305108786578,2.234213019699219
95 Malignant,0.0004846550896208858,0.041583089746393,0.9493385605647116,824.7845347289369,0.7299740733356764
96 Benign,0.0007116859526678631,0.052099384,0.7434596348776463,764.6227359697192,0.9589505882085102
96 Malignant,0.0005075451637324294,0.045488748,1.028658640557863,632.3388743,0.645039305
97 Benign,0.002292893,0.047792995,0.1894504771455646,1178.2191402621872,3.6481069364510255
97 Malignant,0.0004627909135294049,0.041482241,0.980168765,747.3714373010669,0.6253849942528168
98 Benign,0.001473073,0.092225225,0.9765872714040602,1358.7708185260688,3.515185207
98 Malignant,0.0007900285135789361,0.0337817780592668,0.5373340321028439,1036.2996235859218,1.270982666162978
99 Benign,0.0005060703107278314,0.0460520401248217,1.2051181108298856,1082.046883528484,0.7804940305756336
99 Malignant,0.0005920250962497916,0.0374701936133483,0.8113132661752587,1051.5735666726623,0.9357925502749318
100 Benign,0.001096133,0.097931634,0.9484292283179908,1090.5119176898538,1.6496222284463753
100 Malignant,0.0008561603291749012,0.1206048739709621,0.7254592002850797,841.1122027181902,1.349915521249276
101 Benign,0.001944352,0.049327302,0.2526757700962759,921.3246695526988,3.1148725229199234
101 Malignant,0.000696974636428372,0.038426187,0.6781122918005843,790.1837287,1.0334212832644485
102 Benign,0.004879427,0.0524001255023865,0.1131041690290741,1035.1309390621525,7.986651743224336
102 Malignant,0.0006125816087205922,0.056090975,1.096389963308828,961.0358407272344,0.9603465026150358
103 Benign,0.001293906,0.036214886,0.3272992487132074,769.8821075582155,1.8687207924824691
103 Malignant,0.001185264,0.1286434208084393,0.8456886620187246,744.3903569485711,2.0661322517222187
104 Benign,0.002100012,0.074202627,0.335179359093136,965.8065146433182,2.948390172043628
104 Malignant,0.00023840146998385352,0.046571549,3.072672441647845,807.3460057725903,0.347500669164646
105 Benign,0.005496041,0.1153049986954847,0.1120860972264985,861.7214881423699,8.368512455903446
105 Malignant,0.002246336,0.036195161,0.1883909737279953,1149.4389965211517,3.685407157958775
106 Benign,0.001783947,0.051336084,0.3252248991921942,713.1040702008112,2.657222882678925
106 Malignant,0.0006728180175022747,0.035853164664938,0.7129005037549411,903.135365236884,1.0127922743271929
107 Benign,0.005646111,0.054059087,0.073003564,871.3407544530481,8.472728702188917
107 Malignant,0.001232597,0.062222239,0.4072886793575599,1079.3115615212614,1.8474365512276023
108 Benign,0.002936544,0.083930953,0.2030334308724004,786.4089756832366,4.142093923549627
108 Malignant,0.005425737,0.080353029,0.1045657328354303,1217.8789138124762,8.194470343633093
109 Benign,0.001339706,0.061046236,0.3012472452723866,1675.3488050720368,1.7319627588914166
109 Malignant,0.0002970840996650231,0.035666821,1.0851417390591038,635.5194970458103,0.5531373987240329
110 Malignant,0.000370303606038697,0.060695001,1.4239937911523768,682.7220822016064,0.4911789095912744
111 Malignant,0.0008020512284407862,0.05655286,0.596234773,710.6649613767621,1.136587627268828
112 Malignant,0.0005991506248646657,0.0234142976964053,0.6339345817084602,1067.4571648808787,0.8985470553899749
113 Malignant,0.0004276688381174689,0.043906579,1.1717797642978949,732.9407854577644,0.5472466553354612
114 Malignant,0.00040554377066276046,0.030385923,1.075123005583274,1151.197172882365,0.669774286
115 Malignant,0.0009219393102656388,0.089481478,0.9869616944082668,975.0533869,1.3795385934310127
116 Malignant,0.00027275542475435816,0.053686611,2.6738506165237257,826.7097468783597,0.3786474218727135
117 Malignant,0.0005600353488771409,0.062658497,1.2403791717083443,849.4568971116372,0.8007326911768375
118 Malignant,0.0005283424221828859,0.096957768,1.9707920697255357,1023.8947610035748,1.0477167327182926
119 Malignant,0.001076213,0.06653766,0.7278574956027954,909.9013544459232,1.3500742777794468
120 Malignant,0.0009135482680666596,0.035714563,0.5779353419061924,828.6399093969561,1.408482421346412
121 Malignant,0.0005390844906813397,0.048892692,0.8759279540481563,847.1841530290291,0.7362548695405481
122 Malignant,0.001138591,0.075942975,0.9076950595426884,926.6298962204752,2.105945464985496
123 Malignant,0.0005445327062263001,0.1198158211997009,2.6670072953118344,1052.262262292263,1.136627737190978
