CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57,Feature__58,Feature__59,Feature__60,Feature__61,Feature__62,Feature__63,Feature__64,Feature__65,Feature__66,Feature__67,Feature__68,Feature__69,Feature__70,Feature__71,Feature__72,Feature__73,Feature__74,Feature__75,Feature__76,Feature__77,Feature__78,Feature__79,Feature__80
107 Malignant,107 Malignant_img.png,0.08400170262961743,0.058413454623892504,0.09805082893377703,0.17852784153366283,0.282382125636445,0.13865846200347987,0.07433111091048307,0.04953301881409121,0.03610038430869966,0.07029839478030386,0.05668766595188959,0.08067188490781789,0.1556693263287047,0.24180413345772148,0.16378719503267433,0.11780767174364695,0.06771128093342058,0.045561330697888806,0.08517228077944963,0.08091273125719035,0.1088745506083913,0.1447177843928295,0.21716778848680804,0.14333398260040722,0.0959286915198432,0.07479999124131426,0.04909092570158259,0.08735544460835465,0.07629905326182042,0.09356869729630883,0.13311559463468295,0.1796410992636566,0.140192620455668,0.13485279664532757,0.08794075022768684,0.06703302525891766,0.060248902797810915,0.05466172393923124,0.10166012050834101,0.15116326894154986,0.2814174910599911,0.19460102276234742,0.08245444745652554,0.044739749484558944,0.02905204320630411,0.06444110908447045,0.04080964695007807,0.08043946639631899,0.1954422103670113,0.31498081910042414,0.13939720641163642,0.07573189304649523,0.05608909891633144,0.032667657122643655,0.06174711076255639,0.04342453076910028,0.10084679239215358,0.16439853843011465,0.29314774858921294,0.17742359858170184,0.076760332634137,0.050360138420905844,0.031890302800129715,0.0608875953194543,0.050985184178509294,0.0996296693744585,0.18766513044881117,0.30834245084776063,0.13666033677925057,0.07221280742409887,0.04736428638047108,0.03625169632464649,0.04703747684671274,0.03901131649127089,0.08829088675013848,0.1957493148734575,0.2898331476232923,0.16666181231291569,0.09383692513994736,0.04802343852743397,0.03155472098449413
45 Malignant,45 Malignant_img.png,0.07905113328291734,0.08740143991398314,0.12956208451033333,0.14991596768573326,0.22791194582405971,0.12972458947003182,0.0843878503225181,0.06482053357460403,0.04722379883629664,0.06406410054131105,0.06883230195984606,0.1308663980336605,0.20228966220368066,0.3133474165216413,0.10042680183458554,0.053331390959308715,0.036446477124233004,0.03039466867080857,0.06915011659853579,0.054185563554780436,0.07924849279699651,0.11645465162075876,0.26111382564033037,0.1606512510420805,0.11326190370847784,0.08743660036425985,0.058496831798770625,0.11025653993555189,0.11635651265024792,0.14851657849344627,0.16283505488053063,0.18422301070143335,0.09958166813708479,0.0701744499408943,0.054248086009082035,0.05380722843573408,0.07975072839826071,0.08540981339338169,0.16933260880419665,0.22188298253557567,0.20974611641477098,0.10157057987962388,0.057700011864004835,0.041639870814766215,0.032966395415671194,0.05553862932988853,0.04264437797412813,0.11332245836578594,0.23386602044668722,0.29760516472010595,0.11628765973132199,0.06336916980589123,0.04290800583050297,0.03445778942393451,0.09644348292308924,0.07710175131259614,0.11469462962431538,0.1687126833360873,0.21598614039455996,0.12031671052305512,0.08609767823274123,0.06564659398587681,0.054999467009565275,0.08193024275740421,0.06899103082065779,0.11708321919818854,0.18639027208343126,0.2419902838924701,0.13326938297526364,0.08775689548040991,0.043805590322150464,0.038782083700044254,0.08487870656098737,0.07401597725272296,0.10155315967652138,0.16147793006599434,0.23601611127105585,0.14469904831204222,0.08883056524978725,0.0637714895449519,0.044755992678130095
50 Benign,50 Benign_img.png,0.0732269834390807,0.07642058298025403,0.13152450922564513,0.19535264754497042,0.2771989341514572,0.10528316880997823,0.05757209474389803,0.04313392656620968,0.04028633994414599,0.055001574146574396,0.04105786631480334,0.0752093646255764,0.16339840448895646,0.33358106141387495,0.15205674411208342,0.09053476500677372,0.05244868156206439,0.03671064860885064,0.05385911931180174,0.055171719186971675,0.09171905340837938,0.15911323040098374,0.29761130843959943,0.16713007878053143,0.08842903727744056,0.05128821016587745,0.035677319718534176,0.09037653496725329,0.07409469677462473,0.12179233408971539,0.15475884058449196,0.2221940788121019,0.12988014396789774,0.09710301171186639,0.05707394274810162,0.05272525335390048,0.06076528257705132,0.05398231544097216,0.08415428579060145,0.15524291972009913,0.27515861389344565,0.17853830607643992,0.09754487001145651,0.056746973741374294,0.03786532511087655,0.06634426464093755,0.05901428474103166,0.10907668063106941,0.16617802934871187,0.2711479087525878,0.14464644778546087,0.09393847732300264,0.05490318842557045,0.03474965552532087,0.052908084391850366,0.04042062731494483,0.08843368087922608,0.20287243088395793,0.3240960548213546,0.1612757986581237,0.06936685493393219,0.039127179821684364,0.021498200299579752,0.046020365473713444,0.0459986587118101,0.08504771900032593,0.20984674714613064,0.3635701678243886,0.12657793951681764,0.06141262219806463,0.03684062623913258,0.02468430021162043,0.06278762644965095,0.056171630049569425,0.08813033711212795,0.16141366770445775,0.30445406018613186,0.15761449005864597,0.0865512192707836,0.04797727283015779,0.03489885523106751
41 Benign,41 Benign_img.png,0.1128044908409059,0.06423148166589694,0.10950848257650989,0.2218037726742773,0.2411799565240219,0.12163373726843693,0.04799581989331214,0.04541503141574948,0.03542619102644054,0.1116429431529765,0.07279319158218363,0.10073941346798264,0.13264849990217267,0.21677274704472577,0.1619374528673801,0.09915447299313289,0.06073505691005319,0.043575058191168886,0.06211238785539054,0.03692533283209552,0.07137138900209986,0.1337393929752776,0.3582634548304929,0.17260981201249245,0.08456251557135504,0.04302662414460632,0.03738824692683202,0.06314315530099872,0.04470119110866021,0.09977620202456795,0.1370794266628023,0.321544603394449,0.17667487263180956,0.093842479995235,0.03497947286016969,0.02825782668866536,0.08712368209806043,0.07049546987917645,0.08544268851246145,0.1589277641535399,0.29086374158702616,0.1376582743075185,0.08588111593155445,0.05115282880813886,0.03245350372926866,0.07351560946585049,0.05542376293002861,0.08758551630579546,0.18020454981033462,0.27693090966920647,0.15464517109319467,0.08724260570400737,0.05602353529982992,0.028427390195396994,0.06219787046350097,0.04899759461833576,0.10006595536527534,0.17677254322522318,0.2702598422918261,0.17084150847450733,0.09830071722419836,0.038622704962046395,0.0339401725704729,0.08542776097341195,0.03431202803432696,0.06925105420880111,0.1351429973821837,0.22719967793589513,0.2253397101516964,0.12735000526648857,0.061915723237693635,0.034060095271447266,0.08227830923335079,0.051237329715495515,0.09059480753555221,0.16238085601732405,0.26352461032074814,0.15199081750250645,0.09071576105069788,0.06727164948577706,0.04000506515496174
54 Benign,54 Benign_img.png,0.07949479580991912,0.05543217507883652,0.12034934525867988,0.2145128958450828,0.27514152340261966,0.11720977213929165,0.05725401386491532,0.04152991490472587,0.03907477352931949,0.08327490522262856,0.05342795097119441,0.10498289753034995,0.24496907050764888,0.3039717481772148,0.06618590819494426,0.057431552107731786,0.049831945829685594,0.035923357646567795,0.1261823205961242,0.08386792832306193,0.10666587164663087,0.0789507743023214,0.18521542572797792,0.15889251239449587,0.11833747723119795,0.07656337146787455,0.0653231687512077,0.10525865628342168,0.1024841211889743,0.1165449603527325,0.13317209587696824,0.21793201356262532,0.10385935964330227,0.09028593466646535,0.06572025351772041,0.06474157681461729,0.07756764051812354,0.07991450402453272,0.1251862246118037,0.15362109865357096,0.24562641625914639,0.145450711497536,0.07808033078827714,0.04803567808600251,0.046516681410413985,0.08583026923607802,0.07320408486610881,0.1382464273728742,0.16894508188907656,0.21021560141864815,0.14105858614660619,0.07644502446980442,0.057155654876335775,0.04889825433234107,0.07691274412140982,0.059666025640816286,0.06922460628442272,0.15576643980915722,0.27312335986581815,0.16986305725328196,0.10189676075507587,0.05144887830375402,0.04209728343089476,0.08124604671307581,0.0713275899773756,0.13135187251082034,0.20815309328090478,0.22453057709569682,0.13503607209271945,0.07570262167208157,0.035736094178777864,0.036915282684618744,0.06805334189199953,0.0674890791017223,0.11182606559257106,0.1959323386139092,0.2578832818942609,0.1271968202378627,0.08004908279328556,0.049778079281189054,0.041790979338899595
21 Benign,21 Benign_img.png,0.05605580777475273,0.04875034395244006,0.11948225662449742,0.2523442497938888,0.34099614518745064,0.08431836844720511,0.0511900355037638,0.026592098989861052,0.020269947722015357,0.04118568697024631,0.03210855423998785,0.06525064698191534,0.21230398773916082,0.3908198345100538,0.15833092668322354,0.05236683183499331,0.03806345876791368,0.009569264518266632,0.04511592879907451,0.01757949443482152,0.022119455928477985,0.04871756428731366,0.1663142602688938,0.45260360460851773,0.1688654518364815,0.048315094975866286,0.030368428381390533,0.14011853126305074,0.06418700482414286,0.09105262354647903,0.0822215333270283,0.1301815898904617,0.1652419557998475,0.12799489569209357,0.0890305638625036,0.10997019650875489,0.09960672279588091,0.05486656421368789,0.10743604353549928,0.22914528226943257,0.20482317748273265,0.10564486156175917,0.07111546610921615,0.08323974878364931,0.04412073280883105,0.10562137540278026,0.06566478098793331,0.12210542573028864,0.20457816829898454,0.30920773043757716,0.08887858132720909,0.038361109475477266,0.024183924150529335,0.041398112093798616,0.07136705399968385,0.054983588596986266,0.07012433606567998,0.12514400139225698,0.3381554050030588,0.16011045516056113,0.0971924361844462,0.052943208384020606,0.0299787060327114,0.08749559333197367,0.08154858793973126,0.11986899744838028,0.16178793493731441,0.34773599518212006,0.09984659304888159,0.04102572919888315,0.03133044214054787,0.02935931186187173,0.09049604845367167,0.059273343945095716,0.08576861604453892,0.1308057379637233,0.2865547381683917,0.1688292854356721,0.06949187444598119,0.06437926197402284,0.04439994633584095
9 Benign,9 Benign_img.png,0.06385988671554169,0.05938531047839912,0.10814278207456975,0.1796562516279917,0.2842080896595285,0.1419792224928512,0.073192132230883,0.05022511491483391,0.03935054625302222,0.06420660919988687,0.0395714339953002,0.06694395971569046,0.14195408849401295,0.3045898996612739,0.19763028345251127,0.08521995210283988,0.054927177251097775,0.04495590278405586,0.06714413155373801,0.058807741543602375,0.07305500446350925,0.14270475802853616,0.2547960106757228,0.18069178182825293,0.10488083929527092,0.06724256515484167,0.05067637634668769,0.07627662790997446,0.055984390171422774,0.10511169651728643,0.1714151476365623,0.2595690635225202,0.14311779855801396,0.09565016756224548,0.04840263303178777,0.04447170824161246,0.07212554468475241,0.05485656510946741,0.10254808896114932,0.14492141014545531,0.2774267920604967,0.15101080939816172,0.09501217741521742,0.06060332293872935,0.041494526765622826,0.10171502432195048,0.06527173255731498,0.09250328889933905,0.13349864823858515,0.18987109760198004,0.1297218864794613,0.11240937082402724,0.09674364874824244,0.07826398751990173,0.037218490508623484,0.02614532183851395,0.06514538480619637,0.119708153958434,0.36833237715238065,0.22503717501525422,0.09581305032342188,0.03756283247572149,0.025036657291089885,0.03905408668141339,0.02998857384767075,0.0580366409401223,0.13113500304121173,0.4272423147664689,0.19729834174127908,0.06788506037064979,0.033790180263166866,0.015569165234088852,0.09482121426741216,0.06483380767451098,0.0841169662718343,0.13309096244414234,0.28385416923417195,0.1369716943643052,0.08414984392384262,0.0648466765669599,0.05331297453873842
60 Malignant,60 Malignant_img.png,0.04391675414835662,0.030484702793441728,0.09153964829413218,0.2707605819933711,0.337206972513432,0.1140748733764614,0.063343019649962,0.028459485510155973,0.02021322168118177,0.048837848279272414,0.06371196006525588,0.11660380783543332,0.13203285810157334,0.2976277168015304,0.11636189242100393,0.12099191906782918,0.05834222315345489,0.04548914449666794,0.12332221236992827,0.041329799631568465,0.06233776682479371,0.1738743677233671,0.34680927276732404,0.12038502499160411,0.053726739323158204,0.03188337314950539,0.046330635959864794,0.10592625313972587,0.05021473777428238,0.10053984196804626,0.2325708915244707,0.2078974901355817,0.13489837931253015,0.06651302183056067,0.053366323865128226,0.04807238283814704,0.09366956070712246,0.06419928375534116,0.08800046650579638,0.17630661990350913,0.19196409947876442,0.12405775083002152,0.09546895969791594,0.07877292203131661,0.08755986661327365,0.15807615759982888,0.05614045018604607,0.09217122743116624,0.16252468227990946,0.25927910836028,0.08792705822389991,0.05589049404648562,0.05086007261582803,0.07712997647651974,0.10585706028094448,0.04742972827631949,0.07382315387660902,0.1446728910667165,0.23320000057376952,0.17107204073727753,0.11325087793359506,0.07107426343647306,0.03961929589592182,0.06174583165657533,0.038808959223100736,0.07581633522230952,0.2324887124262756,0.3459823016110288,0.08829635840454367,0.04678060896080177,0.04844669617004634,0.061633602276685004,0.04618388213002283,0.02926653082792641,0.044372565086982084,0.11751150104856009,0.4008023026265561,0.19789486873471684,0.07997917479224469,0.048993575869178296,0.03499474319711801
123 Malignant,123 Malignant_img.png,0.07087660302737753,0.07762957480241833,0.11326604220599809,0.16693415153818242,0.2417529091288515,0.13236432976667517,0.0844895802758674,0.06275835834462988,0.049927800378382,0.10656765903236139,0.09798935088725537,0.11478355937885719,0.12211020474060022,0.19371480053889184,0.13366551423183082,0.09114951751296237,0.07422255536251135,0.06579561596864021,0.09434803687628061,0.073212424576497,0.09391239696210113,0.12523076870814012,0.1982526045650232,0.14927072473171954,0.11939923164063598,0.0856881440463671,0.060684551547839964,0.06633787196910552,0.06843183199667387,0.11816409501496107,0.19483717901019484,0.2611166774691931,0.12851794939340755,0.06602886028174737,0.053425345252606844,0.04313939417271112,0.08760946572068057,0.04340266091594877,0.1010403117407105,0.14485238103358158,0.33722468562612823,0.12436721843899748,0.07955181579787636,0.04757527995495478,0.03437142386626221,0.07522607929084031,0.05392502557316834,0.07510473910963594,0.1243009721911385,0.28768483823434254,0.18703741623940476,0.09645473296067728,0.061802205639334244,0.038462529766460626,0.05951122649109597,0.05487129830717011,0.10036972019904503,0.19060822300138805,0.312432974444771,0.14411692394177877,0.06713577180243512,0.04064857379291492,0.030303973593874007,0.0942665169247549,0.03965746892264974,0.1212957403404351,0.1526924019777852,0.2654319400003094,0.13032519685272084,0.1285713098199211,0.04653921919561332,0.021213056778126314,0.06410936461430025,0.05047534582419135,0.07354023903642472,0.1250463411619852,0.25007425943007083,0.20625510319509324,0.1196093735516119,0.06895948135015056,0.0419293863824155
77 Malignant,77 Malignant_img.png,0.05357727358852386,0.0503136208560838,0.0979194340061535,0.19989753270257174,0.31183896092183233,0.13505413070593844,0.07431382076927848,0.04882099370642949,0.028263409587387295,0.05203849131438734,0.05535639340325594,0.09844971170138217,0.17581737408158063,0.29594504149023615,0.1725086757482088,0.08160137901024796,0.043697951631775395,0.024584067389239583,0.06564867892978805,0.053433527342387294,0.09047988511372877,0.17678643623552945,0.2926381085712782,0.1500039094459651,0.08853509126983275,0.047852149735105966,0.03462131947155768,0.0843413643319877,0.07255782720274326,0.1016576755274526,0.16512165210719573,0.23885895714064248,0.1448080572109556,0.09292801707309674,0.05423178503623618,0.04549324529017219,0.04571846714024425,0.048757924542587414,0.1080986148093938,0.21354459777939327,0.33218666435830857,0.1408396219806198,0.05665428747296968,0.03175997695502275,0.02243880181942381,0.06410075235958664,0.05691401902929974,0.08589065620462238,0.15476891495079076,0.283254525572874,0.1535027200545059,0.09760759885087164,0.06338070670400651,0.04057923941531492,0.043347274018204214,0.04160283943111859,0.0709673987914606,0.13245860318435934,0.3425457575234654,0.20665685777461443,0.0882595326900372,0.04695867922922735,0.027202123512293605,0.042587462875285455,0.03940225091201259,0.07307919651596753,0.15777292612408994,0.39124557929178944,0.16773675127013699,0.06798180615662716,0.03533994309183033,0.024853375468558172,0.04745746045956203,0.04869413414705441,0.08648671705848088,0.1878469942801955,0.32531465998671893,0.15971822955255888,0.07676011388113395,0.04114189747661062,0.02657920071820314
65 Malignant,65 Malignant_img.png,0.07891342569440306,0.061402210159406515,0.0875336535636108,0.15105308113720264,0.2566274679361649,0.1591374907662611,0.08891682177740183,0.0671371312498286,0.04927795614859483,0.07840370196572523,0.07024719684079966,0.10413305167578346,0.15238086302340892,0.2505904309982185,0.13740680932226076,0.09143614711027355,0.07256331003585495,0.042837586614034646,0.06726015859044539,0.06706493140047966,0.09667770622272343,0.1610753604028891,0.2644852566481744,0.1506217952105757,0.09005749910078438,0.058055692798657736,0.04470091103074155,0.06488009037988775,0.05502618784469132,0.09546968012063915,0.17345266840476486,0.27571952266041483,0.14398851889148642,0.09104860238979355,0.05659193422787653,0.04382213483309296,0.08565632769725902,0.04567594155376225,0.09644831176017936,0.1690397216393256,0.28418837261804375,0.14670693605937055,0.09641389185171734,0.045145433278997255,0.030721762768329903,0.056325021380967226,0.04413371570466467,0.07604858373703526,0.14663842268507127,0.28753006997759434,0.18234237558586833,0.09689076661992989,0.06428400141816451,0.04580622664266388,0.05679082361606831,0.049982673143843616,0.08888129674256216,0.1672831536413257,0.3247987366149141,0.15482579773938954,0.07606601329363795,0.04729217855137179,0.03407838212855616,0.05205888229601236,0.024575988305753225,0.05139706790380588,0.15031932375160673,0.45322212858054917,0.1588896609055933,0.06525635317125285,0.027214409467621204,0.017064221387156835,0.03449738202951074,0.027396607904157263,0.056882808192969814,0.14716042263814114,0.4676901466890644,0.1575489240906284,0.05783020062664937,0.031724847355264194,0.019267886795034064
101 Benign,101 Benign_img.png,0.07469878479411632,0.06912613705279869,0.19911836599621824,0.21548906644585783,0.19366347513704157,0.10132460271020663,0.0695724596409134,0.04348134198654459,0.03352464753151957,0.05930617770049942,0.05924881034301823,0.08883119196053685,0.17101981647567802,0.3606975632781674,0.13227952770374415,0.0579435626292119,0.043981922333337004,0.026690485829674232,0.06139693180499478,0.05130254558976821,0.05963690718974688,0.09900408674592709,0.24276551302880067,0.21021600155415776,0.16237272441662406,0.0654816008249899,0.04782258110261328,0.1285160883335947,0.10195944518028363,0.10956601612811949,0.11275581219079234,0.18347721486573287,0.1171341383569179,0.08773487399195623,0.06758170141355872,0.09127349518952568,0.0769943179371012,0.05286282657007951,0.0936068639925712,0.19553075556379282,0.2715311240746071,0.12775779337400067,0.07869647004107383,0.05974378775737238,0.043274727123816054,0.0992934327055784,0.07928024706024463,0.10039365172213131,0.1447466201340766,0.23105798327615787,0.12205771995595897,0.0794647261707955,0.08575551683797435,0.05794894739847658,0.07676297878762536,0.06023461613375696,0.07672372965251852,0.12875474016129002,0.22286075645614412,0.20200154830371728,0.11000123521341151,0.07122424502433393,0.05143528496993888,0.0478476252237255,0.03438896595113784,0.05497539534012662,0.17925504809467757,0.38844012458819477,0.18071459483805802,0.055613260227551725,0.037522832999164715,0.021241334065479647,0.08119801888776913,0.08785114857262619,0.14697173717516515,0.20413385112245952,0.23026572676091975,0.09432114484209544,0.0647392179517524,0.0506531908784652,0.03986519844683342
47 Malignant,47 Malignant_img.png,0.054313647584427874,0.053917787969602414,0.07783647242186074,0.18290439115346982,0.2941106471203288,0.1603458040534973,0.08816151696717975,0.053366018060795814,0.035042946643504644,0.060402167621028346,0.05370875218788056,0.08402745674147902,0.15575751999429,0.2889514425285457,0.17739827380198914,0.0944754210353507,0.04863288320782207,0.03664524806115047,0.05051793483358829,0.03886793797038763,0.07229427721929658,0.16433549979938658,0.33719003063530817,0.1564412340434296,0.09411683849225523,0.05150293684715118,0.03473249366529904,0.07551390437145558,0.05970407176872403,0.08818170327881227,0.1388339444216263,0.295706529424775,0.16654176964422762,0.09030995833157475,0.05194098493170482,0.03326602926469583,0.05796453789815929,0.055012460818676355,0.09792326217443893,0.17770683155812955,0.29940546464178436,0.15316112898111334,0.08082869445365427,0.048266397943482024,0.02972989833778787,0.0636078367933285,0.05706780407295197,0.10858348022212419,0.17858478162888772,0.2662976809962037,0.13915210600116357,0.08736113468193436,0.0660385315679851,0.033305613308678685,0.06413544553945186,0.04777097769424707,0.07349070424304632,0.1151215831312896,0.25120137967958606,0.17213813555081048,0.1317455904440467,0.0915102474263607,0.05288466561598102,0.06229154040233051,0.04715493041915363,0.09266783258960004,0.18200179059357927,0.31199790836109986,0.15747525024558637,0.07888401702414162,0.042705594569289226,0.024819606690158178,0.06801603512454676,0.05320318083557733,0.08339396884139703,0.14847999366542025,0.29184206077221386,0.16794887872138103,0.08469863590336528,0.06116728383416039,0.041248689970501295
72 Malignant,72 Malignant_img.png,0.06740367933317816,0.059049634366692694,0.12344921342075024,0.25425176420446083,0.2522570530980885,0.1364652007713998,0.04706165031724731,0.041601277878024055,0.018459515134032885,0.07110465226400813,0.04750431890696681,0.054266364088939686,0.15913078701470618,0.36733674872141175,0.15760342713321324,0.08240198172365353,0.02556535049438769,0.035085270232496406,0.12108982286155663,0.07859884440913263,0.06727295303408756,0.1070214462462856,0.25524484412278037,0.20232442217831115,0.073207309416644,0.045300164639874255,0.049939136480810435,0.10214928485669048,0.08126710729434851,0.12353311736197363,0.13385302819332628,0.2996898474673615,0.09010772587823149,0.06753149452932913,0.05925716021404143,0.042610323410782046,0.06520055296531706,0.04744435982157986,0.0992965644126426,0.20310411172701082,0.25728571478548323,0.19708383957722528,0.06266939632788628,0.052288340617649046,0.01562597473428838,0.1420208296012765,0.08395778361681136,0.06707068046460167,0.0845205066663581,0.2219692279678959,0.13037986466315893,0.10560278865678313,0.09015047768489468,0.07432667666942269,0.07153612524258171,0.06433828763881623,0.13740072802177156,0.1665223691748828,0.28048485248134464,0.14459964161519887,0.09222084575906554,0.030776037151371137,0.012120314148995481,0.060006914833757176,0.03740015700341761,0.07551648262474223,0.27113305393447307,0.3618397908353976,0.1091108706812389,0.04298777796085838,0.025952037789759137,0.016051978009901432,0.05968729961206755,0.08576875824537936,0.1379714125067254,0.2313042622457436,0.20504222445099107,0.10155644168171718,0.09409016390052538,0.04516042340070989,0.03941807958172765
24 Malignant,24 Malignant_img.png,0.07432011594094139,0.06095150473152199,0.10471193940793473,0.17284659719326556,0.287666588491801,0.14539333508662486,0.0794658610137521,0.040815223927324305,0.03382790956339365,0.05620538336558901,0.042624589772657845,0.0605416505377335,0.09334880533285761,0.2566556621621848,0.22926386105045607,0.1436781164518415,0.07844537799337475,0.03923572666733167,0.054717812259303195,0.061483919687452926,0.13576644560769166,0.1697406305678572,0.3007050587538758,0.1193156092905629,0.07472015423547253,0.047401212100040654,0.03614848106053244,0.08173793715858178,0.05342982051361999,0.1250544318875407,0.1774620473357148,0.3084945970799477,0.10781380699513286,0.0569527080948225,0.05272979084900707,0.03632397840907734,0.0894060420428083,0.07411159315895212,0.11113570483416915,0.15329246447718217,0.23692086293579384,0.14317054793329184,0.08293982560776884,0.05808598308870008,0.050935751495483884,0.07395103276699429,0.05938696869329895,0.07926193046479799,0.17049328713437575,0.27352125730496346,0.15925762196614862,0.0977187152819154,0.0567870035256364,0.02962104863291262,0.08146803023276772,0.05412053472467184,0.07109317755246164,0.13780067636516274,0.300124701207093,0.19985116943612638,0.06858236097525716,0.049041901778242275,0.03791648999379295,0.04485580484307243,0.027668400641678092,0.06482825505891154,0.13622160147669007,0.5161892868876236,0.10953547243715751,0.04730797182191384,0.03836705290470175,0.015025400449637917,0.07388633140113204,0.053675370439306654,0.09910145651883376,0.14359300858174576,0.2997160062059839,0.16086721186377886,0.07965683122349564,0.05609429396256469,0.033408364598784206
59 Benign,59 Benign_img.png,0.052414675837430875,0.025493727236026213,0.05490403709335379,0.27950258535217215,0.48000904139232475,0.05204139381956396,0.02622222515266684,0.01622666313056044,0.01318496547378452,0.024419299622727157,0.012491809751122305,0.04068450188171025,0.1609963011696969,0.5155438582196196,0.19017477663200083,0.031811562950655015,0.015563118750230108,0.008314129558472983,0.04916941042584395,0.014400857371385096,0.02177858458824284,0.07345967701328333,0.4367131574183143,0.2508078852188693,0.09624402412025473,0.03309940336844037,0.024326369175232104,0.09622941838156726,0.0763019160379573,0.10576928886244849,0.20405783212048548,0.2681392420102267,0.12803076075635894,0.054236892749567056,0.04753934377035461,0.019694054699860266,0.09502189321387051,0.07852860582201455,0.10585970396056557,0.17622324395252245,0.2679439179226754,0.13283310405827636,0.07844679274250903,0.042763439985817546,0.02237791369965592,0.09354414913884837,0.04710615413273173,0.059255088505285124,0.07622158269115051,0.2563296770096169,0.22145630373777664,0.11137639484534188,0.07611657484340693,0.058592867515237894,0.053561902301409094,0.03163629576407601,0.06434931167490195,0.1890710236906164,0.39591703791273514,0.19205331341950496,0.04104736469133272,0.015441950404755591,0.016920842692479048,0.05933708374301747,0.02623206385684593,0.07278929384451809,0.1293087453649177,0.45988739088645875,0.13913611052402547,0.05388853007710461,0.03905271523191637,0.02036722955675117,0.08184948795650082,0.06876999644939515,0.12361140939715082,0.2690269417071155,0.2756030707957766,0.08092114532351595,0.047878381434085376,0.02710469479355742,0.02523406514783108
5 Malignant,5 Malignant_img.png,0.07262494664680062,0.07438791397365073,0.13989758188735377,0.2035210949292466,0.2770403546131575,0.11165581490197994,0.05448220492081543,0.03657702358122853,0.02981217124353213,0.07691314254523915,0.05205196052812419,0.08306069261458075,0.1386146313167583,0.27930185943475033,0.1841489949922167,0.1020841047143849,0.047402139991798535,0.03642148490841986,0.066566288430035,0.04580957824790942,0.05802753594704814,0.13140791068618546,0.3056854446513141,0.18609591180676824,0.1151078879835485,0.05942709376506314,0.031871452259139246,0.07550438729954022,0.058535349966452516,0.09099609137452212,0.16234039922337476,0.28903087825043183,0.14347195357037762,0.08488221326881754,0.058226225378631515,0.03701162500496361,0.09235580272662328,0.05505604819945315,0.09559352178755201,0.17633433392232983,0.23967930577103075,0.13503058542034818,0.09657035494242304,0.07062227550820424,0.03875680848347701,0.08644652775731186,0.06432682579855095,0.11056528262556674,0.17433012363814032,0.2170025327553466,0.1358510416880262,0.0881614847889327,0.06362501300410596,0.05969024147006394,0.07882115198941045,0.05510101703930636,0.09480300653987954,0.17363528959008834,0.27715705327251516,0.14286307569090176,0.08454394205444259,0.05125947836901765,0.041815169603798955,0.08529192700444557,0.06225907608353291,0.1477806192208556,0.17543704602246118,0.20826035385081298,0.12353628594083067,0.09023770178784962,0.06917258176041219,0.03802356452114643,0.07290953127377658,0.07232093021648005,0.09728551116155602,0.17161480875290583,0.2850057334231389,0.14632153801851358,0.07068427477485034,0.04650450370809563,0.037352316194243534
52 Malignant,52 Malignant_img.png,0.07728114529316378,0.06980251770116114,0.1164313349110734,0.16299508768709134,0.25743116383058284,0.1314994077570025,0.08030803790046594,0.05997053551418336,0.044279951666073285,0.09224311598737872,0.0747821780987331,0.10741267398593791,0.1287636327411363,0.1810081079859328,0.14892211199210817,0.1299401456698535,0.08405194319917984,0.05287516599644741,0.08130632552706658,0.06146503328792978,0.07291846043525624,0.11323526065932672,0.21358700052927776,0.17313037695416805,0.12566447438290768,0.08741022243387814,0.07128200639899783,0.10654305703665147,0.06384489782378386,0.08802906420363821,0.1148359800328636,0.17071063444912324,0.14912577084561995,0.14116059332816475,0.09679350101334687,0.06895536501638136,0.08022609223641669,0.07401099522940936,0.08453432595517378,0.1502862730291063,0.2315823341331822,0.14363226910713897,0.11241284809004592,0.07491616391963478,0.048397646171510586,0.09235368472131372,0.06213634039515601,0.08116951351867327,0.11471186006002873,0.22597141731669915,0.1559724693854915,0.1035223877616162,0.0976636421850338,0.06649779438943304,0.07809211947374453,0.06222499765202616,0.10360612231787447,0.14128776474091848,0.23626569572893516,0.1571110589262614,0.10748565236742977,0.06855855654579046,0.045366962555832197,0.0738718765190838,0.054207224523682214,0.10275240391472532,0.16131098011577616,0.23829136555173958,0.1562271733007178,0.10641375309632368,0.06428451108913294,0.04263988944408036,0.06807744842636448,0.07103240326219905,0.09701584029433885,0.18287890595935305,0.26535709339376823,0.14317824064894222,0.07746289029919916,0.053588429120149855,0.041407851667428094
