CaseID,Feature__GLCM_JointMaximum(IBSI:GYBY),Feature__GLCM_JointAverage(IBSI:60VM),Feature__GLCM_JointVariance(IBSI:UR99),Feature__GLCM_JointEntropyLog2(IBSI:TU9B),Feature__GLCM_JointEntropyLog10(IBSI:No),Feature__GLCM_DifferenceAverage(IBSI:TF7R),Feature__GLCM_DifferenceVariance(IBSI:D3YU),Feature__GLCM_DifferenceEntropy(IBSI:NTRS),Feature__GLCM_SumAverage(IBSI:ZGXS),Feature__GLCM_SumVariance(IBSI:OEEB),Feature__GLCM_SumEntropy(IBSI:P6QZ),Feature__GLCM_AngularSecondMoment(IBSI:8ZQL),Feature__GLCM_Contrast(IBSI:ACUI),Feature__GLCM_Dissimilarity(IBSI:8S9J),Feature__GLCM_InverseDifference(IBSI:IB1Z),Feature__GLCM_NormalisedInverseDifference(IBSI:NDRX),Feature__GLCM_InverseDifferenceMoment(IBSI:WF0Z),Feature__GLCM_NormalisedInverseDifferenceMoment(IBSI:1QCO),Feature__GLCM_InverseVariance(IBSI:E8JP),Feature__GLCM_Correlation(IBSI:NI2N),Feature__GLCM_Autocorrelation(IBSI:QWB0),Feature__GLCM_ClusterTendency(IBSI:DG8W),Feature__GLCM_ClusterShade(IBSI:7NFM),Feature__GLCM_ClusterProminence(IBSI:AE86)
12 Benign,0.0266307233590654,43.64495772576889,94.22115869642536,8.112822679704074,2.4422029760939696,1.413810943647974,2.4590754153053616,8.089168666558917,87.28991545153778,372.4266979860174,8.065703528,0.006376704,4.457936799684137,1.413810943647974,0.5732464752968772,0.9789249494271822,0.5263355267088652,0.9989192967223668,0.4050813941509628,0.9763432287324784,1996.874525180738,372.4266979860174,-4500.633529,424604.6110568747
12 Malignant,0.018283299262696,36.81346134705338,87.38770985797238,8.232987731,2.478376261,1.512139100075797,2.4008353313030995,8.230038984,73.62692269410677,344.86343944260733,8.222881705448767,0.005315979,4.6873999892811495,1.512139100075797,0.5481217275079427,0.9774446707505304,0.4955544120067785,0.9988627519501492,0.4039484390239911,0.9731804392351088,1440.2749462143304,344.86343944260733,-502.8382807,354887.0063201825
13 Benign,0.0142096672262652,33.54869088836591,171.84306659537307,8.339978209015054,2.510583604097499,1.2223182887916162,1.8120487393617453,8.331949250272633,67.09738177673182,684.0661556430159,8.324554960669088,0.00466241,3.306110738476215,1.2223182887916162,0.6043898510873147,0.981663592,0.5623134659095066,0.999196582970616,0.4020494331851958,0.9903804360455796,1295.704671549261,684.0661556430159,120.14229020422826,1039830.6203378958
13 Malignant,0.021993299,31.836214879796977,219.83217203793097,8.239546975862206,2.4803507904169586,1.1860701157028388,1.6956677655432393,8.237101281231825,63.67242975959395,876.2262580668161,8.235623646880578,0.005263492,3.102430084906584,1.1860701157028388,0.60890479,0.9821842251572694,0.5683196279465682,0.9992459257185125,0.4091478884011487,0.99294364,1231.8255348680852,876.2262580668161,5899.232268350538,1275149.528940114
14 Benign,0.0246127515955202,39.89775056325662,74.50182749193915,8.063529722229063,2.427364317318979,1.6510081773219207,7.175257221489796,8.062615326,79.79550112651324,288.1062247,8.063362012995904,0.006889844,9.901085223,1.6510081773219207,0.5610599065925104,0.976155913,0.5125861587615099,0.997811994,0.3991985591738185,0.9335513935940344,1661.3817848882609,288.1062247,-2366.794269,222963.3222313968
14 Malignant,0.0152735254674729,35.02231645833856,176.59874905319006,8.426544101873384,2.5366425344492995,1.3560622833430342,2.2423762380174965,8.417255727921203,70.04463291667712,702.3137150584392,8.404272883951059,0.004501713,4.081281154323021,1.3560622833430342,0.5831558722071652,0.9797454397103053,0.5374847364540973,0.9990096996963528,0.4009056399372246,0.988444761992358,1401.120758584046,702.3137150584392,3278.923288942679,900307.8157
15 Benign,0.0133702629305024,34.126855480804785,131.35088012866356,8.620032889,2.5948884631004256,1.634913899518563,2.7224012516905165,8.609396245507593,68.25371096160957,520.0081758041247,8.604468236381702,0.003780049,5.395344710529544,1.634913899518563,0.5313852389518171,0.975684513,0.4749905649230476,0.9986914566031826,0.3921426205721045,0.9794620915168404,1293.295472781139,520.0081758041247,-275.6264533,638151.8853784954
15 Malignant,0.0153292983863229,35.71046690359755,192.6450826168804,8.194592609979363,2.4668181778501794,1.054410228,1.4309272884033113,8.190691640796121,71.42093381,768.0376222492288,8.186663676263683,0.004861676,2.542708218292686,1.054410228,0.6373983006305242,0.9841149664938508,0.6018804282410175,0.9993814649464032,0.4035572650206473,0.9934005369258504,1466.611174980674,768.0376222492288,-4979.458906,1306220.8157275144
16 Benign,0.0233370645500491,41.15872935110752,163.9385613107255,8.733101959,2.628925644933221,1.9335504223058928,4.735688249289283,8.700486510661056,82.31745870221503,647.2799397580137,8.685084642338268,0.004514795,8.474305484888584,1.9335504223058928,0.5259649643989902,0.9716767619026048,0.4680626596595238,0.9979553568924152,0.342662092,0.9741540202099646,1853.7424103659976,647.2799397580137,-9931.124828,1049482.936116016
16 Malignant,0.0197522375148335,38.78166208,80.60894766058532,8.020138086054763,2.4143021332695898,1.3362677032617236,2.1391365928796446,8.016884715,77.56332417,318.51104267468185,8.014110077557289,0.006222119,3.924747967660008,1.3362677032617236,0.5853116983334227,0.980020868018552,0.5399237813147961,0.9990472186486948,0.4014156427473724,0.9756556307856438,1582.6638875641863,318.51104267468185,-378.1160595,274617.3013209813
17 Benign,0.014111502,32.31194952697702,176.2232118742306,8.560407951005121,2.5769395683729783,1.574786759881448,2.794593919566652,8.557029587525431,64.62389905395403,699.6183002,8.556989237,0.004096272,5.274547258664539,1.574786759881448,0.5465291538132508,0.9765929932866017,0.4936152950494551,0.9987217650230272,0.3937573747960539,0.9850344707641904,1217.6480204788072,699.6183002,3549.307319757828,857714.8594
17 Malignant,0.0163261267501113,37.61704984769346,107.99775589222916,8.108249736719314,2.4408263830870984,1.2432769575450004,1.7432525192829558,8.10442532,75.23409969538692,428.7020334564726,8.095887796398628,0.005397765,3.288990112445316,1.2432769575450004,0.5945345650209173,0.9813335834744924,0.5513881408365632,0.9992004876665196,0.4135559874980437,0.984772877522904,1521.3957000798644,428.7020334564726,-2114.015408,452048.1441715655
18 Benign,0.051673979,35.25479301793209,283.55967513838647,8.475732860514945,2.551449826,1.5849866463181996,3.933877995,8.444013968402592,70.50958603586417,1127.7926398896768,8.432436971023241,0.006641967,6.446060663868755,1.5849866463181996,0.5788326142962804,0.9766702748857544,0.5293385620621857,0.998446418445866,0.3450918525380477,0.9886336788530984,1523.2370755436864,1127.7926398896768,-13827.06132,2648236.314
18 Malignant,0.0929644,26.450524545207102,338.3556408689833,7.744212666291212,2.331240305354585,1.1524309152098116,2.3560974898435005,7.741828792138175,52.901049090414205,1349.738368971757,7.740183996562691,0.0196298648703811,3.6841945041748247,1.1524309152098116,0.659536484,0.982832735336618,0.619686896,0.999106989,0.3006736029068059,0.9945557365399436,1036.1437923335006,1349.738368971757,5460.456816979641,2917524.9864129825
19 Benign,0.0212168831364437,32.73222722046781,112.37011071267062,8.333701718,2.5086941920955748,1.4481727674828386,2.257299830198292,8.327484652409245,65.46445444093563,445.12593865600536,8.322080676,0.004982718,4.354504194677198,1.4481727674828386,0.5627972121337755,0.9783715685426184,0.512260509,0.9989425333786098,0.395315637,0.9806242773676196,1181.591557427667,445.12593865600536,3405.571524806779,549968.6496999338
19 Malignant,0.0188330918834373,36.12694922714667,169.66206964348217,8.451102863002701,2.544035458205566,1.3279787011277635,1.9998730385757733,8.445468501044877,72.25389845429333,674.8848781047037,8.442446100778302,0.004381523,3.763400469224746,1.3279787011277635,0.5825697465597736,0.9801163257895158,0.5368619155341198,0.9990857056833204,0.4068269097264212,0.9889091283716708,1472.936829869704,674.8848781047037,-5312.708396,956078.5278
20 Benign,0.0251318814125207,33.26906139164923,105.13819843871798,8.320056482,2.504586566776894,1.542766873827772,2.8005774940780386,8.313271953900966,66.53812278329846,415.3720866338139,8.307803405407615,0.005295024,5.180707121,1.542766873827772,0.5531486376538927,0.9770693739009416,0.5009842479582548,0.9987456081045172,0.3904178356847907,0.975362394,1209.378290759514,415.3720866338139,3088.29864648726,487072.0319444944
20 Malignant,0.0142592530787971,38.84605596902848,89.51552043901278,8.410290636011542,2.531749753691371,1.714089043153222,3.353983990602838,8.407525104807874,77.69211193805695,351.76999651758933,8.404286295782956,0.004476939,6.292085238460771,1.714089043153222,0.5296915123068751,0.9746363520219226,0.4733338368075356,0.998478241896636,0.3836261080049498,0.9648547804469976,1595.3855421686728,351.76999651758933,-433.4292548,294689.8245185804
21 Benign,0.028737995,38.69858739115808,243.18210533291185,8.324518706643875,2.505929830165732,1.4209051160357262,2.722872516838809,8.314384563555832,77.39717478231616,967.9865774660308,8.300153663192335,0.005939288,4.741843865615299,1.4209051160357262,0.5805585205412724,0.9788721996858872,0.533843685,0.9988523904842014,0.3888585548249587,0.990250425994288,1738.391849471205,967.9865774660308,-8667.345139,1715017.6079987746
21 Malignant,0.0165902034385281,33.496724398233184,145.1715675104858,8.305925620493744,2.5003327535225943,1.300472437872102,2.283359305193849,8.302684532082006,66.99344879646637,576.7116821750857,8.301222897680496,0.00468952,3.974587867,1.300472437872102,0.5976357543041844,0.9805856448836954,0.5545644848817435,0.9990369868643274,0.396938216,0.9863107220820932,1265.2148189882482,576.7116821750857,-913.3177557,717940.4747141509
22 Benign,0.02240456,35.24692919962659,152.38803840097168,8.819190571462942,2.654840899487319,1.96229057141454,4.384442491,8.799908563005326,70.49385839925318,601.3171268265064,8.799799041046189,0.004043628,8.235026777379256,1.96229057141454,0.5029836139430037,0.971177343001142,0.4417827087815043,0.9980131148106748,0.3675694857481107,0.972980075,1390.616543015769,601.3171268265064,-4964.46609,853522.0310141165
22 Malignant,0.0235907924118788,29.42312957822907,175.02956582190973,8.363600185780204,2.517694527660693,1.467491704405533,2.569046723040932,8.346181274,58.84625915645814,695.3956846620997,8.339769921368832,0.005194427,4.722578625540002,1.467491704405533,0.5770401563559004,0.9781501924834028,0.5248851678037312,0.9988538426839176,0.3460894455721964,0.9865091974508308,1038.3888306863962,695.3956846620997,2598.6534405910616,1048845.3327165598
23 Benign,0.018338293,43.40615700152824,131.1278258410306,8.576764634,2.5818634206321147,2.0754845974422933,5.775006652079171,8.542273851148222,86.81231400305647,514.4286603978219,8.537193579089367,0.004655289,10.082642966299378,2.0754845974422933,0.4994236292324041,0.96977094624158,0.4371123374408673,0.9975882643540176,0.3554866034719547,0.9615541442038276,2010.1809699991948,514.4286603978219,-15546.77121,1411797.342737596
23 Malignant,0.0167615248325032,36.406755028852565,164.10676272553326,8.308347948453918,2.5010619468979334,1.2107321174839838,1.7656596371669009,8.304908292010106,72.81351005770513,653.195519,8.294433162760882,0.004635516,3.231531897474157,1.2107321174839838,0.6047821889787227,0.9818279665744584,0.5636696305359756,0.9992146117445088,0.4102398779123975,0.9901541781587672,1487.9428085076788,653.195519,330.4704932674846,874232.1976234679
24 Benign,0.021186441,34.383742081835315,211.3479162142519,8.781230452680182,2.6434137650947207,1.7715930491354233,3.575269915541485,8.776644901766707,68.76748416367063,838.677853,8.772410800721985,0.003848447,6.713811847286421,1.7715930491354233,0.5239214168790503,0.9738304150838166,0.4662985654684557,0.998376502,0.3775479360901992,0.9841166831271716,1390.2327298407813,838.677853,-7902.173407,1422062.4607657364
24 Malignant,0.022222791,38.39349820247434,106.59378703205492,8.128199874506873,2.446831972978768,1.5195936696390866,3.599154872445378,8.124152267840016,76.78699640494868,420.4668283349664,8.122369804254227,0.006266373,5.908319793252569,1.5195936696390866,0.5651410239548432,0.977549703171074,0.5167062102703409,0.9985962559467476,0.3980661411260181,0.972285815,1577.7003313588282,420.4668283349664,-610.3224921,366437.0346
25 Benign,0.0166785047220687,38.04729960802882,162.61123708480687,8.74410163,2.632236875706591,1.8414226711914368,4.895696100332571,8.705426952,76.09459921605765,642.1584147849175,8.692985601041562,0.00393986,8.286533554310362,1.8414226711914368,0.5283851189631396,0.9730445291444552,0.471649942449677,0.9980155347738778,0.3686538535709572,0.974520415369606,1606.064977770764,642.1584147849175,-2193.390713,964580.4578687776
25 Malignant,0.0204053330456991,40.23504462823925,118.55520361805782,8.131940185763282,2.4479579188600704,1.3098628986590342,1.850843286967336,8.129782824136484,80.47008925647849,470.6542304,8.129010397964644,0.005354888,3.5665841002507745,1.3098628986590342,0.5798266257641469,0.9803558786683704,0.5340846074480712,0.9991332924968854,0.4168533611665402,0.9849581292452538,1735.6307278043382,470.6542304,-2712.205571,457077.7480228557
26 Benign,0.013912625606082,30.68287999112826,147.12304791926323,8.324856206081188,2.506031427619882,1.2970285805819568,2.0277992328674563,8.323768407998266,61.36575998225652,584.7821093053384,8.322904420300478,0.004566411,3.710082371713913,1.2970285805819568,0.5932037394656184,0.9805865477973218,0.5483652692447127,0.9990989531929672,0.3941353452592229,0.9873912265135036,1086.7071312833846,584.7821093053384,1935.963783,772728.153
26 Malignant,0.014134022,30.50661603,153.44755580171264,8.574680580610037,2.581236058001071,1.592634729311441,3.121950959519544,8.569350524753814,61.01323207,608.1317868663214,8.568643150244915,0.004161826,5.6584363405284686,1.592634729311441,0.5529652112922218,0.976395034465442,0.5011828290787965,0.9986301135163772,0.3843209973045913,0.981562311921604,1081.2719594940836,608.1317868663214,-99.39154661,731891.9633695093
27 Benign,0.046537132,17.637469680549202,113.14312407175684,8.078793827585152,2.4319592708881577,2.6374567786551126,32.05091778,8.077014185988872,35.274939361098404,413.5654002453286,8.078793827585267,0.009652405,39.00709604169904,2.6374567786551126,0.5621326524023531,0.9654583793361666,0.5116386760242952,0.99234251,0.2995605670238996,0.8276205630624107,404.71991278319547,413.5654002453286,7477.8028991095825,733753.0324439122
27 Malignant,0.026813961,41.44828919420149,107.68124242874852,8.321184834739823,2.504926234720913,1.546293147151116,2.981802899491449,8.318861117041818,82.89657838840299,425.35214431857656,8.318466003785227,0.005244038,5.372825396417964,1.546293147151116,0.5568090088412682,0.9770533633412292,0.5062494987602189,0.998700432,0.3931276149623923,0.9750521758700316,1822.955507,425.35214431857656,-5189.588519,525223.9652627609
28 Benign,0.019424726,34.781057673324675,232.98814978475275,8.056362849485305,2.425206873648022,1.145432228049546,1.5019866074982775,8.051437502335064,69.56211534664935,929.1385975424596,8.045691130977543,0.006104182,2.814001597,1.145432228049546,0.6107987446597308,0.9827550528422356,0.5713486987202866,0.9993156267399912,0.4209434504617524,0.9939610628284038,1441.3031218616156,929.1385975424596,-2556.304935,1367284.013924382
28 Malignant,0.0134484877511001,32.71649738394946,126.78742083217506,8.538427576331197,2.5703228162802008,1.5932154378608916,2.8799886696614587,8.535779913052385,65.43299476789892,501.7313592276009,8.53336742,0.003998057,5.418324101099736,1.5932154378608916,0.5450655940971002,0.976334919,0.4906304280365518,0.998688064959096,0.3832047384034393,0.9786322489031772,1194.4474598555964,501.7313592276009,-623.5803622,617959.7026940825
29 Benign,0.024683151,36.71212624824779,149.88075429375698,8.630112364995686,2.597922688,1.7826495368296331,3.562048196,8.622849145231088,73.42425249649558,592.7831296076465,8.620545125006895,0.004193339,6.739887567380098,1.7826495368296331,0.5248416445720553,0.9736654345127268,0.4660598591093397,0.99836975638409,0.3640386806839885,0.9775158338402472,1494.291024177348,592.7831296076465,2536.303712886089,721426.0200896551
29 Malignant,0.0235868092154795,38.169203433217945,74.10383217680479,8.152329855129057,2.454095820940829,1.756205390754403,7.544202194827142,8.150598449283143,76.33840686643589,285.78686913787743,8.152219383567683,0.006026831,10.628459569341963,1.756205390754403,0.5531664435695225,0.9747035721658484,0.5035253432918816,0.9975896214969434,0.3920480215852491,0.9282867076024958,1525.6776931185043,285.78686913787743,158.31037184711852,185709.68518203
30 Benign,0.024907529668419,40.87022988,136.6529975761403,8.379843558295251,2.522584270018465,1.480788314702578,2.8256616170390694,8.369586431055028,81.74045977,541.5935946545626,8.327738574519103,0.005079782,5.018395649998776,1.480788314702578,0.5686643546300972,0.977999037,0.5201844665264344,0.9987853939974256,0.3925189230267843,0.9816381794069196,1804.5194905315327,541.5935946545626,-5348.798399,969680.182448592
30 Malignant,0.015352647,34.44402081651961,208.5631123073249,8.672815251846888,2.610777537657984,1.634894572305866,2.9778215064779334,8.668184436254565,68.88804163303922,828.6017474602652,8.665716525214718,0.003628165,5.6507017690331045,1.634894572305866,0.5404841915719393,0.9757368005126208,0.4843925888229808,0.9986312073941608,0.3739699014773665,0.9864532569865322,1392.128331431647,828.6017474602652,-4558.473216,1328972.035529591
31 Benign,0.0227160361642696,37.75448195722891,106.91494691735916,7.870903619383352,2.369378082414583,1.0768412003111312,1.420341923,7.858316808174213,75.50896391445782,425.0798587761248,7.847136286,0.006973334,2.5799288933116262,1.0768412003111312,0.6262959914368476,0.9837724744603163,0.5905068408303424,0.9993726591404376,0.4240851593892873,0.987934667,1531.0258903294268,425.0798587761248,-2874.054234,452482.4005119561
31 Malignant,0.0197137850467289,34.539904969446454,133.4621589413646,8.439427978814772,2.5405209678690834,1.4762648274622585,2.606711084431481,8.432659703419782,69.07980993889291,529.0625668402242,8.427813430385877,0.004665045,4.786068925233645,1.4762648274622585,0.5635459028860695,0.9780214761461944,0.5134417624151795,0.9988407231629036,0.3931033968272999,0.9820695657735604,1324.0741597771394,529.0625668402242,-331.1969229,702511.9669480876
32 Benign,0.0157674535575205,33.62473739962762,143.92186548441333,8.480049492231405,2.552749262,1.4884023990306352,2.449921889637419,8.479197693274267,67.24947479925524,571.0221983465773,8.475740640302984,0.004139565,4.665263591077555,1.4884023990306352,0.5574447737469237,0.9778087526148824,0.5049864898983868,0.9988687588253804,0.3876131934189401,0.9837923738155572,1272.212198882787,571.0221983465773,-2320.428174,830752.9087398057
