CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35
4 Malignant,0.03517059363525092,0.09445761933904528,0.0,0.09883720930232558,0.0,0.004341340269277846,0.0,0.16858552631578946,0.0,0.00747781517747858,0.0,0.006712821297429621,0.0,0.006196450428396573,0.0,0.3266332619339045,0.0,0.012469400244798041,0.0,0.00872093023255814,0.0,0.0005163708690330477,0.0,0.008128059975520196,0.0,0.008108935128518973,0.0,0.006540697674418605,0.0,0.008185434516523867,0.0,0.19891753365973072,0.0,0.0,0.0,0.0
106 Malignant,0.03890610011165453,0.09691927849156301,0.0,0.10061488622245986,0.0,0.0040573055088144174,0.0,0.16918020412335466,0.0,0.008366226863136705,0.0,0.007123873625941594,0.0,0.0072968595197282545,0.0,0.33015144128701507,0.0,0.011102549183034802,0.0,0.008822280583119723,0.0,0.00028306782619635473,0.0,0.008208966959694287,0.0,0.008444856814857916,0.0,0.007894447152809448,0.0,0.007847269181776723,0.0,0.18478038654484266,0.0,0.0,0.0,0.0
79 Malignant,0.026272171312084435,0.09295280916001449,0.0,0.08300786831526606,0.0,0.0035054963897197507,0.0,0.15096496408771362,0.0,0.008801844195926766,0.0,0.006191773514450646,0.0,0.0066299605631656156,0.0,0.3905580216807331,0.0,0.011811998704490465,0.0,0.007544437882222942,0.0,0.0005334451027834403,0.0,0.006572805730724533,0.0,0.007487283049781859,0.0,0.0053535026386480975,0.0,0.006763321838861476,0.0,0.1850482958334127,0.0,0.0,0.0,0.0
74 Malignant,0.036075430445476904,0.11074498745310442,0.0,0.09796516683644314,0.0,0.005198886928867798,0.0,0.15701011205247337,0.0,0.01170525975800641,0.0,0.008615120872568263,0.0,0.008512633854257249,0.0,0.3334430669084946,0.0,0.013379214390419638,0.0,0.009239359984098984,0.0,0.0005403860965489826,0.0,0.007950508087157445,0.0,0.009441228353499465,0.0,0.007270366965638898,0.0,0.007966036423265174,0.0,0.17494223458967925,0.0,0.0,0.0,0.0
84 Benign,0.04618295783809355,0.11430429897699722,0.0,0.10864723158496442,0.0,0.00611042122484379,0.0,0.15930459464254035,0.0,0.010013206394260146,0.0,0.008554589714781307,0.0,0.00869256696824552,0.0,0.29509392308753674,0.0,0.015453452387992037,0.0,0.010230027792561054,0.0,0.0010446849190861964,0.0,0.01009205053909684,0.0,0.010683381625372046,0.0,0.009599274633867503,0.0,0.008830544221709735,0.0,0.17716279344805155,0.0,0.0,0.0,0.0
64 Benign,0.03265979092120957,0.08292990949273837,0.0,0.09454150003508033,0.0,0.0030169087209710238,0.0,0.1696835753876377,0.0,0.005788255104188592,0.0,0.006103978109871606,0.0,0.0060338174419420475,0.0,0.3634673402090788,0.0,0.011155546200799832,0.0,0.007787834140181015,0.0,0.00035080333964779346,0.0,0.005718094436259033,0.0,0.007682593138286676,0.0,0.006840665123131973,0.0,0.00589349610608293,0.0,0.19034589209289274,0.0,0.0,0.0,0.0
50 Malignant,0.03897021309995683,0.10031003492798556,0.0,0.10823751030179349,0.0,0.003963737686903968,0.0,0.17169655821985008,0.0,0.007652760880656175,0.0,0.007574271025469958,0.0,0.006789372473607786,0.0,0.29347356854126605,0.0,0.0127938463953534,0.0,0.00863388407048389,0.0,0.000667163769082846,0.0,0.008790863780856324,0.0,0.01028217102939445,0.0,0.008280679722145913,0.0,0.009968211608649582,0.0,0.2019151524665437,0.0,0.0,0.0,0.0
106 Benign,0.0353148083010904,0.09641224059092508,0.0,0.0907492085824833,0.0,0.004396763981709462,0.0,0.15842419978895533,0.0,0.00784382694336968,0.0,0.007773478719662328,0.0,0.007456911712979247,0.0,0.3481885332395357,0.0,0.014175167077031306,0.0,0.007949349278930706,0.0,0.00024621878297572986,0.0,0.006999648258881463,0.0,0.00816039395005276,0.0,0.008019697502638059,0.0,0.0074217376011255715,0.0,0.1904678156876539,0.0,0.0,0.0,0.0
96 Benign,0.026757962587023593,0.08778630331807911,0.0,0.0911009416325454,0.0,0.0034752090286618723,0.0,0.16148826113385864,0.0,0.007374783516269254,0.0,0.005906708415052357,0.0,0.005734668364128503,0.0,0.37878631478741587,0.0,0.011836355503561229,0.0,0.007019234077693287,0.0,0.00035554943857596714,0.0,0.00620491116998704,0.0,0.007030703414421544,0.0,0.006159033823074011,0.0,0.006308135200541353,0.0,0.186674924589111,0.0,0.0,0.0,0.0
95 Malignant,0.03352523441809156,0.10421263099834528,0.0,0.0989296056260342,0.0,0.005007239382239383,0.0,0.1618519029233315,0.0,0.009187120794263651,0.0,0.00736003861003861,0.0,0.00758411472697187,0.0,0.328823083287369,0.0,0.014220215113072256,0.0,0.008299434638720352,0.0,0.00043091560948703807,0.0,0.007980557087699945,0.0,0.008963044677330391,0.0,0.007377275234418092,0.0,0.00860969387755102,0.0,0.18763789299503586,0.0,0.0,0.0,0.0
16 Malignant,0.029327558894912002,0.09381040270894796,0.0,0.09491490938685346,0.0,0.0034879158249647574,0.0,0.16082198549608337,0.0,0.008080338327835022,0.0,0.006031187780668227,0.0,0.006932232702117455,0.0,0.36453080265662924,0.0,0.013501140839134415,0.0,0.007600749901902367,0.0,0.00034879158249647574,0.0,0.00653984217180892,0.0,0.007455420075862169,0.0,0.006597974102225,0.0,0.007310090249821971,0.0,0.18270865729773722,0.0,0.0,0.0,0.0
111 Malignant,0.03570658173558858,0.1041251633696659,0.0,0.10121940387519192,0.0,0.005481607430623406,0.0,0.16547602431194408,0.0,0.009186768008729968,0.0,0.008425433643365605,0.0,0.008222411145935108,0.0,0.31125886637313,0.0,0.012511261404154348,0.0,0.008526944892080853,0.0,0.0005202451496656473,0.0,0.00921214582090878,0.0,0.009351723787892246,0.0,0.007575276935375401,0.0,0.009262901445266404,0.0,0.1939372406704818,0.0,0.0,0.0,0.0
77 Malignant,0.02976056804936212,0.08985916396650732,0.0,0.09377305829136055,0.0,0.0038390384224653257,0.0,0.16388095772780256,0.0,0.007335878434014522,0.0,0.0069402115213927475,0.0,0.006319976901607263,0.0,0.3686332381594003,0.0,0.011196304257162107,0.0,0.0066300942115000054,0.0,0.0005667661180798392,0.0,0.006234427298878231,0.0,0.007186166629238716,0.0,0.0068867430196871025,0.0,0.006715643814229038,0.0,0.18424176317731225,0.0,0.0,0.0,0.0
42 Malignant,0.03484558363508825,0.07710391112290746,0.0,0.10030902231406526,0.0,0.003469391624168199,0.0,0.18325212808311372,0.0,0.0066354484615238785,0.0,0.005801277797789448,0.0,0.005478984586801145,0.0,0.34775437465637854,0.0,0.00817108081976226,0.0,0.008095247123059132,0.0,0.00024645951428517264,0.0,0.006502739492293401,0.0,0.008758791969211518,0.0,0.007166284338445788,0.0,0.006407947371414488,0.0,0.1900013270896923,0.0,0.0,0.0,0.0
119 Malignant,0.03924102285092492,0.09197043888284367,0.0,0.10938066739209286,0.0,0.004012513601741023,0.0,0.1831474428726877,0.0,0.0075943054044251,0.0,0.006778200943054044,0.0,0.006891548784911135,0.0,0.3036815379035183,0.0,0.010609357997823721,0.0,0.009158505622052957,0.0,0.00040805223068552776,0.0,0.007957018498367791,0.0,0.009271853463910048,0.0,0.007798331519767864,0.0,0.007911679361624955,0.0,0.19418752266956837,0.0,0.0,0.0,0.0
120 Malignant,0.028951415905184113,0.09392924997738171,0.0,0.09535872613770018,0.0,0.004161766036370217,0.0,0.16415452818239393,0.0,0.00772640911969601,0.0,0.0068035827377182665,0.0,0.006423595403962725,0.0,0.35224825839138696,0.0,0.012051026870532887,0.0,0.007436894960644169,0.0,0.0006695014928073827,0.0,0.007183570071473808,0.0,0.00783497692934045,0.0,0.006676920293133086,0.0,0.007165475436533068,0.0,0.19122410205374107,0.0,0.0,0.0,0.0
63 Malignant,0.02947845804988662,0.1036281179138322,0.0,0.08471655328798186,0.0,0.006077097505668934,0.0,0.15047619047619049,0.0,0.008662131519274377,0.0,0.007120181405895692,0.0,0.0075736961451247165,0.0,0.34281179138321993,0.0,0.01804988662131519,0.0,0.008843537414965987,0.0,0.0009070294784580499,0.0,0.008299319727891157,0.0,0.009160997732426304,0.0,0.007482993197278911,0.0,0.008662131519274377,0.0,0.1980498866213152,0.0,0.0,0.0,0.0
31 Malignant,0.03518692136411579,0.08226883862650884,0.0,0.09574592757529592,0.0,0.003867338567912809,0.0,0.1738251494198992,0.0,0.006357670221493027,0.0,0.005625219735145904,0.0,0.006533458338216337,0.0,0.3554142739950779,0.0,0.009726942458689793,0.0,0.008613617719442166,0.0,0.00026368217508496427,0.0,0.006064690026954178,0.0,0.009551154341966484,0.0,0.006533458338216337,0.0,0.006240478143677487,0.0,0.18818117895230282,0.0,0.0,0.0,0.0
71 Malignant,0.07110536522301228,0.1204912734324499,0.0,0.12527472527472527,0.0,0.007239819004524887,0.0,0.1634130575307046,0.0,0.009566903684550744,0.0,0.007756948933419522,0.0,0.010730446024563672,0.0,0.22521008403361345,0.0,0.014091790562378798,0.0,0.01396250808015514,0.0,0.0006464124111182935,0.0,0.011118293471234648,0.0,0.017582417582417582,0.0,0.01383322559793148,0.0,0.013057530704589529,0.0,0.1749191984486102,0.0,0.0,0.0,0.0
26 Benign,0.03335521088811358,0.09842136170506753,0.0,0.09863553145186363,0.0,0.004269577532902691,0.0,0.1654841272582818,0.0,0.00798645894504128,0.0,0.007185049569933331,0.0,0.007081419047290062,0.0,0.33591488479740234,0.0,0.011309544371135445,0.0,0.008331894020518843,0.0,0.0004421568966112819,0.0,0.007330132301633908,0.0,0.008228263497875574,0.0,0.007012332032194549,0.0,0.008062454661646344,0.0,0.1909496010224878,0.0,0.0,0.0,0.0
32 Benign,0.04089571801056903,0.08671342322118267,0.0,0.10467240201341346,0.0,0.004252708487290676,0.0,0.18307561455123467,0.0,0.007417839066356196,0.0,0.00715291624255776,0.0,0.006762503660117961,0.0,0.3134734170861278,0.0,0.0113359081972699,0.0,0.00861696342670701,0.0,0.00033463935637697125,0.0,0.008254437457298624,0.0,0.00949539173719656,0.0,0.007389952453324781,0.0,0.00803134455304731,0.0,0.1921248204799286,0.0,0.0,0.0,0.0
103 Benign,0.02966391017373492,0.08370634499152821,0.0,0.09898085628303366,0.0,0.0035404496371039124,0.0,0.17224287484510534,0.0,0.006347520420807729,0.0,0.004880762714007536,0.0,0.00622107579091116,0.0,0.3600890170194472,0.0,0.009837392205953014,0.0,0.00697974357029057,0.0,0.00040462281566901854,0.0,0.005715297271324886,0.0,0.006954454644311256,0.0,0.005841741901221455,0.0,0.006625698606580179,0.0,0.19196823710896999,0.0,0.0,0.0,0.0
94 Malignant,0.03304442446179073,0.0971761487716965,0.0,0.098574094924322,0.0,0.004057822075458867,0.0,0.16748150555022404,0.0,0.007881393714531839,0.0,0.0072466505965829665,0.0,0.006944391968988265,0.0,0.3365120865668709,0.0,0.012347264937243552,0.0,0.008841064857145016,0.0,0.0004307185443224495,0.0,0.007956958371430515,0.0,0.009241557538707996,0.0,0.007284432925032304,0.0,0.0074355622388296546,0.0,0.18754392195682235,0.0,0.0,0.0,0.0
75 Benign,0.035574402921341695,0.08032217215890686,0.0,0.09922843596312984,0.0,0.0034602585622993784,0.0,0.17940336307683247,0.0,0.005786730276526195,0.0,0.005772005772005772,0.0,0.005845628294607886,0.0,0.3393851046912271,0.0,0.00937950937950938,0.0,0.008186824513355126,0.0,0.0003533881084901493,0.0,0.006861619106517065,0.0,0.0083635185676002,0.0,0.00683217009747622,0.0,0.007023588656241717,0.0,0.19822127985393292,0.0,0.0,0.0,0.0
94 Benign,0.035696940262263235,0.10186983972802331,0.0,0.1070908207867897,0.0,0.0048567265662943174,0.0,0.17763477416221465,0.0,0.0059494900437105395,0.0,0.006677999028654687,0.0,0.004613890237979602,0.0,0.31313744536182614,0.0,0.009834871296745993,0.0,0.008742107819329771,0.0,0.0,0.0,0.0059494900437105395,0.0,0.008377853326857698,0.0,0.008620689655172414,0.0,0.006435162700339971,0.0,0.19451189898008742,0.0,0.0,0.0,0.0
57 Benign,0.04452581140945665,0.10365247265165899,0.0,0.10437573456287859,0.0,0.004836814031281078,0.0,0.16720911310008138,0.0,0.008046288762318055,0.0,0.0070065997649398784,0.0,0.007503842328903354,0.0,0.3189585028478438,0.0,0.010984540276647681,0.0,0.00863393906518398,0.0,0.0006780580417683754,0.0,0.009583220323659705,0.0,0.01062290932103788,0.0,0.009131181629147455,0.0,0.007865473284513154,0.0,0.17638549859868005,0.0,0.0,0.0,0.0
122 Malignant,0.03423580786026201,0.09507174048658765,0.0,0.10193387398627574,0.0,0.004516531503431067,0.0,0.17202744853399876,0.0,0.0069369931378665,0.0,0.007735495945102932,0.0,0.007086712414223331,0.0,0.31965065502183404,0.0,0.012376793512164691,0.0,0.008159700561447287,0.0,0.0007485963817841547,0.0,0.007960074859638178,0.0,0.007960074859638178,0.0,0.007835308796007487,0.0,0.008284466625077978,0.0,0.19747972551466,0.0,0.0,0.0,0.0
48 Malignant,0.05161194546849098,0.1373184551055249,0.0,0.1005517480268204,0.0,0.008597867234084667,0.0,0.1456008610238266,0.0,0.012841131207165301,0.0,0.011455575624118563,0.0,0.011084444664373902,0.0,0.2560370636118465,0.0,0.019039018234901155,0.0,0.012055570675705767,0.0,0.0015030803869658807,0.0,0.012383403023480219,0.0,0.011653512135982383,0.0,0.009358685701561224,0.0,0.012804018111190836,0.0,0.1861036197639607,0.0,0.0,0.0,0.0
85 Benign,0.03705299439896596,0.07065919862128393,0.0,0.08143041792330892,0.0,0.005170185264971995,0.0,0.15682895303748384,0.0,0.003877638948728996,0.0,0.005816458423093494,0.0,0.004954760878931495,0.0,0.40456699698405857,0.0,0.014002585092632486,0.0,0.005385609651012494,0.0,0.00021542438604049978,0.0,0.006031882809133994,0.0,0.005170185264971995,0.0,0.005601034037052995,0.0,0.004954760878931495,0.0,0.18828091339939682,0.0,0.0,0.0,0.0
15 Malignant,0.03362775896536249,0.10690098323201827,0.0,0.10033250377381583,0.0,0.004610175023458855,0.0,0.16076455468973114,0.0,0.009271347558239157,0.0,0.007741422218595732,0.0,0.008016808779731549,0.0,0.3230488352168414,0.0,0.013493941495655012,0.0,0.008047407286524418,0.0,0.0005915711313287912,0.0,0.007547631675574232,0.0,0.008873566969931867,0.0,0.0073844396393456,0.0,0.008281995838603076,0.0,0.19146505650524254,0.0,0.0,0.0,0.0
60 Malignant,0.04208964909841005,0.09720483938256154,0.0,0.08482825754415241,0.0,0.0077875121679877625,0.0,0.14596949891067537,0.0,0.006906781625179622,0.0,0.008065637602558753,0.0,0.009363556297223382,0.0,0.35748389190191443,0.0,0.012469290316599452,0.0,0.009131785101747555,0.0,0.0012515644555694619,0.0,0.00839011727622491,0.0,0.007880220646178092,0.0,0.007972929124368424,0.0,0.00839011727622491,0.0,0.18481435127242388,0.0,0.0,0.0,0.0
9 Malignant,0.03137615412286662,0.09656660937687357,0.0,0.09790559175026979,0.0,0.004216795235620928,0.0,0.1642351812622407,0.0,0.008273711978896038,0.0,0.00637515488228946,0.0,0.0069547144170430475,0.0,0.3441584395859147,0.0,0.012210719852911786,0.0,0.008073863863463768,0.0,0.0003797114193213158,0.0,0.006694911866981094,0.0,0.007314441024821136,0.0,0.007734122067228906,0.0,0.007554258763339862,0.0,0.18997561852991726,0.0,0.0,0.0,0.0
21 Benign,0.032850515951907605,0.08558174760958061,0.0,0.08728580895578908,0.0,0.0032187825428382087,0.0,0.16065511691754236,0.0,0.0060588847865189815,0.0,0.0058695446369402635,0.0,0.004638833664678595,0.0,0.378585629082647,0.0,0.012212439647827322,0.0,0.008520306731042317,0.0,0.00037868029915743634,0.0,0.00615355486130834,0.0,0.00823629650667424,0.0,0.006910915459623213,0.0,0.004733503739467954,0.0,0.18810943860645649,0.0,0.0,0.0,0.0
19 Malignant,0.03182742263383782,0.09220691213011069,0.0,0.0997967020555681,0.0,0.0037723063022362772,0.0,0.16966342895866274,0.0,0.0084707476846623,0.0,0.0057826970860627965,0.0,0.006324824937881184,0.0,0.34675852721933587,0.0,0.009826067314208268,0.0,0.007883442511859047,0.0,0.0005873051728032528,0.0,0.007228371357578495,0.0,0.008131917777275807,0.0,0.00734131466004066,0.0,0.00718319403659363,0.0,0.18721481816128305,0.0,0.0,0.0,0.0
82 Benign,0.034605007215912656,0.09644224132521804,0.0,0.09942272698751334,0.0,0.004078559327351446,0.0,0.17167597414820857,0.0,0.008188492187990212,0.0,0.0060864654577398505,0.0,0.006274706657463764,0.0,0.3389596536361925,0.0,0.011200351383572818,0.0,0.008251239254564849,0.0,0.0002823617995858694,0.0,0.006776683190060865,0.0,0.0085022275208634,0.0,0.007623768588818473,0.0,0.007215912656083328,0.0,0.18441362866286,0.0,0.0,0.0,0.0
10 Benign,0.03658748049245708,0.09011039824287613,0.0,0.09461880816137795,0.0,0.0033524073752962255,0.0,0.1767527888561355,0.0,0.005375411825906017,0.0,0.005664412461707416,0.0,0.003988208774059303,0.0,0.34697416334315934,0.0,0.013351829374024623,0.0,0.008207618056759725,0.0,0.00040460089012195826,0.0,0.006300213860470493,0.0,0.008670019074041963,0.0,0.0061846136061499335,0.0,0.0061846136061499335,0.0,0.1872724119993064,0.0,0.0,0.0,0.0
5 Malignant,0.03696234094826006,0.09816288364929779,0.0,0.1026365003116864,0.0,0.0044369476733526455,0.0,0.17879799053940082,0.0,0.009350592204172932,0.0,0.006820431960690844,0.0,0.007223790840086538,0.0,0.32837079681713177,0.0,0.011807414469583074,0.0,0.009057240291885153,0.0,0.0004766968574676396,0.0,0.00693043892779876,0.0,0.008947233324777235,0.0,0.0074071357852664,0.0,0.007663818708518206,0.0,0.17494774669062374,0.0,0.0,0.0,0.0
47 Benign,0.03796754589311447,0.09200551343900758,0.0,0.10450473028005763,0.0,0.00469895369964288,0.0,0.17357934966480798,0.0,0.008301484869369087,0.0,0.007424346845435749,0.0,0.007424346845435749,0.0,0.3159263204059896,0.0,0.01215462690307625,0.0,0.010838919867176243,0.0,0.0005638744439571456,0.0,0.00902199110331433,0.0,0.009648518263266712,0.0,0.008144853079380992,0.0,0.007737610425411942,0.0,0.19005701397155567,0.0,0.0,0.0,0.0
13 Malignant,0.03826839826839827,0.11081014223871367,0.0,0.10505875077303649,0.0,0.005194805194805195,0.0,0.160556586270872,0.0,0.00956091527520099,0.0,0.008286951144094001,0.0,0.008521954236239951,0.0,0.30169449598021025,0.0,0.014681508967223252,0.0,0.009870129870129871,0.0,0.0004329004329004329,0.0,0.009919604205318492,0.0,0.010265924551638838,0.0,0.007965367965367965,0.0,0.009746444032158318,0.0,0.18916512059369203,0.0,0.0,0.0,0.0
58 Benign,0.03388856978747846,0.10654796094198736,0.0,0.09448592762780011,0.0,0.003302699597932223,0.0,0.155944859276278,0.0,0.009764503159103963,0.0,0.005456634118322803,0.0,0.008902929350947731,0.0,0.3630097645031591,0.0,0.01479035037334865,0.0,0.006748994830557151,0.0,0.00014359563469270534,0.0,0.005600229753015508,0.0,0.007754164273406089,0.0,0.007179781734635267,0.0,0.0060310166570936245,0.0,0.17044801838024123,0.0,0.0,0.0,0.0
67 Benign,0.03616952904630985,0.10603301555563491,0.0,0.0926911129360517,0.0,0.004284643124933052,0.0,0.14880803608621654,0.0,0.00935480415610383,0.0,0.007855179062377263,0.0,0.007998000499875032,0.0,0.360766951119363,0.0,0.013365706192499494,0.0,0.008509777317575368,0.0,0.0004046607395770105,0.0,0.007402911176967663,0.0,0.008628795182156842,0.0,0.006688803989478821,0.0,0.006903036145725474,0.0,0.17413503766915414,0.0,0.0,0.0,0.0
26 Malignant,0.03773791292933713,0.11884707941369503,0.0,0.09396193393130606,0.0,0.005031721723911617,0.0,0.1417632903084664,0.0,0.010172828702690878,0.0,0.008750820389411508,0.0,0.008313279369940932,0.0,0.3465871800481295,0.0,0.016462480857580397,0.0,0.008367971997374754,0.0,0.00038284839203675346,0.0,0.007602275213301247,0.0,0.009188361408882083,0.0,0.008696127761977685,0.0,0.007328812076132138,0.0,0.17080507547582585,0.0,0.0,0.0,0.0
73 Malignant,0.031184443424675495,0.10514864953454832,0.0,0.09354103841615315,0.0,0.004269371968008391,0.0,0.15446768060836502,0.0,0.00965730300249115,0.0,0.008256031204929855,0.0,0.007690605742755999,0.0,0.3466631703159827,0.0,0.013869312967090599,0.0,0.008784581093483677,0.0,0.0004957716008915695,0.0,0.007264488003146716,0.0,0.008776386521568114,0.0,0.0071087911367510165,0.0,0.0077643568899960665,0.0,0.18505801756916218,0.0,0.0,0.0,0.0
76 Benign,0.032696715049656225,0.10557677616501146,0.0,0.10473644003055768,0.0,0.003590527119938885,0.0,0.17349121466768525,0.0,0.007715813598166539,0.0,0.006035141329258976,0.0,0.0053475935828877,0.0,0.3345301757066463,0.0,0.013521772345301757,0.0,0.00718105423987777,0.0,0.0005347593582887701,0.0,0.006569900687547746,0.0,0.008174178762414056,0.0,0.0058823529411764705,0.0,0.006569900687547746,0.0,0.17784568372803666,0.0,0.0,0.0,0.0
33 Benign,0.03963260072167715,0.0844242984522709,0.0,0.10273461962842573,0.0,0.004294277279098202,0.0,0.1865028479408344,0.0,0.006083559478722453,0.0,0.006173023588703665,0.0,0.005770435093788209,0.0,0.3141681328840247,0.0,0.010318194017833179,0.0,0.00887185757313691,0.0,0.00038767780991858766,0.0,0.00851400113321206,0.0,0.008797304148152565,0.0,0.007649181403393672,0.0,0.0076790027733874095,0.0,0.1979989860734202,0.0,0.0,0.0,0.0
97 Benign,0.030982733580764886,0.08606314883545801,0.0,0.09660588456780163,0.0,0.002689473401108063,0.0,0.17863482330159755,0.0,0.0058092625463934166,0.0,0.0045721047818837075,0.0,0.0065085256306815125,0.0,0.35995912000430313,0.0,0.012694314453230058,0.0,0.008229788607390673,0.0,0.00037652627615512884,0.0,0.005755473078371255,0.0,0.008337367543434995,0.0,0.007207788714969609,0.0,0.006347157226615029,0.0,0.1792265074498413,0.0,0.0,0.0,0.0
43 Benign,0.025915641941028692,0.0897791881528494,0.0,0.07946582044162369,0.0,0.00502446119264842,0.0,0.1491471638238794,0.0,0.004760015866719556,0.0,0.003702234563004099,0.0,0.005553351844506148,0.0,0.39627132090440303,0.0,0.013883379611265371,0.0,0.005553351844506148,0.0,0.0001322226629644321,0.0,0.004760015866719556,0.0,0.006743355811186037,0.0,0.004495570540790692,0.0,0.005950019833399445,0.0,0.1988628850985059,0.0,0.0,0.0,0.0
