CaseID,Feature__GLSZM_SmallZoneEmphasis(IBSI:5QRC),Feature__GLSZM_LargeZoneEmphasis(IBSI:48P8),Feature__GLSZM_LowGrayLevelZoneEmphasis(IBSI:XMSY),Feature__GLSZM_HighGrayLevelZoneEmphasis(IBSI:5GN9),Feature__GLSZM_SmallZoneLowGreyLevelEmphasis(IBSI:5RAI),Feature__GLSZM_SmallZoneHighGreyLevelEmphasis(IBSI:HW1V),Feature__GLSZM_LargeZoneLowGreyLevelEmphasis(IBSI:YH51),Feature__GLSZM_LargeZoneHighGreyLevelEmphasis(IBSI:J17V),Feature__GLSZM_GreyLevelNonUniformity(IBSI:JNSA),Feature__GLSZM_NormalisedGreyLevelNonUniformity(IBSI:Y1RO),Feature__GLSZM_ZoneSizeNonUniformity(IBSI:4JP3),Feature__GLSZM_NormalisedZoneSizeNonUniformity(IBSI:VB3A),Feature__GLSZM_ZonePercentage(IBSI:P30P),Feature__GLSZM_GreyLevelVariance(IBSI:BYLV),Feature__GLSZM_ZoneSizeVariance(IBSI:3NSA),Feature__GLSZM_ZoneSizeEntropy(IBSI:GU8N)
20 Malignant,0.5957821903138305,37.45602074130978,0.000989856261331623,1561.2888419435376,0.0005756207946552732,922.3099738196446,0.0306947926768884,62971.66084117534,323.5746111004417,0.0310711168715615,3464.415786441329,0.3326690787825359,0.3445492142266336,80.52464187736236,29.032425852775592,7.469601664941285
21 Benign,0.5632794542317459,93.98529411764706,0.002146285,1462.4003884572696,0.000980832746988424,765.1448484755734,0.6346227520247529,206024.8729189789,76.16426193118757,0.0211332580275215,1076.3984461709213,0.2986677153637406,0.2658013127811786,187.03457767051287,79.83108014,7.970277641
21 Malignant,0.5333202310073605,127.9728622020612,0.001462425,1252.9083204010983,0.0007510128985609652,646.7824622651136,0.545460508,136788.14472165852,678.8194262,0.027011238,6803.9241972066375,0.2707382992004551,0.2440329377949544,102.74280851027304,111.1808359871326,8.052256212081334
22 Benign,0.6352845391792107,25.39244996199645,0.002434183,1250.0207752723588,0.001581168,752.8560001849793,0.035268563,41660.89080314163,95.22042057258678,0.024124758,1478.083861160375,0.3744828632278629,0.3820170344560588,136.65646096566186,18.54017877746626,7.519683592563447
22 Malignant,0.5597458908844863,157.2828109696376,0.001845179,1192.8364348677767,0.0008718412248846512,658.1049445287761,2.657737105171253,58236.39740450538,397.6962536728697,0.024344775567634,4836.870837,0.2960866085586618,0.2710739413248373,131.40747719775055,143.6738659550037,7.948078992
23 Benign,0.6395870609057117,26.960729869099563,0.001850781,1908.2661642205476,0.000654041185553088,1183.030171906577,0.4691834251590224,57819.49742165808,75.91868306227687,0.0301145113297409,958.1693772312574,0.380075119885465,0.397885101,116.1326633,20.644111399979955,7.2178332421291715
23 Malignant,0.5094611192718262,152.68826914076482,0.001342246,1347.3281116647854,0.0007040110121647737,654.3764489451768,0.2373247141832159,279220.66737328965,913.1689287779092,0.02514024,9095.279878,0.2504000186593453,0.2287745950167536,120.42334405220672,133.58162523924116,8.292184957216843
24 Benign,0.6195430324696998,35.010055063442664,0.002216127,1342.556619583433,0.00111757,804.8111469950271,0.4308735978873941,47373.98204452957,91.24850371079722,0.021845464,1490.4527172611922,0.3568237292940369,0.3526382439848037,164.58970436105164,26.96847890012278,7.687605120344256
24 Malignant,0.5582785350735143,62.386771105308966,0.001219181,1504.9021758050478,0.0005808772143835432,823.7925614733139,0.097492037,109964.13890339424,167.03794604003485,0.02907536,1693.737684943429,0.2948194403730947,0.2908271742431912,101.13802143764482,50.563707314265024,7.703599567976304
25 Benign,0.5933390055548169,38.59398496240601,0.00207457,1520.6068295739349,0.001244902,866.7449094989432,0.0465988001805259,66642.60307017544,73.92230576441102,0.023158617,1050.8859649122808,0.3292249263509652,0.3302980132450331,148.3825022,29.427811383094344,7.734354496059269
25 Malignant,0.5289142599692228,75.57696347298402,0.0009290585908594724,1617.4910141206676,0.0004716234340500109,822.6249272608787,0.067901673,142755.7758198156,471.9926479169098,0.027540708,4580.640448126969,0.2672797554047712,0.2625306372549019,99.15235332110976,61.06787882310616,7.971536967620578
26 Benign,0.5216908178669971,146.02791414776647,0.001598024,1098.5882866068894,0.0007882577058602986,560.8897401702984,2.8343152976833026,103960.78581571794,1304.498032214874,0.0264636270583615,12847.582180387066,0.2606317641170744,0.2421429062650436,106.99764877292192,128.9727266296326,8.144661368484453
26 Malignant,0.5498263811203262,60.44337621942599,0.002794807,1022.370988265234,0.001329607,546.4601105519713,0.1417611849366612,76661.63254630285,164.68924077477732,0.023284213,2023.6628022055704,0.2861109574728644,0.2870535714285714,137.92878460491082,48.30741749174741,8.015280937
27 Benign,0.6460530248314093,280.06575702778235,0.025008241,601.6273220450436,0.0156026422783402,418.1583932521435,101.27614518660874,16738.99358868979,205.83708696366924,0.033838087615267,2349.5306592142038,0.3862453820835448,0.3103571428571428,130.8664501,269.6838649544364,7.259659078850994
27 Malignant,0.5728880911136272,66.39299134473295,0.001123851,1648.859193582436,0.0006039518585426618,914.378234545982,0.058970606,150485.51885159384,707.2430230103441,0.029860377,7311.33574,0.3086905526670796,0.3023514093137255,92.51422020842188,55.45403207,7.715371091
28 Benign,0.5006837328570412,140.17056183253365,0.002458956,1257.6406129082186,0.00104204,581.8298569684395,0.855044089,232947.9359232317,151.03652685342826,0.0233766486385123,1566.6232781303204,0.2424738087185142,0.2198965352937172,190.82609849565725,119.4899574485476,8.282872383502024
28 Malignant,0.5766517265705868,56.10030977189524,0.0013127,1252.8542945649112,0.0007393877233861354,713.7712353,0.2537497372063108,44449.61365812447,951.2777246,0.0267890094222648,11119.58270909603,0.3131394736439321,0.3194264536557282,103.22993449515148,46.29958394,7.794304280419014
29 Benign,0.6023931082735843,39.64802964,0.001430199,1381.075109464466,0.0007673497316444429,814.3403547968687,0.043879191,65865.68625799933,148.11721118221624,0.0249439560764931,2009.433142472213,0.3384023480081194,0.3383475783475783,129.28828647114827,30.912809483785576,7.677609724519318
29 Malignant,0.5986264018917061,61.15485244904168,0.0009000670053695003,1476.7471098265896,0.0005710865325047864,880.1607755579973,0.0462969615452622,106408.52091572864,462.1606327958625,0.035150641,4399.511408579252,0.3346144971538828,0.3143950263032042,64.46121274527913,51.037924287850586,7.360160282496417
30 Benign,0.5633340312203124,72.67211229,0.001314331,1614.7020248504373,0.0006479555372967254,865.2074968620703,0.4952035361018419,151103.7495398067,238.589047399908,0.0274492691440299,2597.852277956742,0.2988785409522252,0.2826115229548706,115.3410297994741,60.15165274615524,7.864477478614999
30 Malignant,0.59664457,45.49113094565586,0.001870243,1329.6528075923625,0.0009810195330127232,759.5398677429467,1.685348113247025,58261.12348887132,195.3294542989493,0.0220686311489039,2942.040786351825,0.3323964282399531,0.325380487,160.5475199380711,36.04580409488613,7.858535137761603
31 Benign,0.479600018952064,198.0158268320757,0.001135284,1325.319126486763,0.0005529356487403263,597.4589187,0.1842918680518545,362743.3540734109,932.0505819,0.029800824,7009.707763141067,0.2241241771051626,0.1962415686274509,88.35856024,172.04905351769452,8.274126017703438
31 Malignant,0.5573996201126971,69.24213094113944,0.001753227,1204.1168555240793,0.0009353429547259904,646.7091124772617,0.2530564442037132,113814.02384324836,326.21356625747563,0.0256699375399335,3728.1362920994648,0.2933692392272163,0.2833507993489264,115.79710808866923,56.78691918072822,7.956557277
32 Benign,0.5579279892733051,67.14540762954181,0.001598511,1267.544738126787,0.0008030117176015904,691.5384328709708,2.0684473922894644,69776.28342283283,734.9941418508962,0.0256291980560323,8438.011228119116,0.2942329042513116,0.2899931238118351,113.9099403516672,55.25423731237139,7.952289826549156
32 Malignant,0.5725488801596422,66.19100797679478,0.002011652,1094.180807,0.001148037,601.5883731829069,0.1065345557525559,100354.07420836354,541.2901619531061,0.026168246,6380.304520183708,0.3084507865691906,0.2945700004272226,110.66328604026144,54.66648470452628,7.863682808609668
33 Benign,0.5502830382675903,80.91447244863464,0.002689129,935.23002666867,0.001316515,503.75081692094375,4.944725382293737,45401.77887540848,705.3202494084063,0.026492891,7661.466438793524,0.2877762250232327,0.2828262439977903,116.12833569246008,68.41301670003956,7.9572670657267235
33 Malignant,0.5856253552615903,69.44385561443856,0.00213917,1152.3371662833715,0.001099537,655.2251517371369,0.9305736897548612,56968.06009,254.0158984,0.0253990499360222,3215.503349665033,0.3215181831481885,0.3087681383142945,117.36502542126516,58.95483252394688,7.748795695690646
34 Benign,0.5432005909434535,69.87247158543633,0.001293092,1439.432960893855,0.0006239202420007464,767.0603735064502,0.069845122,104773.8086110576,308.7832787516856,0.029742177,2903.4675399730304,0.2796636043125631,0.2702801207955847,97.5889829640466,56.18346944819989,7.885420219680774
34 Malignant,0.5236436662209382,100.22764764104257,0.00115215,1614.1967997360607,0.0005388066130265721,821.3360149174429,0.075275263,178773.39805344772,173.67403497195644,0.028649626,1593.17617947872,0.2628136224808182,0.2417065390749601,96.39900564,83.11082304583634,7.938696233146884
35 Benign,0.5784836236838361,336.9478873239437,0.002418113,1137.504308202154,0.001169215,639.6209888006304,29.86783693162711,63267.20878210439,568.0055509527755,0.023529642,7580.179453189727,0.3140090908529298,0.2881287149984483,151.26853084293555,324.9023295413595,7.934004940201487
35 Malignant,0.5152435780202885,150.28335635861268,0.001594943,1397.0374463753362,0.0008546215560548397,671.5511815,0.1054788686837647,311805.1885,383.4995273758453,0.0278847907638948,3496.6838507961897,0.254248808,0.2202206529919456,107.0927431555963,129.66358202980658,8.144793447265906
36 Benign,0.5677075165361312,123.03277537164932,0.003516486,973.2798782629052,0.002041564,532.1821767311696,28.084396443136075,43879.140465878496,228.6944867,0.02676981,2594.9918061570875,0.3037565031203427,0.2906078851583495,116.55801058136292,111.19186177563446,7.813975777686987
36 Malignant,0.5634381417740487,69.35508155583437,0.001404559,1265.5735653437232,0.0007825015508335423,694.2956561788665,0.4087712596000121,70497.56108,795.9100574522882,0.0262798011441685,9083.160206035793,0.2999128378140326,0.3020023134298592,108.196810164765,58.39081815238168,7.898990973832128
37 Benign,0.641863305,23.70307243776632,0.001944024,1151.7308813635343,0.001145397,716.0459541182255,0.03990341,31431.563130746803,120.51782910966584,0.027027995,1709.3525454137698,0.3833488552172617,0.4098345588235294,107.07425784279296,17.749428661054306,7.317155480971484
37 Malignant,0.6224989627734447,25.052531041069724,0.001531682,1357.1593123209168,0.0008229605322757659,843.6495190113875,0.063731919,28915.833619866284,128.33486150907353,0.024514778,1889.3407831900668,0.360905594,0.3813374125874126,124.92804164169446,18.175813772738607,7.550023147544149
38 Benign,0.5783453436516742,54.99521785334751,0.002157817,1056.875398512221,0.001179329,597.1453587,0.123337365713202,49729.52178533475,98.81243358129647,0.0262519749153285,1185.779489904357,0.3150317454581182,0.3193619548617003,117.3160922566378,45.19053288551646,7.621672426552625
38 Malignant,0.6207221490851029,26.14667302647269,0.002791601,1281.0748867159552,0.001475952,757.2174760525947,0.063301467,47666.38206534701,103.26043405676128,0.0246268624032342,1503.022418316241,0.3584599137410544,0.373208723,134.5103598726119,18.967136180142823,7.583655174322628
39 Benign,0.6164451736165989,52.08589951377634,0.002175019,1187.2174114378329,0.00124574,686.5887839189614,12.156499970507284,74141.39708265802,99.01111368372308,0.0229245458864836,1529.9895809215095,0.3542462562911576,0.3506535682390192,145.47789306403155,43.953036173241394,7.6228569439873315
39 Malignant,0.4907287934389603,172.96854325835503,0.001379159,1181.3781638140763,0.0007118380845439692,553.3470930473941,0.229885774111082,266444.4571257843,643.0913397925648,0.0274485184938565,5495.269153613043,0.2345498806442034,0.2096855030697907,101.29542660814096,150.2247348507169,8.237204131267744
40 Benign,0.6726756988119186,34.70784434836319,0.00209837,1166.836627547869,0.00160423,764.0363722954718,0.059490008,34104.67510809141,83.60222359481162,0.0258190931423136,1353.9363804817788,0.41813971,0.3803147756636129,154.4452932307476,27.794095440913395,7.351696004694218
40 Malignant,0.4665784984021724,373.371984765129,0.0009932774664021093,1746.2277920978725,0.0004413966110044829,769.2584378139396,1.8307087477936892,753230.2139037433,732.2128650021159,0.028169617,5523.015234870927,0.2124808692675307,0.1625842851245355,107.94509705328063,335.5414162011365,8.496507619569838
41 Benign,0.5341798743079936,67.72036151,0.001181742,1637.702463228779,0.0006379011004346642,812.2260556019622,0.0381794106357617,145095.80063795854,157.5667198298777,0.0279225092734144,1532.4697855750487,0.2715700488348482,0.2659785067873303,107.15003189509996,53.58500023034564,7.895022951145486
41 Malignant,0.5509539338311044,626.0910193886048,0.001375181,1550.6633043891995,0.0007446003737231322,782.2062649340419,266.18607995042186,1024655.457404544,1140.1185440704176,0.027123077,12052.080956345902,0.2867153790019246,0.2255217554589838,113.0241204010626,606.4292266767391,8.023025734107692
42 Benign,0.5396281094919597,44.71553398058253,0.001942301,1269.771844660194,0.001340707,643.3862628093908,0.0438750939082272,71008.07087,49.75533980582525,0.0241530775756433,572.3844660194175,0.2778565369026298,0.2960620868065536,139.50661325289855,33.30688000754078,7.827776678733614
42 Malignant,0.5690281227104296,218.99164185940003,0.001153203,1693.493760018319,0.0006246288268728841,901.4249941618224,1.9226488002259496,574241.0925,555.2455919395466,0.031786443,5305.566636134647,0.3037306295016399,0.2527199074074074,90.99679391172006,203.33418973483344,7.713526660861123
43 Benign,0.6151622871653992,362.2279129321383,0.004187216,1258.0617797695263,0.0017796,737.7409136274257,189.2495292482104,57343.67029449424,62.05185659411011,0.0198629502541965,1099.4526248399488,0.3519374599359631,0.2951625094482237,228.62564686512744,350.7496119,7.752352771371815
43 Malignant,0.5490088623023592,140.34028975508795,0.001117154,1486.9170403587443,0.0005695107422336595,779.2390482856226,0.088515542,303517.69679199724,344.4194549844774,0.029701574,3302.238185581235,0.2847739035513311,0.2561180316282357,86.89503799944809,125.09556143409696,7.811914720412419
44 Benign,0.6224679236846304,13291.04122438904,0.002956328,1275.3510244384104,0.001570886,737.8294493,13190.879901193117,103786.62305603556,85.63194273019008,0.02113847,1461.8042458652185,0.3608502211466844,0.2119832548403977,183.3511830553921,13268.787798082458,7.659769509154331
44 Malignant,0.5049870475804686,146.90513979574754,0.001264465,1356.1574418215305,0.0006621207158306847,645.5895564028837,0.1139620032450215,271030.999933032,750.1673865729115,0.0251186133123358,7361.359484346224,0.2464878447797162,0.2240771308523409,118.4795718576106,126.98901082551586,8.299586396072447
45 Benign,0.5931131604058363,44.98163123226048,0.001193422,1742.8744176083114,0.0006296174349055431,982.3150366701848,0.056300054,103250.52193005945,514.6673271568575,0.027562113,6142.409307556365,0.3289460347858601,0.3285186488388459,112.5105364910856,35.715894762916655,7.708933401551931
45 Malignant,0.5809185975234064,117.96320630749014,0.001464569,1602.9648958137789,0.000757862866006539,863.5131065168605,18.376066340721447,231724.17151617547,380.0172079344221,0.023779313,5043.399974970277,0.3155872583048794,0.2771015397419892,143.78321949104793,104.93987400821284,7.946000111
46 Benign,0.6174490871917495,40.40281603917968,0.001982596,1434.6026936026935,0.00110481,830.0319033649505,0.046796232,74241.18426691154,68.67370676461586,0.0210204183546421,1159.4144475053563,0.3548865771366258,0.3512903225806452,186.0933569774041,32.29940948849038,7.691413817884657
46 Malignant,0.5073212185680365,146.89670688488033,0.001597773,1159.4618325170231,0.00080829419266969,549.9874321650115,0.1993865929677922,234270.45454545456,658.5431051646558,0.026223195363543,6220.7943694500855,0.2477121160136218,0.2224495761473253,112.95105489888232,126.6880786362068,8.234714319475467
47 Benign,0.5909024749434414,35.176206662134604,0.00147806,1233.4146838885113,0.0008471958086612732,698.2482617731929,0.039707388,52230.701767505096,415.9789259007478,0.0282786489395477,4813.774439157036,0.3272450332533675,0.3436594710774694,97.48182930261544,26.70893750511244,7.633676095309751
47 Malignant,0.4981530495176615,154.16781958270064,0.001409369,1163.9844778133963,0.0007623103606142034,556.890302,0.1618543215690576,235432.46527191947,496.37078904448566,0.0279157971455196,4285.021933524548,0.240988805,0.2220848321342925,109.65096329875476,133.89275699895487,8.180239361019416
48 Benign,0.5939360416492201,45.55107778819119,0.001601641,1277.8259137769446,0.001051683,736.6390391189232,0.046347838,75486.65065604499,111.93955014058106,0.0262276359279711,1405.703373945642,0.3293588036423716,0.3243654050767593,124.42145614713895,36.04654129288909,7.686387472
