CaseID,Feature__GLCM_JointMaximum(IBSI:GYBY),Feature__GLCM_JointAverage(IBSI:60VM),Feature__GLCM_JointVariance(IBSI:UR99),Feature__GLCM_JointEntropyLog2(IBSI:TU9B),Feature__GLCM_JointEntropyLog10(IBSI:No),Feature__GLCM_DifferenceAverage(IBSI:TF7R),Feature__GLCM_DifferenceVariance(IBSI:D3YU),Feature__GLCM_DifferenceEntropy(IBSI:NTRS),Feature__GLCM_SumAverage(IBSI:ZGXS),Feature__GLCM_SumVariance(IBSI:OEEB),Feature__GLCM_SumEntropy(IBSI:P6QZ),Feature__GLCM_AngularSecondMoment(IBSI:8ZQL),Feature__GLCM_Contrast(IBSI:ACUI),Feature__GLCM_Dissimilarity(IBSI:8S9J),Feature__GLCM_InverseDifference(IBSI:IB1Z),Feature__GLCM_NormalisedInverseDifference(IBSI:NDRX),Feature__GLCM_InverseDifferenceMoment(IBSI:WF0Z),Feature__GLCM_NormalisedInverseDifferenceMoment(IBSI:1QCO),Feature__GLCM_InverseVariance(IBSI:E8JP),Feature__GLCM_Correlation(IBSI:NI2N),Feature__GLCM_Autocorrelation(IBSI:QWB0),Feature__GLCM_ClusterTendency(IBSI:DG8W),Feature__GLCM_ClusterShade(IBSI:7NFM),Feature__GLCM_ClusterProminence(IBSI:AE86)
011,0.033708094099046,22.44069808191497,110.91405798677114,8.12732544347242,2.446568743008272,1.4223801044005562,2.5172543967979792,8.126771122281735,44.88139616382994,439.115812388892,8.126410694146106,0.0065815766875892,4.540419558192509,1.4223801044005562,0.5805434566436449,0.9788119528059084,0.5328307214106408,0.998898509042714,0.3789685386813571,0.979531812104764,612.2287786113329,439.115812388892,4673.082374381913,494114.7692687216
012,0.0244176871828151,24.39877397998964,70.81004868619372,8.035484850668468,2.418921969754698,1.5136538290948676,2.578859415641389,8.016983815301597,48.79754795997928,278.3701874147995,8.021014113800717,0.0064461654733831,4.870007329974943,1.5136538290948676,0.5520945312653979,0.977458286369533,0.5010076020628129,0.9988195457258374,0.4055847742857655,0.9656121735521084,663.6752167478281,278.3701874147995,2855.49118592666,285157.5339054754
013,0.0231297641173436,29.87322228317384,160.43972499847084,8.431028871231776,2.537992584549825,1.4445049411726067,3.1850307809367098,8.427201456946424,59.74644456634768,636.4872746878739,8.426563475603984,0.0048718325176816,5.271625306008822,1.4445049411726067,0.5785394761415793,0.9785969619576852,0.5313940608626135,0.998738982336184,0.3885285986833149,0.9835713215475204,1050.2133219253783,636.4872746878739,2693.043827623558,828657.8020617547
014,0.0306849914131222,25.810270999129934,186.49322562296223,8.557358138255251,2.576021483254124,1.7058459099584975,4.061409104111919,8.55270040524047,51.62054199825987,739.0015831192135,8.55145867734725,0.0056934157645356,6.971319372634077,1.7058459099584975,0.5482549948663652,0.9748967240940736,0.4954960228247961,0.9983218005514072,0.3706865528539314,0.9813094568198204,849.1776549851738,739.0015831192135,12524.287169356914,1173663.7816607738
015,0.0141692562582942,33.11106669194429,173.26124458542662,8.810656726311034,2.652271956118218,1.8600631393269,3.7619275786674167,8.802762900299657,66.22213338388858,685.8232158807559,8.803904219710594,0.0034849951986923,7.2217624609500755,1.8600631393269,0.5149383862853084,0.9725641399108657,0.4550052974761546,0.998252491085306,0.3642263669707229,0.9791593253349036,1265.9931008333376,685.8232158807559,-8030.954477742565,1127005.73755389
016,0.0446228695937677,23.81862818255081,182.1706531997519,8.69787939171258,2.6183225955730034,2.013163000328327,4.98018670318644,8.690700198944413,47.63725636510162,719.6496008299279,8.694461753476439,0.0057599052859864,9.033011969077412,2.013163000328327,0.5143211004670175,0.970550384125972,0.4532100857953355,0.9978236801191748,0.3327945053868842,0.975207280068394,744.9811957138168,719.6496008299279,8815.799627620972,1232199.9148615324
017,0.0328182916163425,25.354483361792635,101.35151867336246,8.464135527777616,2.547958681226229,2.1701303569197448,7.231769501144562,8.437170858888807,50.70896672358527,393.4648394262804,8.453458060244897,0.0062537053591528,11.941235267169178,2.1701303569197448,0.513094522151562,0.968675974958489,0.4548908306293058,0.9971468276540582,0.3430410287291889,0.9410900032704288,738.2307275831922,393.4648394262804,6569.261121148521,683621.7122252301
018,0.0274165666530868,22.831305535063443,157.5378539335913,8.48131919844963,2.553131481534142,1.645104105878595,3.364937575458093,8.475418949784094,45.662611070126886,624.0801106397286,8.475600303637298,0.0052382003688489,6.071305094636698,1.645104105878595,0.5506101947828376,0.9756658522180724,0.4975493202437532,0.998530666706469,0.3706562042067415,0.9807306468158596,675.7707138216941,624.0801106397286,9234.829018278437,951365.2135764924
019,0.0280463977444166,35.171914030618545,84.36272415040125,8.183892427496327,2.463597101963725,1.6819924319244213,4.227216844896104,8.174199755474145,70.34382806123709,330.3945812156569,8.173789442064097,0.0067466580261301,7.056315385947127,1.6819924319244213,0.5490401494643863,0.9752756733006962,0.4975378833644017,0.9983072686951172,0.3850972838720849,0.958178713069013,1317.8981030346488,330.3945812156569,-2722.715897092505,448144.7638990234
020,0.0205741037329062,35.68878074822386,156.65672559239525,8.541094263451239,2.5711255690923647,1.6715124635538554,4.0060542973991735,8.501549022661854,71.37756149644773,619.8268941563649,8.492492081614781,0.0050173128053819,6.800008213215056,1.6715124635538554,0.5612823130433241,0.9754033724620168,0.5114953057053633,0.9983582063717708,0.366393437176898,0.9782964689594372,1426.945792780583,619.8268941563649,-4649.661780788941,836706.6850125052
021,0.0342124619102658,30.82938425974576,98.17943813089867,8.404119230296699,2.5298919754558096,1.7726489439949589,4.647512926355137,8.398518806391817,61.65876851949152,384.9279553185933,8.397487092457636,0.0060460727003079,7.78979720500157,1.7726489439949589,0.5437869715927726,0.974020201816854,0.4913587265627259,0.998130405130146,0.3738148975524512,0.960328774775549,1044.7354733634545,384.9279553185933,4547.826083859818,529498.8166005099
022,0.0190302588406853,25.896512334427022,150.7294652939604,8.606376736455648,2.590777551657823,1.7399441001336775,4.215224252556329,8.581870244462822,51.79302466885405,595.6752314516947,8.589881545989096,0.0046928178047632,7.242629724146317,1.7399441001336775,0.5398818739860446,0.9744193972857532,0.4871902415603078,0.9982585194382514,0.385549642424117,0.975974738217172,817.7375015190175,595.6752314516947,8444.990317857424,841236.2575000544
023,0.0103098437071565,29.58190293391825,209.42837553979652,9.314154251071868,2.8038398138138483,2.677817384151355,8.248433075508043,9.30277166531996,59.1638058678365,822.294363140816,9.30437895049454,0.0025145389959211,15.419139018371297,2.677817384151355,0.4530099370130622,0.9615087699842808,0.3843288919505958,0.9963082529440308,0.3146714051809344,0.963187559998428,1076.807787222375,822.294363140816,1671.892134007897,1400172.0959385966
024,0.0207001443596617,31.6889435966178,99.98198437586586,8.467041087600947,2.548833341887277,1.699895167388462,2.981627128626539,8.463111123066417,63.3778871932356,394.0566667947261,8.46635892562001,0.0044085531604559,5.871270708737184,1.699895167388462,0.5236559604717108,0.9747720520969076,0.4655522359397185,0.9985775751386162,0.3863928615454307,0.9706383567730325,1101.235495291124,394.0566667947261,-713.6459146788242,371386.0034321637
025,0.0225082806383619,37.21472782629058,86.70375813211774,8.102649621443382,2.4391405804098603,1.3680785573287837,2.779453436098481,8.097535334706569,74.42945565258115,342.1639401533505,8.096327624030614,0.006715821773468,4.651092375121271,1.3680785573287837,0.5976166532353417,0.9796738086255964,0.5543918241193039,0.9988760686151216,0.3832503764782019,0.973178253888174,1469.3141791294445,342.1639401533505,-1472.3746655491088,375221.9539361356
026,0.0359871414854089,24.78855466956129,107.55034159657048,8.152098759402849,2.454026254195377,1.6639878094601954,6.228994526132025,8.11379597373245,49.57710933912258,421.2035164301183,8.127302752559766,0.0081413588041677,8.997849956164172,1.6639878094601954,0.5925028937568427,0.9759246561390136,0.5503041194639879,0.9978650011687435,0.3636750786637726,0.9581691242324668,717.5238592243156,421.2035164301183,6358.387011375255,616181.2407943663
027,0.0185611565426609,30.08819915012892,124.99303384507864,8.56572524901704,2.578540234570456,1.6994142034098352,2.985977785261936,8.562644222188492,60.17639830025784,494.09814896030167,8.561776741823804,0.0041601649231965,5.87398642001306,1.6994142034098352,0.5270341120450669,0.9747818403192688,0.4685713759093007,0.99857620640942,0.3753865764279672,0.9765027448357873,1027.3557687328916,494.09814896030167,-2475.519728286966,616431.9824734908
028,0.034009959194965,20.31796804758274,125.10235091646982,8.205598171109008,2.470131181869311,1.5882841137008077,3.889726490688212,8.195472921667337,40.63593609516548,493.99703074935707,8.195105015328659,0.0070503430739032,6.412372916522566,1.5882841137008077,0.5627210411850145,0.9766054653556148,0.5149135641513851,0.9984571527645452,0.3966523032269949,0.9743714931432262,534.7159900408058,493.99703074935707,11372.990097064669,891896.4046959268
029,0.0212068382295542,27.119929223803688,113.83147058904242,8.583551767091945,2.5839065512292723,1.8012541958314925,4.864822137018568,8.575268595491792,54.239858447607375,447.21654354115145,8.580453097380829,0.00426548538768,8.109338815019127,1.8012541958314925,0.5365873481104578,0.9736321977284318,0.4829936209911556,0.998059248039934,0.3787783689904152,0.964380066544618,845.2673622856545,447.21654354115145,1954.236095190037,473395.6695928146
030,0.0263095426491533,23.656551669567985,211.84117443596773,9.071306330814272,2.730735305431641,2.2670517486944104,6.472677666415299,9.043296954141304,47.31310333913597,835.7524964461958,9.050170556677225,0.0040521725449346,11.61220129767368,2.2670517486944104,0.4995874417404339,0.9671296958832802,0.4371138625974557,0.9972095330688578,0.3159792116215064,0.9725921994895668,765.6675106820696,835.7524964461958,7140.103987603397,1570948.928369128
031,0.0273325193966366,24.052794297191923,150.15559565375966,8.71753284730993,2.6242388752263097,1.9794021503682389,4.833138802120545,8.71084427783116,48.105588594383846,591.8712109400359,8.715296888471096,0.0043770038620317,8.751171675002933,1.9794021503682389,0.5146354169687419,0.9710182954338108,0.4558991677290638,0.9978901719677996,0.3553816389518423,0.9708596551567008,724.316923319287,591.8712109400359,2614.928713326398,755622.3927445806
032,0.0235036350961059,27.900557713375147,227.21854963418036,8.91482952799897,2.683631094158643,1.8572353351259776,4.265794926093332,8.888699122472095,55.80111542675029,901.159080520586,8.888183484888712,0.0037291061433502,7.715118016133855,1.8572353351259776,0.5214414470743667,0.9727011636724976,0.4637291975740746,0.998139381213962,0.3693490455001518,0.9830226932868056,1001.8021113434928,901.159080520586,5956.4732141103,1571028.934890322
033,0.0285790361231916,34.51251442265027,133.49072383654996,8.723494249106555,2.626033435983297,2.3719712434543383,7.439608459987831,8.66028223432812,69.02502884530054,520.897039306437,8.66541400970961,0.0056285074115668,13.065856039762162,2.3719712434543383,0.4864691085981175,0.9657789374684176,0.4247980441073573,0.9968721606268728,0.34021602570155,0.951060809080036,1318.0714475903076,520.897039306437,3135.220992996168,718073.3800787851
034,0.0183477693955481,22.451491726428834,101.3678853752614,8.461995651216013,2.547314514194192,1.8094439787650212,3.656898796735898,8.455604229032732,44.90298345285767,398.5405551920204,8.46025257661985,0.0047729358191625,6.93098630902485,1.8094439787650212,0.5182711697185616,0.9732875572658446,0.459137296261084,0.9983238622809294,0.3731807855429932,0.9658127113761612,601.9718729626528,398.5405551920204,3844.126606379345,481185.71964362153
035,0.013143758110201,30.59506202123655,115.10804660940332,8.697344381410137,2.618161541424049,1.9237466687131035,4.027742476447519,8.685568892427538,61.1901240424731,452.7036427157808,8.685748255233943,0.0038573044851161,7.728543721832301,1.9237466687131035,0.505156490611941,0.9716753606292826,0.4432337380146811,0.9981325985760272,0.3625504348730635,0.9664291769798794,1047.3015948317966,452.7036427157808,560.8062335454887,525547.5333132125
036,0.0168696634133413,29.824458707350523,153.41259006888143,8.741359709247371,2.6314114753720674,1.9177027758892904,4.974594485387708,8.73408462827753,59.648917414701046,604.9981818534867,8.732645511547355,0.0040030151735953,8.65217842204117,1.9177027758892904,0.5267288354052707,0.9719475612676876,0.4676810519328175,0.997919693377144,0.3392953816297032,0.9718009505668476,1038.5848380443178,604.9981818534867,-1096.3792532086936,973367.8691585896
037,0.0768922632633098,30.379165308118647,257.66785507673086,8.457035648407338,2.545821404570208,1.826643066747411,6.148483868173653,8.438686679489669,60.758330616237295,1021.1863115454528,8.448516190848673,0.0102075039770471,9.485108761470038,1.826643066747411,0.5770081256468652,0.9735191106124234,0.5256005987645697,0.997733410816906,0.2985553349552317,0.9815943110974268,1175.8189855139967,1021.1863115454528,-16262.17494060008,2206367.753770998
038,0.0127383161801923,31.52539227265039,180.36311430115848,9.355518418386414,2.8162916689211266,2.6804454192677407,8.12329401452557,9.34299281523159,63.05078454530078,706.1443755444349,9.344271340842436,0.0024984536425389,15.30808166019903,2.6804454192677407,0.4480675841107523,0.9614451272254436,0.3786926669429942,0.9963341229802114,0.3204610347773207,0.9575631588545358,1166.559431415554,706.1443755444349,-571.8327395667127,1098655.1738170788
039,0.0239643767783895,25.92854107387018,130.4617000961383,8.610523883538297,2.592025967326133,1.805310225047112,3.989903437443577,8.6069042596715,51.85708214774036,514.5977519384501,8.607457418831553,0.0049567886064744,7.249048446103223,1.805310225047112,0.5302487648238785,0.9734189933143867,0.4749435311892345,0.9982476354365946,0.3736200244701441,0.9722177143147704,799.1264180924571,514.5977519384501,6418.743058738861,761956.0466292986
040,0.0188718231283146,32.504327662603,137.8023609118073,9.10904387987228,2.7420954396609605,2.402185641802696,6.829820968544666,9.103882947609076,65.008655325206,538.6091268210033,9.104020698142854,0.0031254273227075,12.600316826227676,2.402185641802696,0.4729585691052438,0.965225114901307,0.40732934245816,0.9969759925316384,0.333812187412335,0.954281201196939,1188.0335192965524,538.6091268210033,3396.9524083230285,674949.665213224
041,0.0190240971897737,27.83981932670273,151.61441958331528,8.860125927542626,2.6671636695504923,2.196738090470155,8.395310544557848,8.795115719241982,55.67963865340547,593.2367095505793,8.819435708998814,0.0044124753889446,13.220968782680275,2.196738090470155,0.5260924168687613,0.9685043037223704,0.4722926374710624,0.9968555899528592,0.3453397961224529,0.9563993688099852,920.0594753354266,593.2367095505793,9119.915050599928,988234.1815010308
042,0.0193473357767127,39.901377925007,90.02151487606191,8.17484814419354,2.4608745014002857,1.520334085142376,2.46829247367045,8.167580232233805,79.802755850014,355.3063513001317,8.167883644993692,0.0050858517700882,4.7797082041161545,1.520334085142376,0.5491965231577929,0.9773380305475194,0.4973879266887061,0.9988398524199994,0.4050565293465211,0.9734524118445638,1679.7516210882436,355.3063513001317,-104.91197852430784,335486.726797908
043,0.0223219649508247,24.742464942242684,127.50746004376212,8.690425469814597,2.616078741496421,1.9737989392561004,4.922066289297708,8.684868597578859,49.48492988448537,501.2118916331431,8.684046948407065,0.0044772262941692,8.81794854190623,1.9737989392561004,0.5108257947685697,0.9711101641420268,0.4508238117564608,0.9978792371112708,0.3586547453129574,0.9654218328132362,735.2880571909168,501.2118916331431,5895.910537442883,708615.5919263535
044,0.0769323574358561,35.436017051395574,298.567188254193,8.526740271609524,2.5668045869905005,2.085659132952629,6.863329286849944,8.49831984962106,70.87203410279115,1183.055449711051,8.500924055615606,0.0097619751155989,11.213303305718693,2.085659132952629,0.5397481278652727,0.9698424025489965,0.4807735586375547,0.9973235150183636,0.2839470821814716,0.9812214741826026,1548.6718410681249,1183.055449711051,-29391.64146106984,3286278.803208301
046,0.0229801812741229,28.320594995446456,202.85420310666817,8.115738557423633,2.4430807427512478,0.9659655665900516,1.1475037849282193,8.115135712597827,56.64118999089291,809.3362191659054,8.11456756138406,0.0052870505587158,2.0805932607658577,0.9659655665900516,0.6464689653673347,0.9853915277024404,0.6150701450239462,0.9994937910135638,0.4298385716769463,0.9948717028562828,1003.870007372392,809.3362191659054,2774.2814969280557,1304751.01997157
047,0.0144798075122105,34.13351679225443,203.1550088591381,8.862926358992882,2.668006683417812,1.7943146944832646,3.604904931468615,8.84380153465833,68.26703358450887,805.7955652822455,8.847836336430472,0.0034150756474105,6.8244701543072,1.7943146944832646,0.5223300018939773,0.973501174166306,0.4633848383896434,0.9983494507080746,0.367054328214884,0.9832037856397648,1364.8397423890967,805.7955652822455,-9164.868624541925,1567004.00684032
048,0.4324566325616933,16.81645992765128,313.86854080894096,5.979877552454358,1.8001225136864851,1.3259273408865755,5.45588261355282,5.975717081015743,33.63291985530256,1248.260197308902,5.973055522524546,0.1883747290914948,7.213965926863321,1.3259273408865755,0.7114720505736206,0.98085090701454,0.675530645196375,0.9982739679003492,0.1827276310462127,0.9885079818635688,593.0548823438126,1248.260197308902,26766.78717961336,2898374.196506878
049,0.014361597481802,33.66556413535312,194.02432961486127,9.129097847323427,2.7481322853958328,2.280469211095806,6.802583332860828,9.12470237284514,67.33112827070624,764.0941953038267,9.12322617774472,0.0030298336832464,12.003123155616771,2.280469211095806,0.4932893916241108,0.9669863108220644,0.4310060449025544,0.9971252390879136,0.3330089863727156,0.9690679947730212,1321.392976588627,764.0941953038267,-10172.672890068903,1425858.4308086708
050,0.0112964857697688,26.95683948967443,146.14578495385675,8.709079204543126,2.621694075180876,1.683781921446618,2.8172974759012632,8.707393348438647,53.91367897934886,578.9307207805351,8.705172059772307,0.0035223725072081,5.652419034891718,1.683781921446618,0.5227761754948502,0.9749778519909588,0.4643065917301964,0.9986295315142384,0.3884869387463183,0.9806617103713394,869.990770708482,578.9307207805351,1193.2970203770606,812854.3174392874
051,0.0181366489301347,34.14412574424752,121.0390900579173,8.663549604290468,2.607988299814246,1.8443843273554597,4.459758178823827,8.649884413976803,68.28825148849504,476.2948485058509,8.65109973313528,0.0046783066044213,7.861511725818294,1.8443843273554597,0.5334322736684194,0.9729332821817498,0.4776196317931721,0.998104089381298,0.3574007958328818,0.967524905705848,1282.9296570340002,476.2948485058509,-4271.671592161504,747753.9742827078
052,0.0220954624562425,40.18559460550439,78.88227149094233,8.07041692997212,2.4294375734360227,1.4239364201248048,2.5665473585442,8.06477857469899,80.37118921100878,310.9349436766668,8.06267527999612,0.0064013185028889,4.594142287102061,1.4239364201248048,0.5740507624113582,0.9787947784114992,0.5264268266279793,0.998887241974054,0.3966951002508593,0.970879754092595,1691.467214145332,310.9349436766668,-1807.3528124615468,298572.02761780226
053,0.0143611404435058,29.968625003999872,148.0185061859276,8.729042882981162,2.6277037412145265,1.7291926658346934,3.903284935872733,8.718006990239887,59.937250007999744,585.1806325322593,8.720438666460883,0.0038599396248714,6.893392211449248,1.7291926658346934,0.5372544152058608,0.9745196721064574,0.4830148444966352,0.99833821823873,0.3812117794027164,0.9767144244693604,1042.6902947105698,585.1806325322593,-1698.2026564671496,840685.6454518809
054,0.0152374305737299,31.79321876181328,139.42800251869045,8.917025678454253,2.684292201320664,2.098752508069434,5.052797013073827,8.910510662223565,63.58643752362656,548.2544509715619,8.912810908965868,0.0032900765885807,9.457559103201604,2.098752508069434,0.4920476940897048,0.9693042405770176,0.4280616628587592,0.9977227533777446,0.349831561225811,0.9660844345025558,1145.5079822036107,548.2544509715619,-2542.153803553498,703505.3474890203
055,0.0174687280733589,29.47821247973675,152.5499293590285,8.755083964532064,2.6355428878808667,1.8216834821320589,3.601553489228744,8.74502566823201,58.9564249594735,603.2796332378128,8.750511376197226,0.0036645735575007,6.920084198301507,1.8216834821320589,0.51358593895911,0.9730942652406824,0.4540359749206976,0.9983269222533409,0.3781058271429976,0.9773186253596516,1018.0548982603856,603.2796332378128,-3305.084748055996,884123.1941861094
056,0.0158671912993501,24.0834608072859,107.5174473976748,8.220128235033417,2.474505166949473,1.3545780096379136,2.1188387394271118,8.213454682214612,48.1669216145718,426.1160692670768,8.21490444305676,0.0052815818991579,3.9537203236217353,1.3545780096379136,0.5817044107652651,0.979743186968681,0.5352425238442718,0.9990396497354572,0.3980560627100329,0.9816135872859876,685.5536716919391,426.1160692670768,3468.447929074781,545275.0966522238
057,0.1034427456431091,30.218673152999035,381.2824771446412,8.314302607038512,2.5028544777458284,2.287875547952528,8.8335715906274,8.263186072752768,60.43734630599807,1511.0619624650187,8.277929297897979,0.0179619497036123,14.067946113546473,2.287875547952528,0.5420882605187012,0.967272058301787,0.4828742030289932,0.9966480190404768,0.2499968586275158,0.981551806132162,1287.4167112156524,1511.0619624650187,-14632.67761890848,3551561.3031277168
058,0.0177866770853682,29.20630494237161,131.30879107403462,8.741828053394984,2.6315524610087566,1.8676890017581596,4.264580144733504,8.73144019726105,58.41260988474322,517.4823219441179,8.733263033204864,0.0039185871210492,7.752842352021861,1.8676890017581596,0.5220137647429993,0.9725499944846784,0.4648565733296676,0.99812861098523,0.3691109252637469,0.9704785860542646,980.4406182848207,517.4823219441179,2457.234861123381,641565.1730123523
059,0.0164552956354519,24.938219614907204,110.59977121741532,8.670967342580376,2.610221261539464,2.096833085854778,6.857106642595594,8.658522288695874,49.87643922981441,431.1452692371301,8.66737073924075,0.0044706182758389,11.253815632530868,2.096833085854778,0.5106131965959981,0.9696610119456084,0.4525427181582598,0.9973204793796688,0.3621841765541191,0.9491236938889844,726.8876609624882,431.1452692371301,3219.1272280754583,581455.5336066019
060,0.0179077380133689,30.045209473771084,165.5688168302439,8.606012387194973,2.5906678716014664,1.6431931339916916,3.0365817990538995,8.599553856993394,60.09041894754217,656.5386018463258,8.602788491108084,0.0039167165690933,5.736665474651328,1.6431931339916916,0.5375063618693222,0.9756237074478384,0.4824781139176415,0.998611786589544,0.3872221989970251,0.9826758879344584,1065.415096415702,656.5386018463258,-4324.1034034593695,906976.07555338
062,0.0180896317621277,23.72945043612766,173.2260982542463,8.625669431368447,2.596585231523772,2.1069479654535352,5.334456516735548,8.596927918503576,47.45890087225532,683.1307067711217,8.607893892479577,0.0046832490003567,9.773686245864305,2.1069479654535352,0.4977451816233407,0.9692371066783408,0.4326722860666749,0.9976505192839052,0.3287036805994314,0.971789221299902,731.4260731319551,683.1307067711217,10691.906202627262,1255772.7947418136
063,0.0129894344313238,29.05686761963952,186.76019056109592,9.107580627887192,2.741654956922248,2.2279676817899343,4.573388100882208,9.091601244011311,58.113735239279045,737.5035341523999,9.096869156742374,0.0028652369498636,9.537228091982588,2.2279676817899343,0.4626872625854908,0.9673245760405256,0.3921964875842729,0.997695287385734,0.3430327160281581,0.974466646068068,1026.2931323803598,737.5035341523999,2350.088621824992,1102354.5218550973
064,0.0174098685990919,32.2923294344048,197.86171251882996,9.03262066101344,2.7190897584192646,2.1039781098716026,6.898049845027036,8.911900592351948,64.5846588688096,780.1220763434733,8.950994464400102,0.0036265318981978,11.324773731845914,2.1039781098716026,0.5236569231569768,0.9695784838378269,0.4673915816017952,0.9972957423739214,0.3404458874316831,0.9713820991750278,1234.9938659530324,780.1220763434733,964.7922415769784,1272667.414471293
