CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57
11,0.026592982114454506,0.0310481384101016,0.002182945434479177,0.001777193494984906,0.0026617327230824164,0.03106436848768137,0.0022397507060083746,0.0018502288440938749,0.0021586003181095206,0.013040867335345863,0.013016522218976206,0.0035381569123900413,0.0038627584639854577,0.01288668159833804,0.013073327490505405,0.0035868471451293536,0.0035625020287596973,0.018339987665141038,0.006005128704515208,0.017942350764436656,0.011060797870613821,0.017317492777615476,0.006345960333690395,0.019094686272600383,0.011710000973804655,0.0392280975103061,0.009713701431492843,0.009145648716200864,0.03805141688577272,0.03808387704093225,0.010947187327555426,0.010387249651053332,0.04137858278962574,0.029035608790210016,0.010711851202648748,0.013974096796182686,0.010719966241438634,0.029587431427922226,0.009900347323660207,0.014882981140649853,0.011815496478073164,0.006208004674262343,0.006418995682799364,0.015020936800077904,0.015434803778362061,0.006532606225857759,0.00644334079916902,0.016027201610023696,0.015848670756646217,0.01248092965884377,0.0012253708572726979,0.011450319732528321,0.01938682766903626,0.011937222059921447,0.000916999383257052,0.011953452137501217,0.02127763170707956,0.21791313662479306
12,0.03938775510204082,0.02914656771799629,0.0034693877551020408,0.0027458256029684602,0.0036178107606679036,0.02821892393320965,0.0035064935064935067,0.0025046382189239332,0.0036363636363636364,0.014304267161410018,0.012634508348794062,0.005844155844155844,0.00601113172541744,0.013450834879406308,0.014137291280148423,0.005936920222634508,0.005454545454545455,0.018404452690166977,0.006363636363636364,0.015306122448979591,0.018589981447124305,0.016623376623376623,0.006567717996289425,0.016233766233766232,0.018460111317254176,0.04931354359925789,0.011614100185528758,0.007513914656771799,0.04391465677179963,0.04645640074211503,0.009220779220779221,0.007179962894248608,0.04526901669758813,0.02914656771799629,0.012857142857142857,0.011224489795918367,0.011484230055658627,0.028775510204081634,0.010871985157699443,0.009461966604823747,0.010482374768089053,0.00712430426716141,0.008089053803339517,0.014452690166975882,0.013487940630797774,0.006623376623376623,0.0074953617810760665,0.013302411873840445,0.014192949907235622,0.008330241187384044,0.0017439703153988868,0.008404452690166975,0.019165120593692023,0.008144712430426717,0.0015955473098330241,0.008478664192949906,0.020742115027829314,0.1832838589981447
13,0.029996744791666665,0.029459635416666668,0.0024088541666666668,0.0026041666666666665,0.002001953125,0.029573567708333335,0.0028971354166666668,0.002620442708333333,0.00185546875,0.012190755208333333,0.013053385416666667,0.004720052083333333,0.004069010416666667,0.012158203125,0.014046223958333333,0.005501302083333334,0.004117838541666667,0.019205729166666668,0.008577473958333333,0.017545572916666665,0.009749348958333333,0.0166015625,0.0080078125,0.021647135416666668,0.010400390625,0.03610026041666667,0.013981119791666666,0.014860026041666667,0.031656901041666664,0.02724609375,0.013248697916666666,0.012972005208333333,0.03284505208333333,0.03466796875,0.012190755208333333,0.01845703125,0.010628255208333333,0.026253255208333333,0.010302734375,0.016910807291666666,0.012141927083333334,0.008463541666666666,0.007470703125,0.015380859375,0.015315755208333334,0.007096354166666667,0.006559244791666667,0.014436848958333333,0.017041015625,0.012841796875,0.0015787760416666667,0.010904947916666666,0.020052083333333335,0.012255859375,0.0015299479166666667,0.009895833333333333,0.020166015625,0.20953776041666666
14,0.03033923464030991,0.0314434669273379,0.002190362405416169,0.0017197060207812895,0.0024256905977336086,0.030846095362224393,0.002498099272292821,0.002570507946852033,0.0028782448137286845,0.014210202382245393,0.013196480938416423,0.0035661272220412006,0.004000579269396474,0.012562905036023315,0.012472394192824301,0.004416929148111944,0.004978096375945838,0.022247565258317947,0.007910647695593933,0.016056623583505306,0.015169617320154954,0.01692552767821585,0.006625393722167916,0.01652727996814018,0.018084066471163247,0.05119293291336302,0.013323196118895044,0.008815756127584085,0.039643749321168674,0.04784403171499946,0.009467434198616995,0.010300133956047935,0.05296694544006372,0.03131675174685927,0.015785091053908257,0.012436189855544694,0.010408746967886753,0.0267188009123493,0.012182759494587452,0.012345679012345678,0.012255168169146664,0.006806415408565946,0.007240867455921219,0.01697983418413526,0.014554143586401651,0.005521161435139929,0.0059375113138553995,0.013522319973932877,0.014481734911842438,0.008345099742949206,0.0014843778284638499,0.008996777813982115,0.020093407190181385,0.007765830346475508,0.0012852539734260165,0.008743347453024873,0.018500416349878715,0.17687628977951558
15,0.027973856209150327,0.03712418300653595,0.0022549019607843138,0.0016993464052287581,0.002058823529411765,0.03526143790849673,0.002418300653594771,0.00196078431372549,0.0019934640522875817,0.014411764705882353,0.014183006535947713,0.003856209150326797,0.004019607843137255,0.013137254901960785,0.01431372549019608,0.0038888888888888888,0.004248366013071895,0.01888888888888889,0.007287581699346405,0.019673202614379087,0.012287581699346406,0.0165359477124183,0.005490196078431373,0.01843137254901961,0.014640522875816993,0.04862745098039216,0.009542483660130718,0.009607843137254901,0.04924836601307189,0.04349673202614379,0.006666666666666667,0.00869281045751634,0.04813725490196078,0.029705882352941176,0.011928104575163398,0.011372549019607842,0.012647058823529412,0.028104575163398694,0.009869281045751634,0.010065359477124183,0.010947712418300653,0.005980392156862745,0.0066339869281045755,0.01568627450980392,0.01457516339869281,0.004183006535947713,0.004379084967320261,0.013235294117647059,0.01415032679738562,0.008169934640522876,0.0012091503267973856,0.008104575163398693,0.025686274509803923,0.008202614379084967,0.0012418300653594771,0.007222222222222222,0.02388888888888889,0.1907516339869281
16,0.03276955602536998,0.02865867982147052,0.002349072116513977,0.0034061545689452665,0.001526896875734085,0.023255813953488372,0.002349072116513977,0.00516795865633075,0.0027014329339910734,0.014094432699083862,0.01221517500587268,0.00610758750293634,0.00716466995536763,0.00822175240779892,0.01327225745830397,0.00716466995536763,0.007869391590321823,0.02243363871270848,0.010688278130138595,0.014799154334038054,0.007986845196147521,0.012450082217524078,0.009161381254404511,0.025722339675828047,0.017735494479680525,0.03488372093023256,0.02125910265445149,0.011862814188395583,0.02983321587972751,0.020671834625323,0.00927883486023021,0.017618040873854827,0.04533709184871976,0.04439746300211417,0.011158092553441391,0.025957246887479444,0.00927883486023021,0.017500587268029128,0.006342494714587738,0.020671834625323,0.015503875968992248,0.011392999765092789,0.011980267794221282,0.017030772844726334,0.011392999765092789,0.004345783415550857,0.005050505050505051,0.012567535823349777,0.019614752172891707,0.014211886304909561,0.0027014329339910734,0.014799154334038054,0.014446793516560958,0.008691566831101715,0.0004698144233027954,0.00904392764857881,0.013154803852478272,0.18827813013859526
17,0.031209150326797386,0.03169934640522876,0.0021241830065359475,0.003431372549019608,0.0011437908496732027,0.024183006535947713,0.003431372549019608,0.00196078431372549,0.0024509803921568627,0.013562091503267974,0.01241830065359477,0.00261437908496732,0.006862745098039216,0.010784313725490196,0.012254901960784314,0.005718954248366013,0.005718954248366013,0.014215686274509804,0.003431372549019608,0.018790849673202614,0.01764705882352941,0.015032679738562092,0.006862745098039216,0.022549019607843137,0.01715686274509804,0.058823529411764705,0.008006535947712418,0.009313725490196078,0.06911764705882353,0.05898692810457516,0.013888888888888888,0.013235294117647059,0.07222222222222222,0.0380718954248366,0.011601307189542484,0.010620915032679739,0.01241830065359477,0.03643790849673203,0.011437908496732025,0.017973856209150325,0.015359477124183006,0.006699346405228758,0.004248366013071895,0.012745098039215686,0.014052287581699347,0.0031045751633986926,0.004575163398692811,0.01258169934640523,0.01584967320261438,0.006862745098039216,0.0011437908496732027,0.0058823529411764705,0.013725490196078431,0.004901960784313725,0.0004901960784313725,0.007026143790849673,0.01437908496732026,0.12696078431372548
18,0.03366474795046224,0.030263387406244548,0.0028780743066457353,0.002180359323216466,0.0018315018315018315,0.02952206523635095,0.002049537763823478,0.003401360544217687,0.002703645560788418,0.011948369091226234,0.01164311878597593,0.004709576138147566,0.004099075527646956,0.009898831327402756,0.011861154718297575,0.004447933019361591,0.00641025641025641,0.020800627943485087,0.007413221698935985,0.017094017094017096,0.011337868480725623,0.01652712366998081,0.007413221698935985,0.01984126984126984,0.014085121227978371,0.04613640327926042,0.011948369091226234,0.012951334379905808,0.03750218035932321,0.02956567242281528,0.014913657770800628,0.013867085295656724,0.03929007500436072,0.03030699459270888,0.013605442176870748,0.01853305424733996,0.01164311878597593,0.026556776556776556,0.010770975056689343,0.018445839874411302,0.011207046921332635,0.007151578580150008,0.010073260073260074,0.014303157160300017,0.014521193092621664,0.005930577359148787,0.005843362986220129,0.011991976277690563,0.01482644339787197,0.012340833769405198,0.0020931449502878076,0.013649049363335077,0.018227803942089657,0.009113901971044829,0.001221001221001221,0.009375545089830803,0.01482644339787197,0.19924123495552068
19,0.022222222222222223,0.03206627680311891,0.001851851851851852,0.0036062378167641324,0.0013645224171539962,0.035964912280701755,0.0016569200779727095,0.005360623781676413,0.0007797270955165692,0.01091617933723197,0.013937621832358674,0.005263157894736842,0.0029239766081871343,0.013742690058479532,0.015107212475633527,0.005360623781676413,0.0043859649122807015,0.01939571150097466,0.008187134502923977,0.017348927875243666,0.008966861598440545,0.01773879142300195,0.007504873294346979,0.025730994152046785,0.014230019493177388,0.05925925925925926,0.02017543859649123,0.011890838206627681,0.046198830409356725,0.06413255360623782,0.009941520467836258,0.01276803118908382,0.08167641325536062,0.03713450292397661,0.013742690058479532,0.009454191033138402,0.01179337231968811,0.02456140350877193,0.013450292397660818,0.009649122807017544,0.016666666666666666,0.003996101364522417,0.00341130604288499,0.012378167641325537,0.012085769980506823,0.0027290448343079924,0.002631578947368421,0.014522417153996102,0.0158869395711501,0.005847953216374269,0.0007797270955165692,0.004873294346978557,0.02368421052631579,0.0050682261208577,0.0008771929824561404,0.004970760233918129,0.02290448343079922,0.12524366471734893
20,0.017396907216494846,0.04542525773195876,0.0006443298969072165,0.0,0.0009664948453608248,0.03721005154639175,0.001288659793814433,0.0016108247422680412,0.0016108247422680412,0.015141752577319588,0.012242268041237113,0.0014497422680412372,0.004027061855670103,0.011275773195876288,0.015302835051546391,0.00547680412371134,0.0030605670103092783,0.01884664948453608,0.005637886597938144,0.009342783505154639,0.008054123711340205,0.011759020618556701,0.004027061855670103,0.02545103092783505,0.014980670103092784,0.09600515463917526,0.0049935567010309274,0.0043492268041237115,0.07635309278350516,0.06330541237113402,0.0030605670103092783,0.009342783505154639,0.09326675257731959,0.04236469072164949,0.009987113402061855,0.011275773195876288,0.004027061855670103,0.02416237113402062,0.005637886597938144,0.01095360824742268,0.019168814432989692,0.0037048969072164947,0.0028994845360824743,0.015302835051546391,0.011597938144329897,0.0017719072164948454,0.0014497422680412372,0.009181701030927835,0.015947164948453607,0.002577319587628866,0.00016108247422680412,0.003865979381443299,0.026256443298969073,0.0028994845360824743,0.00016108247422680412,0.004510309278350515,0.022068298969072166,0.1251610824742268
21,0.029124193883919285,0.02970667776159767,0.0027876014146037027,0.0023299355107135426,0.00249635947576451,0.02970667776159767,0.0029124193883919283,0.002288329519450801,0.00203869357187435,0.011524859579779488,0.013230705221551904,0.004909506969003536,0.005034324942791762,0.013521947160391096,0.012565009361348033,0.0051591429165799875,0.002829207405866445,0.01905554399833576,0.007447472436030789,0.01905554399833576,0.01942999791970044,0.01905554399833576,0.0066985645933014355,0.015019762845849802,0.016143124609943833,0.05737466195132099,0.011400041605991262,0.011441647597254004,0.05084252132307052,0.06374037861452049,0.011982525483669649,0.008945288121489495,0.040898689411275224,0.028375286041189933,0.012315373413771584,0.014021219055543998,0.013355523195340129,0.04139796130642812,0.013896401081755773,0.011899313501144164,0.007697108383607239,0.005616808820470148,0.0053671728728936965,0.01202413147493239,0.013272311212814645,0.007447472436030789,0.00703141252340337,0.01406282504680674,0.013854795090493031,0.007156230497191596,0.0008321198252548367,0.00748907842729353,0.018889120033284794,0.0081547742874974,0.0011649677553567713,0.006948200540877887,0.018265030164343665,0.15876846265862285
22,0.027884615384615386,0.03528846153846154,0.0033173076923076923,0.0011057692307692307,0.001826923076923077,0.03490384615384615,0.0021153846153846153,0.0022596153846153847,0.0011057692307692307,0.01375,0.01423076923076923,0.004471153846153846,0.0035576923076923077,0.010913461538461539,0.014903846153846155,0.0040384615384615385,0.003173076923076923,0.022307692307692306,0.008076923076923077,0.016778846153846155,0.013798076923076923,0.01701923076923077,0.006730769230769231,0.018365384615384617,0.01610576923076923,0.057115384615384616,0.012980769230769231,0.009038461538461539,0.049567307692307695,0.05591346153846154,0.006923076923076923,0.008221153846153847,0.049423076923076924,0.029951923076923077,0.013990384615384615,0.013701923076923077,0.013413461538461539,0.030865384615384614,0.011009615384615385,0.013413461538461539,0.012163461538461538,0.0057692307692307696,0.004759615384615385,0.017451923076923077,0.014663461538461538,0.00485576923076923,0.005,0.013990384615384615,0.016923076923076923,0.007307692307692308,0.001201923076923077,0.006586538461538461,0.023028846153846153,0.008221153846153847,0.000625,0.006201923076923077,0.019134615384615385,0.15855769230769232
23,0.028087478559176673,0.03494854202401372,0.0006432246998284735,0.0015008576329331046,0.0015008576329331046,0.025943396226415096,0.001072041166380789,0.0015008576329331046,0.0015008576329331046,0.012006861063464836,0.009648370497427101,0.003216123499142367,0.006432246998284734,0.011149228130360206,0.01179245283018868,0.005145797598627788,0.00686106346483705,0.01672384219554031,0.0027873070325900515,0.016080617495711835,0.023370497427101202,0.025728987993138937,0.008576329331046312,0.014365351629502573,0.018867924528301886,0.0756861063464837,0.007718696397941681,0.003644939965694683,0.07632933104631218,0.06968267581475128,0.008576329331046312,0.012435677530017153,0.047384219554030875,0.038593481989708404,0.007718696397941681,0.012221269296740995,0.011363636363636364,0.040523156089193824,0.013507718696397941,0.015437392795883362,0.008361921097770154,0.0038593481989708405,0.006432246998284734,0.014794168096054888,0.015222984562607204,0.002572898799313894,0.0038593481989708405,0.012435677530017153,0.010291595197255575,0.005360205831903945,0.001072041166380789,0.006432246998284734,0.017367066895368783,0.003001715265866209,0.0002144082332761578,0.005145797598627788,0.015866209262435677,0.13743567753001715
24,0.039178278199843285,0.030593125063877628,0.005008005995979968,0.0026573093039893706,0.003270534527986918,0.028378700643886486,0.00374748747998501,0.003236466459987054,0.003100194187987599,0.014410792763942358,0.013899771743944401,0.005791571559976834,0.005348686675978606,0.012434844819950261,0.013320614587946717,0.006711409395973154,0.006541069055973836,0.019418798759922324,0.006711409395973154,0.013627227199945491,0.017579123087929683,0.016625217183933498,0.006643273259973427,0.01628453650393486,0.019895751711920418,0.048683269171805266,0.010901781759956392,0.007052090075971792,0.031342622559874626,0.05771130719176915,0.009028038019963889,0.009028038019963889,0.04002997989983988,0.03198991585187204,0.014955881851940177,0.012673321295949306,0.008857697679964568,0.029230402343883077,0.012094164139951624,0.010731441419957074,0.00841481279596634,0.008482948931966067,0.008074132115967704,0.014819609579940721,0.014376724695942493,0.0063707287159745175,0.006200388375975198,0.011957891867952168,0.014376724695942493,0.010390760739958437,0.0030320580519878717,0.007869723707968521,0.018396756719926414,0.00776751950396893,0.0020440840799918238,0.007733451435969066,0.01873743739992505,0.18223009573127108
25,0.01889920424403183,0.0404840848806366,0.001293103448275862,0.0005968169761273209,0.001259946949602122,0.03690318302387268,0.0010278514588859416,0.0004973474801061008,0.001226790450928382,0.01240053050397878,0.013992042440318302,0.001989389920424403,0.0023872679045092837,0.0126657824933687,0.013793103448275862,0.002122015915119363,0.002519893899204244,0.01853448275862069,0.0047413793103448275,0.014986737400530505,0.010676392572944298,0.01246684350132626,0.0044761273209549075,0.02009283819628647,0.012864721485411141,0.08116710875331565,0.007460212201591512,0.005039787798408488,0.07055702917771883,0.0634946949602122,0.005072944297082228,0.007128647214854111,0.08720159151193634,0.03756631299734748,0.011538461538461539,0.007758620689655172,0.008687002652519893,0.03179708222811671,0.008156498673740053,0.008985411140583554,0.013859416445623341,0.0034482758620689655,0.0026193633952254643,0.014953580901856764,0.013992042440318302,0.0016578249336870027,0.001989389920424403,0.01243368700265252,0.017407161803713527,0.00600132625994695,0.00016578249336870026,0.0064323607427055705,0.027718832891246683,0.003647214854111406,0.0001326259946949602,0.0048740053050397875,0.028812997347480107,0.1353448275862069
