CaseID,Feature__NGTDM_Coarseness(IBSI:QCDE),Feature__NGTDM_Contrast(IBSI:65HE),Feature__NGTDM_Busyness(IBSI:NQ30),Feature__NGTDM_Complexity(IBSI:HDEZ),Feature__NGTDM_Strength(IBSI:1X9X)
85.0,0.0058481267811204,0.1393590577448787,0.3588072799926055,2324.069703009385,12.9012377094778
86.0,0.0004734296047177994,0.0370871575139664,1.5710992874810958,1483.4001521203068,0.9604459403976924
87.0,0.0032166738478658,0.047309586283679,0.300514801835423,1526.2164162726522,6.046217007216202
88.0,0.0014542124433301,0.0411060361409842,0.8562676366048521,1989.709631145842,5.048087012228183
89.0,0.0020576405325757,0.0550610812160033,0.4011518635037575,2838.1917495375183,5.771176730124998
90.0,0.0025828063601133,0.1348538641751682,0.3405476391065813,2686.425779106321,4.199294054810863
91.0,0.0021864237441888,0.0755829886544262,0.361061059258332,2899.351514640558,5.053276470776378
92.0,0.0038120851200149,0.1452499391955813,0.266231588622026,2211.040486107456,5.891878973474297
93.0,0.0007867979941417001,0.0823535836169951,0.779338782733875,2996.289066638577,1.3842378471266186
94.0,0.0008583459564114356,0.0845227577554984,0.9432474459805844,2605.3909024714358,1.706610571152947
95.0,0.0032351888501502,0.1013679675413862,0.2645265944135087,2983.504823630564,6.158332285148725
96.0,0.0047049478553097,0.0804278857949737,0.2177730816440578,2514.940365926698,12.183091052102178
97.0,0.0026447015728834,0.1211163724606855,0.5369957874659983,2004.0087200156356,5.021309957994377
98.0,0.002229139590711,0.0814385027537494,0.3102648198407781,2936.4443852506424,4.15824794178775
99.0,0.0024994121153792,0.0871152485879063,0.3424316549021809,2498.915416967505,4.686969038162108
100.0,0.0004401804104347344,0.0380217397958315,1.5431142590428248,2842.8303244713547,1.2490076050565315
101.0,0.0005091409755565802,0.0569848234764988,1.1341262021705023,2347.0831033505674,1.0458017370589976
102.0,0.0017269468897439,0.0334727017484622,0.46731120004595,1724.0512444557432,4.03279888880768
103.0,0.0007122196465697685,0.0790677424538604,1.4118072631470164,2399.115913725532,1.5315678979702176
104.0,0.0022645464384597,0.1008954267022085,0.3604746817489447,2221.5161022120924,3.685165658260195
105.0,0.00013767742899246222,0.0332097644000867,6.624870238083762,2152.473967329037,0.4329045226905703
106.0,0.0003013190425058569,0.0646852126111051,4.400835181933295,2322.7182197724906,1.0275493415182149
107.0,0.0049474889384871,0.10069468564922,0.2069158106070769,1728.1043787612307,7.64701218130474
108.0,0.0038579462420083,0.1231852806589217,0.2497397113242573,3640.221878041125,8.491594733018923
109.0,0.0007818722327479585,0.0719679921566906,0.9938236128139896,2433.8240911954317,1.552358598977312
110.0,0.0006732761266820598,0.0583433498811657,1.3395183188230833,2537.792968633188,2.084579043163799
111.0,0.0017446916509172,0.0973259289693481,0.4738895104481347,2760.725257541114,3.319459998150135
112.0,0.0003091478503819707,0.0507287071784481,1.9142241043462136,2317.215072483684,0.6522501202404891
113.0,0.0003890346969790933,0.0420321161277216,3.659566095669149,1675.2689947772662,1.428210615408277
114.0,0.0010876500666478,0.0779576407612392,1.145995184565903,2488.601532813397,3.261168921564339
115.0,0.0020079383668742,0.0394363353484635,0.4216015712908884,1051.429607920144,3.768203241653136
116.0,0.0020123440052086,0.0752550651784162,0.3433461937813631,2965.03368781408,4.211623852640067
117.0,0.0010270563395666,0.0648606166338453,0.7042541056733941,2322.3033054890525,2.031783206948601
118.0,0.0012330968940822,0.1351738441951882,0.8733329764289449,2957.5308656278025,2.6649395437979893
119.0,0.000481540213026539,0.0428567166980803,1.7062916172574596,2317.3641683756705,1.2712814615052466
120.0,0.0017033223003685,0.0811294956564465,0.5580227478564828,3313.5521262919124,4.382610477809915
121.0,0.0022827470948555,0.131896769445108,0.3170476277108581,2738.4041913094525,3.41147253539724
122.0,0.0022450036114321,0.0443111718481658,0.5036166803469838,2531.0910839430253,7.125210808534045
123.0,0.0036345456483592,0.0859169627064678,0.2703883179172404,2241.774314505325,7.749457610004176
124.0,0.0014431569548296,0.1576321100757791,0.7266120271578068,4090.1464517813256,3.4192522361493416
125.0,0.0015403309880884,0.1040897450567636,0.5320052945053101,2833.908082214311,2.773263430509271
126.0,0.0006258355654811218,0.0510632434669489,1.3372280886948678,1575.8086988178904,1.4285197804170005
127.0,0.0009170607330768754,0.0863743855975608,0.8602560246528183,2562.6010717710687,1.693475732900031
128.0,0.0002407623401736692,0.0524300892634622,3.1362596603656,1832.7470435696305,0.5005933375886227
129.0,0.0005541502616063765,0.0504485701146118,1.8087772561734836,2391.025563633269,1.6284181923458445
130.0,0.0017230014164878,0.1504492220336744,0.355633528334373,3906.6500961467455,2.775043019933967
131.0,0.0018185848915025,0.0838838997523257,0.3586147957117101,2043.8652743534776,2.651650269921816
132.0,0.0009479583275072048,0.049712709311832,1.030597729886797,2478.2151660878226,3.1016556976692518
133.0,0.0007542430238858559,0.06308112509841,1.3981715066441858,2445.6944527677365,2.071816978514556
134.0,0.00325540210338,0.1058411388633094,0.2387575783507073,2054.2528314727074,6.039088809401941
135.0,0.0013639193379075,0.0341996971580392,0.5538841680358797,1558.5338627080912,2.788371709900172
136.0,0.0041051918554033,0.0310351781297598,0.1725743989602002,1605.107719923352,11.63286482668533
137.0,0.0029714812246601,0.0637328833031354,0.2436941694748658,2802.0331428561844,6.747124636881679
138.0,0.0003084318298581545,0.0441742295751452,2.558284584380764,2519.1960054902884,0.8774903458495472
139.0,0.0013141643100851,0.0567371181290528,0.7589243207271263,2313.2689852748176,3.247064861524862
140.0,0.0048447902760333,0.0534884884212225,0.3345019764879656,1230.7700173851008,19.171116544137934
141.0,0.0011001842088191,0.0618606867955972,1.4267057741656797,1307.465972252952,3.322705579569902
142.0,0.0013703827059907,0.0973627703048284,0.8909762246292111,2073.5206045677533,3.4609870041729818
143.0,0.0018449793215493,0.0559645345969574,0.4411057173915148,2692.7421942271085,4.386775301664357
144.0,0.00010791441999581646,0.0107408586582483,7.217306885365127,1022.473298653007,0.5049650133241891
145.0,0.000828468154854293,0.0225854552238127,0.8198863783249938,1525.1354028756448,2.224037919241766
146.0,0.0006090723395781046,0.0252610633961606,1.2552550871426555,1736.9551156641553,1.94106646827661
147.0,0.0003387942274587964,0.0374334276185851,2.6842207920506964,2243.08772199355,0.9883141129249836
148.0,0.00040323322853721326,0.0276578557212748,1.8315409572663135,1596.639343502972,1.0266024131511082
149.0,0.0006846618095096297,0.0793056535093839,1.3422988220517371,2189.280509562174,1.3707832559064166
150.0,0.0006512250101587058,0.0240822867967722,1.072295762509354,1804.0995187219528,1.9174082623110955
151.0,0.0044688613562747,0.1068542614665255,0.1946873615455328,2807.142131523627,8.955331383368948
152.0,0.0007631959751524701,0.0511188924485421,1.2059908137355595,3028.561560128925,2.390723857968106
153.0,0.000804606044952329,0.0493709818961111,1.0056203071070733,2710.380914531013,2.0483864793194257
154.0,0.0007933894973377234,0.0776221833953378,0.7875106100561723,2901.4817584368266,1.4836907996303303
155.0,0.00042907187042736457,0.0325513890895467,1.4952562535194278,1649.617432577796,1.0847846997150907
156.0,0.0019503392704476,0.0380586130361897,0.7675865424174234,994.0579214557436,5.4166764686186655
157.0,0.000536024879403175,0.0396001094666654,1.8207352999868531,1354.9119984131469,1.1834905973581114
158.0,0.00048130340780194416,0.0965022078119525,1.5618084119817843,2864.735432741148,0.8686666344334627
159.0,0.003739844115382,0.0738159808590889,0.2304926208269899,3286.381952219392,10.40386248999751
160.0,0.0004783688993367453,0.0279963768010625,1.6764997998688809,1835.2740512854732,1.4332253101156478
161.0,0.0030793944997508,0.104905624942081,0.267202864141357,2849.152659868796,6.263847861360172
162.0,0.0006842153485155305,0.0296346274725621,1.3973201295984992,2421.540282406007,2.815905049359674
163.0,0.0034751092765424,0.0939582111108158,0.244604454037764,2323.295184049035,5.812435748118145
164.0,0.0003891720997556101,0.0604527025092139,2.3225003796234542,2534.950528220442,0.927734206048902
165.0,0.0011068137349708,0.0451172890763295,0.7850697113103424,1800.1193759988507,3.0127615231420912
166.0,0.0015281382945864,0.0447130881292699,0.6545490579870374,1059.2608414349688,2.998184853897468
167.0,0.0009983589711526249,0.0604671392493317,0.5825533368305958,3120.258082113374,2.081087205969052
168.0,0.0004969629230251205,0.0989645748596393,1.3932657751400612,2323.662721591652,0.7996186826806188
169.0,0.0058116335385301,0.1244533935380669,0.1592033014083156,2543.0943431261016,10.338785816524297
170.0,0.0029250265563046,0.0659195514320612,0.3224436596949785,2217.648232455199,6.442246629578432
171.0,0.0039773805118374,0.0768242155286963,0.2525478160826316,2596.2613702733674,9.507430272914531
172.0,0.00021479966474177275,0.0525093334277438,3.343500025537625,2623.150620764005,0.5236595954426482
173.0,0.0045176059863913,0.088476374801681,0.1531393639618107,1527.8572139309026,6.293048197125086
174.0,0.00035960295647957094,0.0332775306254694,3.0872876008238213,2295.6372219289765,1.3642843753093978
175.0,0.0004696400309123299,0.0661953884563953,2.00304781838117,2188.114554099123,0.983741534436982
176.0,0.0005855881674484396,0.0746832189014724,1.797325823372546,2102.1817105880377,1.2646210698564535
177.0,0.0149580266346361,0.1492690584948312,0.0588948133242084,2411.1177217185914,20.981929817743765
178.0,0.0022387899746049,0.030982624733476,0.2870587756509365,1239.4157859336774,4.310280443966717
179.0,0.0039084451842497,0.1617410206143321,0.2669075533884069,2958.307275575955,6.341409375877348
180.0,0.0066381517001727,0.0883014022715165,0.138244509690121,1806.2079322398329,11.053368284915296
181.0,0.0063587818818443,0.087453337764625,0.1138682289132117,3084.307876501516,12.834552270434925
182.0,0.0008479292572555282,0.087401464212789,0.919885536122401,2695.2445699156474,1.654606157496314
183.0,0.0028465083606693,0.1072538478084882,0.3556198109645891,3959.246894778855,7.556684903130724
184.0,0.0081063150932804,0.1633783916215348,0.1030917305057922,2321.270908517278,13.273004650759583
185.0,0.0003708263321663779,0.0218416751948513,2.890142707446286,1358.0965341119918,1.336573781970604
186.0,0.0002459959951403498,0.0226854254601492,4.356411776673306,1173.1284537035729,0.7630454521776993
187.0,0.0017375749502024,0.058758895083786,0.3707856567032077,2136.5805373683306,3.2275229174577493
188.0,0.003749218488311,0.1368244043265296,0.2986427635466699,2926.210101473516,8.434402095748252
189.0,0.0047474837361069,0.1108418665233859,0.1597005066707755,2825.0865278432784,8.410994595579098
190.0,0.0003747879355737433,0.0414212535241865,2.190322414543121,2697.1423694947616,1.126227372767742
191.0,0.0046370815645898,0.1239800325681824,0.22313019930213,1762.83087519005,9.813529618832998
192.0,0.002392049222495,0.0515950576369461,0.3186349545404659,1667.4936405657834,4.872194862335078
193.0,0.0080223069311579,0.1502339791161582,0.1968621323540537,2144.4343660861127,25.933550158762632
194.0,0.0005637978125297395,0.0310934966875985,1.1521271672822029,1688.5022395465537,1.623108530790055
195.0,0.0004221559561769743,0.0318650147669993,2.7451103942703634,1737.8365661312623,1.5519053396068376
196.0,0.0059196008804434,0.0588874654358426,0.115441778563574,2167.799771413551,10.777519471740275
197.0,0.0010290503659158,0.0628044918832306,1.0149654439726263,2489.7559467340207,3.100884087300788
198.0,0.0006801405242683882,0.0768112697655002,0.9194131520335188,2674.400980056006,1.2429755114410708
199.0,0.005924614205017,0.1421956976461224,0.1396795380067854,3849.297579936661,11.54350899612938
200.0,0.0013815006288299,0.0798275407050166,0.8019092556724892,3475.024448302096,4.814909393980812
201.0,0.0024186165460932,0.0537034315178149,0.3948392223330684,1556.4675161327584,4.661772477922615
202.0,0.0011497387882107,0.0885113087864906,1.0854385143345855,3663.0351695731183,5.009300976426259
203.0,0.0005234046827915861,0.073704432435456,1.3079924549148882,2755.306516896449,1.094634003189282
204.0,0.0074391368397077,0.1225542481268702,0.1311883938343232,3168.9206387880663,14.009959796299286
205.0,0.0055019658607447,0.0633688074957059,0.1598503318076534,1621.9401941379376,9.935346838689386
206.0,0.0003254226768776144,0.0190734772268943,2.7330248655238805,1736.6077932997966,1.1949626874279544
207.0,0.0017836518589225,0.1005472906928565,0.5030325176569781,2632.350453108561,3.626227541101284
208.0,0.0071267732337181,0.1110260669805758,0.1168696600080112,1891.2748438310864,11.78234886539486
210.0,0.0010771645278343,0.0675161575680049,1.0368043267744629,2677.4486029879185,3.1904535883670686
211.0,0.0018938028495495,0.053050326728723,0.4026380189709718,1868.7169673001688,4.0131732408810565
212.0,0.0011628636485712,0.069992280071121,0.9015207885997034,2465.1534023283534,2.7535333893246228
214.0,0.004124384655034,0.0762678982086199,0.1967271738632464,1282.160156861656,6.57893231650952
215.0,0.0010099034941902,0.0597117977186846,0.7991525071009271,2273.2948944016025,2.2107612956269067
216.0,0.00019252966341125308,0.025413032807737,6.982045476603922,1709.9447219514657,1.1112268734609565
217.0,0.0016049126241051,0.0963568046293556,0.642807614910835,2408.507136567905,3.374591620476027
218.0,0.0012799740697147,0.0419430396645052,0.5885495343977296,1178.3436495035376,1.9629275312094543
219.0,0.00038157739999654985,0.0469536995120096,1.7162471049826278,2295.80551345738,0.774507745060207
220.0,0.0022439919387961,0.0851671693746433,0.2879505855030853,2444.6384484733544,3.5699791630270408
221.0,0.0014263214114228,0.0274802960900698,0.6180018514472237,1512.9734689140937,4.11012274047182
222.0,0.0005216172258188749,0.0617541257289604,1.5451701589551148,2462.430652666132,1.223949161465264
223.0,0.0018185576398802,0.0725575478130457,0.583840425725623,3094.909633881241,5.738380344415097
224.0,0.0008275701792755054,0.0256107151245306,2.487482079035256,827.2341349163868,3.563694871263281
225.0,0.00024157648680623312,0.0755281729608099,3.356744767993566,2741.1607957477054,0.5433186659716335
226.0,0.0005717724355126549,0.0793223422792215,1.8563588073809691,2690.9405871605904,1.5186318379264745
227.0,0.0005841891292403872,0.0929038469549236,1.4732577537674842,2681.3032257464693,1.088829243513393
228.0,0.0006458783565143548,0.0654248723010821,1.4831304535828935,2485.448363258668,1.4998998649460644
229.0,0.0016477879281432,0.1235744921809539,0.598128637116308,2844.587062427206,3.491896010762188
230.0,0.0020493980223488,0.0491096909601466,0.5628430967140325,1352.7330421875508,4.754270186915081
231.0,0.0006447876794368232,0.0801190546010013,1.1256709485320764,3346.0158401489093,1.5210671294156533
232.0,0.0008250497349995158,0.0273903984907573,0.6943140085997773,1676.2976171793905,1.7934291992555609
233.0,0.001029975731147,0.0486880541682081,1.0881964355454523,1760.9146765469627,2.9407026177225286
234.0,0.0010295120293013,0.0836985802560184,0.8752070071612619,2179.691645936663,2.513451044680718
235.0,0.0032088237425513,0.1090124367877903,0.2656451218580792,3247.142539525722,6.155703731288842
236.0,0.0041041282439053,0.0290461493809137,0.1532088295233367,1344.7778553566804,8.96648647397427
237.0,0.0058329642611825,0.1638679620080316,0.1608178286530264,2130.925242046797,11.601136836828656
238.0,0.0015476903263628,0.0646980509662484,0.4304034605500585,2104.359468272491,2.8215133254976315
239.0,0.0005832555360557703,0.0451249871263206,1.5225021913328065,1372.3931531684211,1.157377188854225
240.0,0.000574843793031817,0.0480229602849585,1.6208330561507387,1295.9140763242897,1.208119420280361
241.0,0.0027591733616397,0.1091662885768537,0.3124821234108559,4345.260271168999,6.999221944481517
242.0,0.0046014436335469,0.1348333474085605,0.2089505911637808,2831.589670482931,8.348798031378154
243.0,0.00046454323015455713,0.0556455620278764,1.5973587581966755,1951.6931966435875,0.9199171839416008
244.0,0.0012754424419689,0.0527317582618896,0.9837654312015376,1791.0096496140754,4.602975969827883
245.0,0.0005818584134929583,0.0463490306427932,1.2569165053036755,2003.150525179512,1.3074978288616763
246.0,0.0089734739860082,0.1209580244119591,0.0914440082803145,2162.5577989015524,14.14374457802466
247.0,0.0008739083262495087,0.08064856503316,0.858862289336136,2702.971111532321,1.5373877116342387
248.0,0.0004584224422507715,0.0667902911791403,1.649052791308164,2826.581405608726,1.098432102235821
249.0,0.00036766885826904273,0.0349352866322935,2.015949627455508,2952.3780890262087,1.2569433048933072
250.0,0.0023213571670974,0.0423226950914406,0.2780613812902697,1862.74625683659,4.664402173593898
251.0,0.00043579249162991744,0.0541657887353916,2.6138549715021657,1579.9572097808536,1.596199128879879
252.0,0.0009238674778415116,0.0676946266911947,0.6937767970658667,2374.6672292981066,1.8745806725249956
253.0,0.00023442107423527544,0.0696824499482009,3.978142077753576,1718.0645198691018,0.7706589834001809
254.0,0.0023286249442536,0.1333847862409257,0.3226785275827518,2609.511990909014,3.6326208157995854
255.0,0.0005181812392494079,0.0746262443207525,1.189616658025533,2849.9275594400624,0.908841896394865
256.0,0.0005530484164016425,0.0518112051725678,1.678329658252206,2388.373553069083,1.5105949509725558
,,,,,
