CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57,Feature__58,Feature__59,Feature__60,Feature__61,Feature__62,Feature__63,Feature__64,Feature__65,Feature__66,Feature__67,Feature__68,Feature__69,Feature__70,Feature__71,Feature__72,Feature__73,Feature__74,Feature__75,Feature__76,Feature__77,Feature__78,Feature__79
11,011_img.png,119.67120297335022,107.47684232315089,119.57554289609504,106.79371989423572,109.60979647482715,118.9216926653018,80.84273054825202,116.47154029109397,50.58285454604473,100.7167700330483,121.39169669231019,107.01773920202156,121.20102574090303,106.3011660578935,111.4905297497322,118.74487645369022,82.85751614892719,117.22452530305353,50.64478040705035,100.85121912906101,122.69868049469277,105.92665458729034,122.31951342227416,104.98236658033116,113.70497776479371,117.94524590863809,87.40306586165482,118.62752718545525,53.15802415035544,102.81299525045262,123.69691953127536,104.62983953871112,123.30714610315837,103.27121057508951,115.70110689129093,116.55535844473715,94.40675820430421,120.0960805740631,59.82170448274743,107.17459821156878,124.98297464861882,103.31235891885709,124.0874557730386,101.50393661648917,117.74714350634596,114.73048846174434,101.84444282143669,120.65952012516662,71.3742818190671,113.15462442132662,125.9204158145876,102.17659404806057,124.73933683903009,99.91905536260106,118.8030398935307,112.60588560242066,107.79656409257636,119.94729853084873,84.43655662674068,117.78200602369249,125.82234557081183,101.33390731544472,124.59215438049794,98.6890572121814,119.1623007757977,110.51210106283887,111.20001136105431,118.25925824728058,94.20799655922356,119.4776324808432,126.34810270393092,100.86247818451405,124.6499496867595,97.96651478539822,119.51536176842926,108.9253099453421,112.85233875417924,116.55593632123238,99.8476401467199,119.42957192861131
12,012_img.png,123.21634508348794,99.94247196839612,123.7547866419295,98.13317614354186,120.88858998144713,114.80376949966762,107.36092764378479,121.74995609509692,76.1669202226345,115.22935966468744,123.3034879406308,99.31360325340022,124.07079777365492,97.31189226107129,121.38168831168831,114.04176484299059,107.76063079777366,121.63610055577543,78.64614100185528,116.29781741215028,123.37755102040816,97.5820359730819,124.14727272727272,95.2759381800412,122.57315398886827,112.13100347260814,110.51614100185529,121.36880614457617,81.88426716141002,117.50100746092808,122.95105751391466,95.24326074744394,124.77022263450834,92.50567441927498,123.21755102040817,109.26668190072552,114.05797773654916,120.54459061647582,88.60079777365492,119.58211990912756,123.64495361781076,93.29203877423177,125.26411873840445,90.05664389464337,124.20526901669759,105.78081522751017,117.07541743970316,118.94984259899134,95.65205936920222,121.04355360229556,124.0530612244898,91.70095750597167,125.44256029684601,88.02683255602022,124.35059369202226,102.27830124691897,119.21897959183673,116.65914515426508,102.05775510204082,121.63444802502251,124.33185528756957,90.68842714627249,125.30877551020409,86.76379703462797,125.10066790352505,99.51136907254894,120.58200371057514,114.1991321821729,106.56443413729129,121.29901914237573,124.64402597402598,90.06483059001982,125.01163265306123,85.97442987280643,125.0782560296846,97.6805449755343,121.29402597402597,112.19424947615163,108.76473098330241,120.46244424754444
13,013_img.png,120.92547200520833,106.26570255721755,121.19641927083333,105.44351732207768,113.27169596354166,118.38327499203531,87.28133138020833,118.44546203634596,52.76476236979167,102.11762862830683,121.609423828125,105.4912940677196,121.452197265625,104.70348475627219,113.879541015625,118.16740100194706,87.65183919270834,118.61551962387048,52.96652018229167,102.4204847614151,120.98377278645833,104.4011558748545,120.80753580729167,103.46466718315477,114.64373372395833,117.44187521560725,90.928076171875,119.58522277982965,55.658935546875,104.52348376686827,120.17706705729167,103.48603552629665,120.0748046875,102.27701213003981,115.030810546875,116.20867829916287,96.01277669270833,120.48415601949529,60.926123046875,107.8761136053614,119.86720377604166,102.87789551378467,119.731494140625,101.28661820620903,115.35611979166667,114.59165529194588,102.10079752604166,120.76981462420132,71.672900390625,113.40098853408205,119.45302734375,102.5227988837868,119.59142252604167,100.49369267233507,116.54114583333333,112.87934942127545,108.232958984375,120.13669817208114,84.814599609375,118.09686910850606,119.12184244791666,102.31868967095106,119.11560872395833,99.73713986056373,117.68701171875,111.35333371282964,111.76471354166667,118.51901360919736,96.24285481770833,120.13118299991633,119.195654296875,102.25950914674182,119.58946940104167,99.28867157192678,118.73487955729166,110.11958642615075,113.962109375,116.9678151811808,103.66722005208334,120.14229139643305
14,014_img.png,123.79318272329024,98.036119741221,123.85797038485211,97.17096778978495,119.15133412982875,115.45216325095139,100.33137829912023,121.14797999958004,66.50863473444119,110.60559886732989,124.6289779515586,97.98806251195207,124.60405126534158,96.9660689603382,120.31613627312552,114.91361729984358,101.93745700734948,121.44169184208475,66.79832373918396,110.86385899167999,124.68589116976214,96.70705586341815,124.78547119944969,95.57367206274367,121.60367111980015,113.26386702264995,104.76470801201984,121.619101807169,70.27647442163571,112.81302936871693,123.47346222077405,95.14172283484274,124.56793743890518,93.84600981778429,122.44323159914558,110.72782052620428,109.0599905868723,121.37426929546322,77.2996632996633,115.89197489755776,122.70777669164767,93.38732763381351,123.56670649143767,92.01207460223588,121.8254950943123,107.54631231780732,112.74380000724086,120.02990037873893,88.82556750298686,119.48670080613621,121.49913109590528,91.7648145493771,122.34379638680714,90.50391579630949,121.51947793345643,104.40296743226544,115.20730603526303,117.41701681062027,99.11438760363491,120.88322731690414,120.41464827486332,90.58323125918855,121.39013793852503,89.25506137720132,121.32511494877086,101.79397888198733,117.58348720176677,114.22472062093613,106.0714492596213,120.07531027699001,119.71490894609174,89.85530982828524,120.90324390862025,88.52005056846028,121.63951341370696,100.03709525849112,118.26356757539553,111.61853930917519,110.81729481191847,118.46841617256406
15,015_img.png,126.95630718954249,103.48919216449553,127.64660130718954,102.61798029880411,121.2856862745098,118.68636189975498,92.97669934640523,120.41759805415415,54.39614379084967,103.3900928783367,127.20258169934641,102.53196364304269,128.13924836601308,101.77962796510947,121.66905228758169,118.21672402678361,93.79496732026143,120.62219140622283,55.64584967320261,104.37469565888993,125.16535947712418,100.18950235295873,126.52669934640522,99.47239151023673,122.63065359477125,116.87288492328649,97.4698366013072,121.30335308331071,59.22169934640523,106.84318757764926,123.87114379084967,97.51802362653314,124.7867320261438,96.44813944156023,123.26803921568627,114.6641722742761,104.43166666666667,121.96682570431035,67.48803921568627,111.57503170547115,122.63421568627452,95.21540676537576,123.67,93.56396533817879,123.20196078431373,111.63231925404793,111.05718954248366,121.38808475922625,81.70996732026144,117.62438930543298,121.21866013071896,93.52605801388464,123.46686274509804,91.4222574833954,122.8601633986928,108.14459042961414,115.64369281045752,119.31655679294991,97.11676470588235,121.3343990741422,121.89676470588235,92.58591256351663,123.09460784313725,89.98773284413778,122.99441176470589,104.89712826284251,118.33281045751635,116.47768428564234,106.99467320261438,121.52011669873802,122.84669934640523,92.19945732097428,122.84039215686275,89.20831215032015,122.93529411764706,102.6174741904478,119.60709150326798,113.96993025354611,111.49375816993464,120.09824720056241
16,016_img.png,118.5434578341555,104.0843936804292,118.93939393939394,103.19116178813682,115.28400281888653,116.69486585668957,91.56072351421189,118.21919333495546,57.94808550622504,104.38123049435353,111.7431289640592,101.65568814153865,114.53136011275546,101.09960394871496,115.48978153629317,115.95995639984476,95.5635424007517,119.40916136599519,60.22245712943387,106.2491037788878,107.0959595959596,98.68348010719167,110.9908386187456,98.53890748887845,115.63413201785295,114.90918645781932,97.22140004698144,119.9864830990855,63.328987549917784,108.74233386012352,102.84731031242659,96.0778337669225,108.00293634014564,96.37345687902935,113.33239370448673,113.48991656144952,98.77613342729622,120.07874213098073,68.43751468170073,111.66731419763799,100.70366455250176,94.73926073568167,106.72598073760865,95.23652399715637,109.53594080338266,111.54691205779976,103.4620624853183,120.2293919006045,77.66713648108997,115.70724738368449,99.45419309372798,94.10932236844894,106.05755226685459,94.8648432124859,109.52290345313601,109.75260155788055,107.07152924594786,119.12851833424766,88.00692976274371,118.6214215393175,98.9634719285882,94.03551153733395,103.40145642471224,94.34064037989783,110.78576462297393,108.28147142349796,107.39159032182287,116.5230327131682,96.24653511862815,119.10685529788228,95.73819591261451,93.14075158168914,101.6737138830162,93.88195596472785,111.54404510218464,107.42581883292617,109.07481794691097,114.51004663349683,102.99471458773785,118.42960617499313
17,017_img.png,126.53496732026144,92.18504099810588,126.99117647058823,92.01683520617851,121.38921568627451,112.72690471709613,106.50866013071895,119.77768182035014,83.34248366013072,116.16597191837175,127.7516339869281,89.88737914024769,127.12761437908497,89.34976558444397,122.3952614379085,110.98948079357375,105.91683006535948,119.76169329464737,83.20522875816994,116.35275150643238,124.4890522875817,87.01236602306541,123.93921568627451,86.66328555644044,120.33888888888889,107.80668909276694,107.79738562091504,120.02477736995603,83.65571895424837,117.20744388448239,121.66633986928105,85.4311256686266,120.5764705882353,84.28001124845669,119.6187908496732,103.95466240840982,111.93823529411765,119.89297559442677,84.82777777777778,117.99594575799274,121.99705882352941,83.76213398301584,120.79428104575163,82.17357684803214,119.03954248366013,100.37103261412615,116.83153594771242,118.35492161095917,92.9062091503268,120.20863682229832,123.88807189542484,82.30637441586786,123.01176470588236,81.49016456245027,121.10147058823529,97.71255529301061,119.17630718954248,115.18292836905277,100.0983660130719,120.69600091905681,123.50767973856209,81.34972677026505,125.18300653594771,80.37452673467811,121.80686274509804,95.5518916881833,120.55441176470588,111.60760208552745,105.07745098039216,119.38605014266072,125.39656862745097,81.16092556088111,126.0328431372549,80.44456175590477,121.96013071895425,94.05473676790363,118.70245098039216,108.93297930801674,110.22990196078432,117.92730086319824
18,018_img.png,129.23818245246818,103.8081113271022,128.0980289551718,103.02195697520035,119.922989708704,117.56824435589456,94.53990057561487,119.97711358208764,59.22353043781615,106.03510418081672,125.10443921158208,103.27605113486801,125.6330019187162,102.42470258336752,119.05987266701553,117.03069185468348,96.60766614338043,120.52215587332155,60.4341095412524,106.98665403178735,120.37711494854352,101.81343917117606,121.29722658294087,100.95682572451581,118.34619745334031,115.86388649798978,99.61115471829757,121.09879691579279,63.3886272457701,109.04934907412192,116.46293389150532,100.13152642345888,118.43999651142508,99.23481764711124,117.14765393336822,114.1918192668218,103.18724925867782,121.26377022399507,69.1249345892203,112.18286561125197,114.43393511250655,98.8786899699846,116.79591836734694,98.0107719177423,116.31192220477935,112.16826233242612,106.6547619047619,120.61260207699571,79.31532356532357,116.37629201761197,114.5199284842142,98.13379605411532,116.42342578056864,97.1054591464535,117.57544043258329,110.24845806245047,109.74542124542124,119.12859549448086,91.35217163788592,119.48682057241561,114.66452991452991,97.75290925390034,117.07574568288854,96.3400112097143,118.26604744461888,108.59715889531915,112.47366125937555,117.2163582899909,99.90750915750915,120.11299531086776,115.08185068899354,97.67403824278713,116.92547531833246,95.88876849497703,118.6567242281528,107.39179946780072,114.49210709924995,115.62839023393474,103.9563492063492,119.37740937420872
19,019_img.png,115.93771929824561,88.70511697773847,115.52738791423002,89.12093066749559,113.07680311890839,113.26798058947192,92.96998050682261,117.71022037156182,71.51754385964912,111.34713287824341,118.66461988304094,87.75432599424067,118.86978557504874,88.26781528815299,117.88450292397661,112.8593460111428,96.37865497076024,118.82497896596098,66.82153996101364,109.30448745831622,123.92319688109161,85.91069384922459,123.32037037037037,86.1736855888849,120.33606237816764,110.72470614707782,101.50019493177388,120.45008551004523,68.34239766081872,111.1728218208036,123.56520467836258,84.19113440780055,123.17378167641326,84.02914139182818,122.13469785575049,107.43858930790213,107.70974658869396,121.37817821469973,73.75692007797271,114.35567346857654,123.9869395711501,82.5167808852891,123.21276803118909,81.9642498777974,122.20458089668615,103.33032517065398,114.27222222222223,120.49974508531972,86.90311890838207,119.23415939277163,124.35818713450293,81.25254631624391,123.36296296296297,80.43856779966558,121.47017543859648,99.3635466991783,117.09288499025341,117.20454225500434,100.33060428849903,121.5719115879947,123.83382066276803,80.12527573324452,122.66140350877193,78.9331321342153,121.9962962962963,95.96478899587765,119.33732943469785,112.6519019975575,109.31384015594541,120.418675668584,122.28245614035087,79.29944816792457,121.28713450292398,77.69197571074898,121.64785575048732,93.66973351560084,119.90068226120857,108.93105988881858,118.85799220272905,118.36052405446793
20,020_img.png,124.7385631443299,95.17560638915673,125.27802835051547,96.08401986239294,120.0889175257732,117.68194601728797,90.89594072164948,118.7178230807296,59.32860824742268,105.55846028262388,118.07603092783505,92.06092163053204,119.3954574742268,93.07600173627367,117.64755154639175,115.89056285322832,92.03125,119.05644800722594,64.7872100515464,109.02204235451278,112.1556056701031,87.05586443038052,113.81346649484536,88.32165762286992,117.18186211340206,112.70324830039446,96.3642074742268,119.99238426683348,65.28108891752578,109.61739083890714,113.21198453608247,83.2303649993035,114.21295103092784,84.58251636442864,113.57570876288659,108.23177599574687,102.0889175257732,120.73725874962808,68.2451675257732,111.59953694107172,114.27029639175258,80.61991856704839,115.72583762886597,81.9528122174894,112.45344716494846,103.09067965785309,107.69748711340206,120.12881555297058,79.67880154639175,116.66850006019477,115.13917525773196,78.63267908734778,116.25467139175258,79.03217972718883,112.89803479381443,98.04939586577329,114.41430412371135,117.42180059152103,95.2145618556701,120.54427297352308,114.3497100515464,77.48701439625091,116.37693298969072,77.71485637188508,117.41253221649484,94.25702114407106,117.5948775773196,112.61289733042364,107.0475193298969,120.22292101777975,113.14980670103093,77.31954660584715,117.78382731958763,78.17367442090097,120.26336984536083,91.69764545192885,119.86324097938144,108.21258437360989,116.79300902061856,117.93639829425457
