CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35
17,017_img.png,0.008806262230919765,0.052054794520547946,0.0,0.03816046966731898,0.0,0.0037181996086105675,0.0,0.14442270058708415,0.0,0.00019569471624266145,0.0,0.0015655577299412916,0.0,0.0023483365949119373,0.0,0.4863013698630137,0.0,0.006066536203522505,0.0,0.0015655577299412916,0.0,0.00019569471624266145,0.0,0.005283757338551859,0.0,0.0027397260273972603,0.0,0.0005870841487279843,0.0,0.004305283757338552,0.0,0.24168297455968688,0.0,0.0,0.0,0.0
18,018_img.png,0.010721017907634307,0.06786050895381715,0.0,0.041941564561734215,0.0,0.005124882186616399,0.0,0.17153628652214892,0.0,0.0007657869934024505,0.0,0.0025918944392082943,0.0,0.0022973609802073515,0.0,0.3806550424128181,0.0,0.012252591894439209,0.0,0.0026508011310084826,0.0,0.0005301602262016965,0.0,0.007009896324222432,0.0,0.002474081055607917,0.0,0.001413760603204524,0.0,0.007422243166823751,0.0,0.2827521206409048,0.0,0.0,0.0,0.0
19,019_img.png,0.004477611940298508,0.05614236509758898,0.0,0.03960964408725603,0.0,0.0027554535017221583,0.0,0.1365097588978186,0.0,0.0008036739380022963,0.0,0.0009184845005740528,0.0,0.0018369690011481056,0.0,0.49058553386911596,0.0,0.011481056257175661,0.0,0.002296211251435132,0.0,0.0003444316877152698,0.0,0.004362801377726751,0.0,0.0014925373134328358,0.0,0.0013777267508610792,0.0,0.004822043628013777,0.0,0.24018369690011482,0.0,0.0,0.0,0.0
20,020_img.png,0.004597701149425287,0.061877394636015326,0.0,0.039655172413793106,0.0,0.0030651340996168583,0.0,0.11992337164750957,0.0,0.00019157088122605365,0.0,0.0005747126436781609,0.0,0.0011494252873563218,0.0,0.49789272030651344,0.0,0.013984674329501916,0.0,0.0013409961685823754,0.0,0.0,0.0,0.0059386973180076625,0.0,0.0022988505747126436,0.0,0.0005747126436781609,0.0,0.0059386973180076625,0.0,0.2409961685823755,0.0,0.0,0.0,0.0
21,021_img.png,0.009505999688327878,0.05552958287881149,0.0,0.04051737572074178,0.0,0.005090644641836788,0.0,0.16082281439925197,0.0,0.0007791803023219573,0.0,0.0027531037348709157,0.0,0.002545322320918394,0.0,0.435509843644486,0.0,0.010233234637161706,0.0,0.001921978079060828,0.0,0.00015583606046439146,0.0,0.005765934237182484,0.0,0.002233650199989611,0.0,0.001402524544179523,0.0,0.007116513427873877,0.0,0.2581164614825204,0.0,0.0,0.0,0.0
22,022_img.png,0.007236409305663537,0.06530709885772382,0.0,0.040846839303869384,0.0,0.004246157526463728,0.0,0.156031337838646,0.0,0.0007774654625919503,0.0,0.0019137611386878775,0.0,0.002093176245439866,0.0,0.4340051432330602,0.0,0.012559057472639197,0.0,0.0019137611386878775,0.0,0.0002392201423359847,0.0,0.006817774056575564,0.0,0.002392201423359847,0.0,0.0009568805693439388,0.0,0.0066981639854075715,0.0,0.25596555229950363,0.0,0.0,0.0,0.0
23,023_img.png,0.007530511555440145,0.06128278369254739,0.0,0.038691249026226955,0.0,0.0023370553103090105,0.0,0.14385873799013243,0.0,0.0005193456245131135,0.0,0.0015580368735393405,0.0,0.0007790184367696703,0.0,0.4588418592573358,0.0,0.014801350298623735,0.0,0.0023370553103090105,0.0,0.00025967281225655674,0.0,0.004933783432874578,0.0,0.001038691249026227,0.0,0.0012983640612827837,0.0,0.003116073747078681,0.0,0.2568164113217346,0.0,0.0,0.0,0.0
24,024_img.png,0.014300780426070449,0.055557899177388737,0.0,0.04901919426281375,0.0,0.005568445475638051,0.0,0.16705336426914152,0.0,0.0011390002109259649,0.0,0.003501371018772411,0.0,0.00434507487871757,0.0,0.4313435983969627,0.0,0.009365112845391267,0.0,0.002573296772832736,0.0,0.00029529635098080574,0.0,0.005652815861632567,0.0,0.0024889263868382197,0.0,0.0015608521408985445,0.0,0.005905927019616114,0.0,0.24032904450537862,0.0,0.0,0.0,0.0
25,025_img.png,0.004155844155844156,0.05966033966033966,0.0,0.033126873126873124,0.0,0.0024375624375624376,0.0,0.12171828171828172,0.0,0.0006793206793206793,0.0,0.0013186813186813187,0.0,0.0015184815184815185,0.0,0.49846153846153846,0.0,0.014025974025974027,0.0,0.0017182817182817183,0.0,0.0003196803196803197,0.0,0.0054745254745254745,0.0,0.0018781218781218781,0.0,0.0005194805194805195,0.0,0.005674325674325674,0.0,0.24731268731268732,0.0,0.0,0.0,0.0
26,026_img.png,0.008936755270394134,0.07561869844179651,0.0,0.03723648029330889,0.0,0.00618698441796517,0.0,0.16372593950504125,0.0,0.0009165902841429881,0.0,0.0017186067827681026,0.0,0.0036663611365719525,0.0,0.3876031164069661,0.0,0.01833180568285976,0.0,0.0019477543538038496,0.0,0.0005728689275893675,0.0,0.007332722273143905,0.0,0.0028643446379468377,0.0,0.0009165902841429881,0.0,0.008249312557286892,0.0,0.27417506874427133,0.0,0.0,0.0,0.0
27,027_img.png,0.010616010281509129,0.05623140437668351,0.0,0.04352036055703245,0.0,0.006232284642876005,0.0,0.17073643069664265,0.0,0.0007394236016971533,0.0,0.0032745902360873927,0.0,0.003503459446136512,0.0,0.41034488829422017,0.0,0.010052639918311297,0.0,0.0020774282142920018,0.0,0.00024647453389905105,0.0,0.006601996443724582,0.0,0.0022358761289413918,0.0,0.0014084259079945776,0.0,0.006813260329923769,0.0,0.26536504639002834,0.0,0.0,0.0,0.0
28,028_img.png,0.010002655572275825,0.06506152075772328,0.0,0.04337434717181553,0.0,0.007524121448172081,0.0,0.17748074710100026,0.0,0.0005311144551650881,0.0,0.0020359387447995043,0.0,0.0029211295034079843,0.0,0.3783305302292644,0.0,0.012658227848101266,0.0,0.0027440913516862883,0.0,0.0005311144551650881,0.0,0.00849783128264141,0.0,0.0027440913516862883,0.0,0.0015048242896344162,0.0,0.00938302204124989,0.0,0.2746746923962114,0.0,0.0,0.0,0.0
29,029_img.png,0.008549096238397655,0.044821690278456276,0.0,0.03492916463116756,0.0,0.0031753786028334147,0.0,0.14887640449438203,0.0,0.0008549096238397655,0.0,0.00134342940889106,0.0,0.002442598925256473,0.0,0.47435271128480705,0.0,0.011846604787493893,0.0,0.00134342940889106,0.0,0.0002442598925256473,0.0,0.0031753786028334147,0.0,0.0012212994626282364,0.0,0.0007327796775769418,0.0,0.0031753786028334147,0.0,0.2589154860771861,0.0,0.0,0.0,0.0
30,030_img.png,0.0069164265129683,0.05187319884726225,0.0,0.03592699327569645,0.0,0.00345821325648415,0.0,0.1344860710854947,0.0,0.0005763688760806917,0.0,0.0007684918347742555,0.0,0.0019212295869356388,0.0,0.48895292987512007,0.0,0.008837656099903939,0.0,0.001536983669548511,0.0,0.00019212295869356388,0.0,0.003650336215177714,0.0,0.001536983669548511,0.0,0.0005763688760806917,0.0,0.003650336215177714,0.0,0.25513928914505285,0.0,0.0,0.0,0.0
31,031_img.png,0.010391686650679457,0.0539568345323741,0.0,0.03996802557953637,0.0,0.003996802557953637,0.0,0.19024780175859313,0.0,0.0005995203836930455,0.0,0.0015987210231814548,0.0,0.001199040767386091,0.0,0.38629096722621903,0.0,0.011191047162270184,0.0,0.0019984012789768186,0.0,0.00019984012789768185,0.0,0.007593924860111911,0.0,0.002398081534772182,0.0,0.0019984012789768186,0.0,0.00859312549960032,0.0,0.2777777777777778,0.0,0.0,0.0,0.0
32,032_img.png,0.007150922092585623,0.06611466566302848,0.0,0.04365826119683854,0.0,0.004641826621502948,0.0,0.15895119809308744,0.0,0.0011290929619872036,0.0,0.0028854597917450757,0.0,0.0011290929619872036,0.0,0.40822983314515116,0.0,0.012921841676075775,0.0,0.002509095471082675,0.0,0.0002509095471082675,0.0,0.00740183163969389,0.0,0.0008781834148789362,0.0,0.00100363818843307,0.0,0.006272738677706687,0.0,0.27487140885710704,0.0,0.0,0.0,0.0
33,033_img.png,0.009062253743104806,0.05003940110323089,0.0,0.0425531914893617,0.0,0.002364066193853428,0.0,0.152876280535855,0.0,0.0003940110323089047,0.0,0.0007880220646178094,0.0,0.001182033096926714,0.0,0.508274231678487,0.0,0.008274231678486997,0.0,0.0027580772261623326,0.0,0.0,0.0,0.001182033096926714,0.0,0.001182033096926714,0.0,0.0015760441292356187,0.0,0.0031520882584712374,0.0,0.21434200157604413,0.0,0.0,0.0,0.0
34,034_img.png,0.010488993942975328,0.055104151277884476,0.0,0.04358103117151721,0.0,0.006500221598463584,0.0,0.17225587235928497,0.0,0.0008863938543359433,0.0,0.001625055399615896,0.0,0.0023637169448958487,0.0,0.44186733638646775,0.0,0.008273009307135471,0.0,0.002215984635839858,0.0,0.00014773230905599054,0.0,0.006352489289407594,0.0,0.0011818584724479244,0.0,0.0014773230905599055,0.0,0.005613827744127641,0.0,0.24006500221598465,0.0,0.0,0.0,0.0
35,035_img.png,0.009888751545117428,0.054319461612415874,0.0,0.0434693036670787,0.0,0.005974454058508447,0.0,0.1749759648399945,0.0,0.0006180469715698393,0.0,0.0020601565718994645,0.0,0.002472187886279357,0.0,0.4131300645515726,0.0,0.00899601703062766,0.0,0.0020601565718994645,0.0,0.0003433594286499107,0.0,0.00638648537288834,0.0,0.0020601565718994645,0.0,0.0010987501716797144,0.0,0.006455157258618322,0.0,0.2656915258893009,0.0,0.0,0.0,0.0
36,036_img.png,0.011558583769315001,0.06564058887942573,0.0,0.04732935880277406,0.0,0.005535953278987711,0.0,0.1750212921279961,0.0,0.0010950237255140528,0.0,0.002433386056697895,0.0,0.0029808979194549216,0.0,0.408626353570994,0.0,0.009368536318286897,0.0,0.0029200632680374742,0.0,0.0002433386056697895,0.0,0.0052926146733179216,0.0,0.002250882102445553,0.0,0.001764204891105974,0.0,0.005779291884657501,0.0,0.2521596301253194,0.0,0.0,0.0,0.0
37,037_img.png,0.006942363400259714,0.06807511737089202,0.0,0.03571071820996903,0.0,0.0028468684447108183,0.0,0.13635001498351812,0.0,0.0006492857856358007,0.0,0.0017480771151733093,0.0,0.0018479672360403555,0.0,0.4846169213864749,0.0,0.013185495954450104,0.0,0.0018479672360403555,0.0,9.989012086704625e-05,0.0,0.004694835680751174,0.0,0.0010488462691039856,0.0,0.00079912096693637,0.0,0.003695934472080711,0.0,0.23584057536709618,0.0,0.0,0.0,0.0
38,038_img.png,0.013612152298283685,0.05721049516669954,0.0,0.04912211481554547,0.0,0.0039455513908068654,0.0,0.16295127244032354,0.0,0.0013809429867824028,0.0,0.003748273821266522,0.0,0.002170053264943776,0.0,0.4673505622410732,0.0,0.005326494377589268,0.0,0.002170053264943776,0.0,0.00019727756954034326,0.0,0.004142828960347208,0.0,0.0017754981258630894,0.0,0.0027618859735648055,0.0,0.0039455513908068654,0.0,0.21818899191161964,0.0,0.0,0.0,0.0
39,039_img.png,0.011075514874141877,0.06169336384439359,0.0,0.04219679633867277,0.0,0.005491990846681922,0.0,0.1597254004576659,0.0,0.0007322654462242563,0.0,0.002013729977116705,0.0,0.0031121281464530893,0.0,0.41556064073226545,0.0,0.0117162471395881,0.0,0.0031121281464530893,0.0,0.00027459954233409613,0.0,0.007963386727688787,0.0,0.002654462242562929,0.0,0.0016475972540045767,0.0,0.0067734553775743705,0.0,0.26425629290617847,0.0,0.0,0.0,0.0
40,040_img.png,0.012896174863387979,0.057704918032786885,0.0,0.05103825136612022,0.0,0.003825136612021858,0.0,0.16754098360655736,0.0,0.0007650273224043716,0.0,0.0025136612021857923,0.0,0.0022950819672131148,0.0,0.4562841530054645,0.0,0.005901639344262295,0.0,0.002185792349726776,0.0,0.0002185792349726776,0.0,0.0033879781420765027,0.0,0.0017486338797814208,0.0,0.0015300546448087432,0.0,0.003715846994535519,0.0,0.22644808743169398,0.0,0.0,0.0,0.0
41,041_img.png,0.0058157648769342615,0.05504206044241354,0.0,0.029182677328902274,0.0,0.0015577941634645342,0.0,0.11247273860213937,0.0,0.0011423823865406584,0.0,0.0014539412192335654,0.0,0.00197320594038841,0.0,0.5238342507010074,0.0,0.011216117976944646,0.0,0.0015577941634645342,0.0,0.00010385294423096895,0.0,0.004361823657700696,0.0,0.0016616471076955032,0.0,0.00031155883269290684,0.0,0.003842558936545851,0.0,0.2444698307197009,0.0,0.0,0.0,0.0
42,042_img.png,0.011728294510506597,0.043655318455774555,0.0,0.04300374653852419,0.0,0.005212575338002932,0.0,0.16517348102296792,0.0,0.0006515719172503665,0.0,0.002280501710376283,0.0,0.0024433946896888744,0.0,0.4694575663788891,0.0,0.00602704023456589,0.0,0.0016289297931259162,0.0,0.00016289297931259162,0.0,0.003094966606939241,0.0,0.0037465385241896073,0.0,0.0021176087310636913,0.0,0.00407232448281479,0.0,0.2355432480860075,0.0,0.0,0.0,0.0
43,043_img.png,0.009727712877004397,0.06360769333274108,0.0,0.04250877270910141,0.0,0.005863278994358815,0.0,0.17012392839692622,0.0,0.0009772131657264692,0.0,0.002443032914316173,0.0,0.0026207080353573492,0.0,0.3980811086927553,0.0,0.010704926042730866,0.0,0.0020432638919735263,0.0,0.00026651268156176433,0.0,0.007240261182427931,0.0,0.002487451694576467,0.0,0.0009327943854661751,0.0,0.008350730688935281,0.0,0.2720206103140408,0.0,0.0,0.0,0.0
44,044_img.png,0.007782919646613378,0.07383256205300799,0.0,0.036390408077408495,0.0,0.002103491796381994,0.0,0.1436684896928902,0.0,0.0006310475389145982,0.0,0.002103491796381994,0.0,0.001472444257467396,0.0,0.4575094657130837,0.0,0.01451409339503576,0.0,0.0016827934371055953,0.0,0.0,0.0,0.0033655868742111907,0.0,0.001472444257467396,0.0,0.0016827934371055953,0.0,0.005048380311316786,0.0,0.24673958771560792,0.0,0.0,0.0,0.0
46,046_img.png,0.008939651606379556,0.038148641816426895,0.0,0.034839362044399504,0.0,0.005216711862848738,0.0,0.18380291400468815,0.0,0.0005515466286712322,0.0,0.0016776209955416648,0.0,0.001861469871765409,0.0,0.3741554442248472,0.0,0.007882520568093028,0.0,0.002206186514684929,0.0,0.0002068299857517121,0.0,0.0065955784345268186,0.0,0.002045318747989153,0.0,0.0013099232430941767,0.0,0.006342786229719171,0.0,0.3242174932205727,0.0,0.0,0.0,0.0
47,047_img.png,0.011188185276348177,0.06243007384202282,0.0,0.04975013052882822,0.0,0.00507197732527784,0.0,0.18423211755053331,0.0,0.0007458790184232117,0.0,0.0035056313865890953,0.0,0.0024614007607965988,0.0,0.38987096292981277,0.0,0.01200865219661371,0.0,0.0027597523681658835,0.0,0.0005221153128962483,0.0,0.005892444245543373,0.0,0.0024614007607965988,0.0,0.0017901096442157081,0.0,0.00574326844185873,0.0,0.2595658984112777,0.0,0.0,0.0,0.0
48,048_img.png,0.004767807761991037,0.04081243444264327,0.0,0.032135024315819584,0.0,0.0029560408124344427,0.0,0.1577190807666635,0.0,9.535615523982073e-05,0.0,0.001048917707638028,0.0,0.0012396300181176695,0.0,0.5187374845046248,0.0,0.011538094784018309,0.0,0.0012396300181176695,0.0,0.0,0.0,0.0025746161914751596,0.0,0.0011442738628778487,0.0,0.00047678077619910363,0.0,0.003623533899113188,0.0,0.2198912939830266,0.0,0.0,0.0,0.0
49,049_img.png,0.010604453870625663,0.05372923294450336,0.0,0.04406739719571109,0.0,0.003181336161187699,0.0,0.14728408153646755,0.0,0.0012960999175209143,0.0,0.0014139271827500884,0.0,0.002474372569812655,0.0,0.4796747967479675,0.0,0.009426181218333923,0.0,0.0023565453045834807,0.0,0.00011782726522917403,0.0,0.004006127017791917,0.0,0.0016495817132084363,0.0,0.0020030635088959586,0.0,0.004123954283021091,0.0,0.23259102156238953,0.0,0.0,0.0,0.0
50,050_img.png,0.009892086330935251,0.051458832933653074,0.0,0.04656274980015987,0.0,0.0052957633892885695,0.0,0.17376099120703437,0.0,0.0005995203836930455,0.0,0.0021982414068745003,0.0,0.002298161470823341,0.0,0.43575139888089526,0.0,0.007294164668265388,0.0,0.0025979216626698643,0.0,9.992006394884092e-05,0.0,0.005595523581135092,0.0,0.002298161470823341,0.0,0.0016986410871302957,0.0,0.00429656274980016,0.0,0.2483013589128697,0.0,0.0,0.0,0.0
51,051_img.png,0.00786548874323169,0.055656882302650326,0.0,0.033827301225420346,0.0,0.0033342832715873467,0.0,0.14026788258763181,0.0,0.0010829296095753776,0.0,0.0024793388429752068,0.0,0.0017953833000854944,0.0,0.4988885722428042,0.0,0.010116842405243659,0.0,0.001994870333428327,0.0,0.00025648332858364207,0.0,0.0047876888002279855,0.0,0.0017668851524650898,0.0,0.0007979481333713308,0.0,0.004132231404958678,0.0,0.23094898831575947,0.0,0.0,0.0,0.0
52,052_img.png,0.004401735895846249,0.044265344079355236,0.0,0.03276503409795412,0.0,0.0033787972721636703,0.0,0.14240545567265964,0.0,0.0004339739615623063,0.0,0.0016429014259144452,0.0,0.0014569125852448852,0.0,0.49466831990080595,0.0,0.011872287662740236,0.0,0.0014879107253564787,0.0,0.00021698698078115314,0.0,0.004494730316181029,0.0,0.001425914445133292,0.0,0.0003719776813391197,0.0,0.005052696838189708,0.0,0.24965902045877247,0.0,0.0,0.0,0.0
53,053_img.png,0.009361180154298073,0.06407566415959198,0.0,0.04257722973627296,0.0,0.005939507408244294,0.0,0.1652732496207108,0.0,0.0008715581522967172,0.0,0.0030988734303883277,0.0,0.0025501145937570613,0.0,0.4172503954291617,0.0,0.012298653926853675,0.0,0.002776074114722877,0.0,0.00022595952096581554,0.0,0.006714225765841376,0.0,0.0026469543884566965,0.0,0.001258917331095258,0.0,0.006326866587042836,0.0,0.2567545756802996,0.0,0.0,0.0,0.0
54,054_img.png,0.010791852151625522,0.04734925131525698,0.0,0.03696209361931742,0.0,0.005126129772022123,0.0,0.1510859301227573,0.0,0.0009442870632672333,0.0,0.0029677593416970187,0.0,0.0033724537973829757,0.0,0.47227842978551193,0.0,0.007149602050451909,0.0,0.0018885741265344666,0.0,0.0,0.0,0.003507351949278295,0.0,0.003237555645487657,0.0,0.0009442870632672333,0.0,0.0025630648860110617,0.0,0.24983137731013086,0.0,0.0,0.0,0.0
55,055_img.png,0.007557864903164856,0.05739253660840812,0.0,0.046291922531884744,0.0,0.003897024090694379,0.0,0.1761927255550307,0.0,0.00035427491733585264,0.0,0.0031884742560226737,0.0,0.0016532829475673122,0.0,0.40151157298063295,0.0,0.012045347189418989,0.0,0.002007557864903165,0.0,0.0004723665564478035,0.0,0.006258856872933397,0.0,0.0023618327822390174,0.0,0.0012990080302314596,0.0,0.006613131790269249,0.0,0.2709022201228153,0.0,0.0,0.0,0.0
56,056_img.png,0.008256532702563988,0.05763952424519671,0.0,0.03766764108629193,0.0,0.005377903733291679,0.0,0.14886305313190368,0.0,0.0005132439247539776,0.0,0.002343070091268159,0.0,0.0018967710262647,0.0,0.443353491174436,0.0,0.01131368129783768,0.0,0.002253810278267467,0.0,0.0001562046727512106,0.0,0.005980407471046348,0.0,0.0019414009327650458,0.0,0.0008702831767567447,0.0,0.005980407471046348,0.0,0.26559257358355837,0.0,0.0,0.0,0.0
