CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57
11,0.008506113769271665,0.03678894205209995,0.0002126528442317916,0.0004253056884635832,0.0009037745879851142,0.03439659755449229,0.0001594896331738437,0.0002658160552897395,0.0007974481658692185,0.008293460925039872,0.006645401382243487,0.0006379585326953748,0.0009569377990430622,0.01015417331206805,0.010579479000531631,0.0007974481658692185,0.0034024455077086655,0.012174375332270069,0.002179691653375864,0.010207336523125997,0.005103668261562998,0.012706007442849549,0.005103668261562998,0.024348750664540137,0.005794790005316321,0.06746411483253588,0.00202020202020202,0.0023923444976076554,0.11951089845826687,0.03487506645401382,0.005050505050505051,0.013609782030834662,0.14821903242955875,0.05890483785220627,0.005794790005316321,0.0053694843168527375,0.005050505050505051,0.029505582137161084,0.005635300372142478,0.01190855927698033,0.013875598086124402,0.004146730462519936,0.003615098351940457,0.010260499734183944,0.007708665603402445,0.002073365231259968,0.002604997341839447,0.012333864965443912,0.015683147262094632,0.007708665603402445,0.000531632110579479,0.010473152578415737,0.01749069643806486,0.005794790005316321,0.0001063264221158958,0.008240297713981925,0.022115895800106325,0.1383838383838384
12,0.0037025662025662025,0.011346573846573846,0.00017062517062517064,0.00037537537537537537,0.00034125034125034127,0.01068113568113568,0.0003241878241878242,0.0003241878241878242,0.00017062517062517064,0.004265629265629266,0.005204067704067704,0.0006995631995631996,0.00042656292656292655,0.0049651924651924655,0.004794567294567295,0.0004777504777504777,0.0008019383019383019,0.0074904449904449905,0.003480753480753481,0.009947447447447447,0.0036001911001911,0.010186322686322686,0.0036001911001911,0.008241195741195742,0.0030883155883155884,0.024825962325962327,0.0059206934206934205,0.0067226317226317224,0.040574665574665575,0.054173491673491676,0.00586950586950587,0.005698880698880699,0.027334152334152335,0.013837701337701338,0.003293065793065793,0.007678132678132678,0.005886568386568387,0.02132814632814633,0.00546000546000546,0.007712257712257712,0.004316816816816817,0.0009725634725634726,0.0011261261261261261,0.0035148785148785147,0.0060571935571935576,0.0011431886431886432,0.0015868140868140867,0.005187005187005187,0.004760442260442261,0.0020133770133770133,5.118755118755119e-05,0.0025593775593775593,0.0040267540267540265,0.0019792519792519794,5.118755118755119e-05,0.003839066339066339,0.004641004641004641,0.6171512421512422
13,0.005084447572132301,0.015095003518648838,0.00040464461646727654,0.00015833919774806474,0.00040464461646727654,0.014866291344123856,0.0004750175932441942,0.00015833919774806474,0.0003166783954961295,0.00541871921182266,0.005629838142153413,0.000932441942294159,0.000844475721323012,0.0034834623504574245,0.0038001407459535537,0.0009676284306826178,0.0009852216748768472,0.008075299085151302,0.0023399014778325124,0.006509500351864884,0.003078817733990148,0.006245601688951443,0.001266713581984518,0.005401125967628431,0.0031491907107670655,0.047097114707952144,0.0035362420830401128,0.002586206896551724,0.04736101337086559,0.058040112596762845,0.0031140042223786065,0.002955665024630542,0.046147079521463755,0.024577762139338495,0.0033251231527093596,0.00450387051372273,0.0031491907107670655,0.019704433497536946,0.0043279380717804366,0.00453905700211119,0.003430682617874736,0.0012315270935960591,0.0017417311752287122,0.005453905700211119,0.00420478536242083,0.0009500351864883884,0.0010380014074595355,0.0033603096410978186,0.0032371569317382123,0.0035010555946516538,5.277973258268825e-05,0.003254750175932442,0.00723082336382829,0.0020935960591133003,3.518648838845883e-05,0.0013370865587614357,0.005401125967628431,0.5823891625615764
14,0.003272860180754918,0.014171318447634237,0.00011629452418926103,0.000531632110579479,0.0005980861244019139,0.012260765550239234,9.968102073365231e-05,0.0009303561935140882,0.0002990430622009569,0.004402578415736311,0.0033393141945773524,0.0007808346624136097,0.0009137426900584795,0.005947634237107921,0.00402046783625731,0.0003322700691121744,0.0013290802764486975,0.003837719298245614,0.0010134237107921318,0.008373205741626795,0.0027246145667198297,0.0076089845826687935,0.004651780967570442,0.00960260499734184,0.0017610313662945242,0.017842902711323765,0.000996810207336523,0.003023657628920787,0.06597222222222222,0.033908160552897394,0.00674508240297714,0.015118288144603934,0.0466839447102605,0.018208399787347156,0.0015782828282828283,0.0029073631047315256,0.004734848484848485,0.033625730994152045,0.003970627325890484,0.010964912280701754,0.005166799574694312,0.001063264221158958,0.0011961722488038277,0.0035719032429558746,0.0031731791600212653,0.0014287612971823499,0.001594896331738437,0.00518341307814992,0.005631977671451355,0.002492025518341308,4.984051036682616e-05,0.0029904306220095694,0.004435805422647528,0.0029073631047315256,3.322700691121744e-05,0.003987240829346092,0.006196836788942052,0.5896963051568315
15,0.007818265682656826,0.021356088560885608,0.0008994464944649446,0.00043819188191881916,0.000668819188191882,0.02227859778597786,0.0007149446494464944,0.0009686346863468635,0.00041512915129151293,0.007149446494464945,0.008648523985239853,0.0018450184501845018,0.0009455719557195572,0.005212177121771217,0.00724169741697417,0.0018450184501845018,0.0011992619926199262,0.014206642066420664,0.0041051660516605165,0.013630073800738007,0.004681734317343173,0.010562730627306272,0.003390221402214022,0.00952490774907749,0.004220479704797048,0.06501383763837638,0.011254612546125461,0.005511992619926199,0.07262453874538745,0.075,0.0059501845018450185,0.005327490774907749,0.059755535055350556,0.0356549815498155,0.009663284132841328,0.012269372693726938,0.008256457564575645,0.03909132841328413,0.008763837638376383,0.006572878228782288,0.006042435424354243,0.0023985239852398524,0.0028367158671586718,0.01021678966789668,0.010885608856088561,0.00253690036900369,0.002214022140221402,0.006111623616236162,0.008856088560885609,0.00488929889298893,6.918819188191882e-05,0.007495387453874539,0.012615313653136532,0.006273062730627306,9.225092250922509e-05,0.005189114391143911,0.01021678966789668,0.3263837638376384
16,0.0260244707710235,0.03653968870515773,0.002441528174680243,0.0009155730655050912,0.0024137835363316038,0.03753849568570874,0.0018588907693588214,0.0013317426407346781,0.00221957106789113,0.015786699220375663,0.015287295730100159,0.0036068029853230862,0.0028576977499098297,0.013983297727714119,0.01359487279083317,0.0032461226867907776,0.0031906334100934995,0.020281330632855202,0.006214798990095164,0.013456149599089976,0.012790278278722637,0.01270704436367672,0.006187054351746525,0.016979718669367146,0.013567128152484533,0.06056654551507921,0.008850539633215882,0.006436756096884277,0.05404655550314902,0.05082817745470688,0.005410204477984629,0.006159309713397886,0.06636517492994479,0.039119940071581163,0.013456149599089976,0.011846960574868906,0.009932580528812808,0.027078767028271788,0.00887828427156452,0.009988069805510084,0.011042366062758373,0.00380101545376356,0.005465693754681908,0.018144993480009988,0.014704658324778736,0.0034125905168826123,0.0031628887717448603,0.013345171045695419,0.015065338623311044,0.006825181033765225,0.0004716588519268651,0.008989262824959076,0.026190938601115335,0.007185861332297533,0.0003606802985323086,0.007574286269178481,0.025858002940931664,0.16441472685403546
17,0.007659318119881238,0.025459343937807483,0.0006454481561697672,0.0002868658471865632,0.0005307018172951419,0.02214604340280268,0.0007028213256070799,0.0004589853554985011,0.0005880749867324546,0.008433855907284958,0.006698317531806251,0.0011187768040275966,0.0009753438804343149,0.007501541903928628,0.006798720578321548,0.0011187768040275966,0.0010470603422309556,0.020998580014056425,0.002510076162882428,0.008405169322566302,0.004962779156327543,0.01239260459845953,0.0035427932127540555,0.013138455801144595,0.005651257189575295,0.088727606534804,0.008247393106613692,0.004073495030049197,0.048695477559919105,0.08406603651802234,0.0064544815616976725,0.008089616890661082,0.054848749982070885,0.05180797200189331,0.013339261894175189,0.009610005880749867,0.0046759133091409805,0.03858345644659275,0.009136677232892038,0.009409199787719274,0.007286392518538705,0.004848032817452918,0.006913466917196173,0.014773591130108005,0.00857728883087824,0.0022662401927738495,0.0028112853024283195,0.0085055723690816,0.009394856495359944,0.012464321060256172,0.00012908963123395344,0.015089143562013225,0.014544098452358755,0.006382765099901031,0.00011474633887462528,0.0058950931596838735,0.011159081455557308,0.265307878770493
18,0.010391435662809126,0.03470290960198558,0.0003887443557309889,0.0005831165335964834,0.0008073921234412846,0.03491223348584074,0.000747585299482671,0.0005831165335964834,0.0008372955354205915,0.010301725426871206,0.009464429891450615,0.0007924404174516313,0.0009868125953171258,0.01031667713286086,0.011139020962291798,0.000927005771358512,0.0015549774229239555,0.015340450345384409,0.0028408241380341497,0.015265691815436142,0.005876020453933794,0.010675518076612541,0.003035196315899644,0.016581441942525643,0.006279716515654436,0.05745940611823809,0.004978918094554589,0.005681648276068299,0.10200053826141563,0.05478305074609013,0.0031996650817858316,0.006773122813312999,0.0826231272988248,0.048368768876528814,0.0076552734667025505,0.008492569002123142,0.009509285009419575,0.05448401662629706,0.0052779522143476575,0.009434526479471309,0.00983822254119195,0.0037977333213719687,0.004754642504709788,0.014219072396160402,0.014757333811787924,0.0031548099638168715,0.0026165485481893483,0.011916509673753775,0.01547501569929129,0.008911216769833438,0.0003887443557309889,0.012051075027660656,0.02202386292275949,0.008671989473998984,8.971023593792052e-05,0.00931491283155408,0.021979007804790528,0.16998594539636971
19,0.008152457204812244,0.023644210921373615,0.0005108317174370842,0.0004482808948937679,0.0005525322657992952,0.02491607764642105,0.0006255082254331644,0.0004378557578032151,0.0006255082254331644,0.006442734721961594,0.006098705197973353,0.0006672087737953754,0.0009903880236025104,0.006682512875044307,0.00715164404411918,0.0008340109672442192,0.0011884656283230124,0.013813306644982381,0.002220554200287734,0.008340109672442192,0.0055148975209024,0.009382623381497467,0.002971164070807531,0.015523029127833031,0.006004878964158379,0.07935614353328746,0.005118742311461396,0.005879777319071746,0.05758845728821334,0.07591584829340506,0.004545359771480995,0.006703363149225412,0.08281728904735097,0.07158941640082567,0.007808427680824003,0.006369758762327725,0.00532724505327245,0.038072600654698606,0.005733825399804007,0.007881403640457873,0.00966410208294239,0.004920664706740894,0.005556598069264611,0.009299222284773045,0.0073288713746585766,0.0023665061195554723,0.002085027418110548,0.009330497696044703,0.011957632242863994,0.008736264881883197,0.0001980776047205021,0.009945580784387315,0.012186985258856154,0.005348095327453556,0.00014595191926773836,0.0054523466983590835,0.014887095765309314,0.2661433247847209
20,0.022910909790478856,0.03798663821749624,0.0019587953408653678,0.0010493546468921613,0.0016439889467977193,0.03368428416523838,0.0015740319703382419,0.0006995697645947743,0.001923816852635629,0.015320577844625555,0.013956416803665746,0.0031830424289062227,0.002938193011298052,0.012032599951030117,0.013116933086152017,0.0023435587113924935,0.003392913358284655,0.02091713596138375,0.007905138339920948,0.01850362027353178,0.011018223792367695,0.01574031970338242,0.005351708699150023,0.01441113715065235,0.010703417398300046,0.060023085802231625,0.01273216971562489,0.011018223792367695,0.05519605442652768,0.06359089160166498,0.010178740074853965,0.006191192416663752,0.05222288292699989,0.03616775682954983,0.015880233656301375,0.014026373780125223,0.010808352862989262,0.029242016160061564,0.010668438910070306,0.010283675539543182,0.00923432089265102,0.003952569169960474,0.004197418587568645,0.01902829759697786,0.016999545279653014,0.004092483122879429,0.0030081499877575293,0.014341180174192872,0.01385148133897653,0.007030676134177481,0.0004197418587568645,0.009164363916191543,0.025429360943020042,0.007940116828150687,0.0005596558116758194,0.006715869740109832,0.02368043653153311,0.1578579173808108
21,0.011057249308921917,0.03517487280157045,0.0006409999599375025,0.00028043748247265734,0.0006009374624414086,0.03297143543928528,0.000841312447417972,0.001322062417371099,0.0010416249348984415,0.012299186731300829,0.010215936861503946,0.0010015624374023477,0.0015624374023476624,0.01097712431392973,0.013501061656183647,0.0018829373823164137,0.001722687392332038,0.017146748928328192,0.004567124714554705,0.011578061776371138,0.0056488121469492406,0.010896999318937542,0.005047874684507832,0.013140499178718802,0.006810624574335964,0.08781699451143785,0.0063699371018789315,0.0064901245943672125,0.07659949521253155,0.0749569328151917,0.006089499619406274,0.007531749529265655,0.08713593205400424,0.04875605945274628,0.010616561836464885,0.010215936861503946,0.006450062096871119,0.03645687272144545,0.007571812026761748,0.010896999318937542,0.00881374944914066,0.0033251872921757943,0.004326749729578142,0.0144625615960899,0.014342374103601618,0.0023236248547734467,0.0022434998597812587,0.012178999238812547,0.01414206161612115,0.00697087456432034,0.00028043748247265734,0.009214374424101598,0.018629061335683667,0.007091062056808622,8.012499499218781e-05,0.00604943712191018,0.018588998838187574,0.1610512399342975
22,0.007776838546069315,0.02544378698224852,0.001098901098901099,0.0016906170752324597,8.4530853761623e-05,0.02324598478444632,0.000760777683854607,0.0005071851225697379,8.4530853761623e-05,0.009551986475063398,0.008368554522400677,0.0038038884192730348,0.0019442096365173288,0.01242603550295858,0.009721048182586645,0.00253592561284869,0.0009298393913778529,0.024936601859678782,0.0056635672020287405,0.014454775993237532,0.0040574809805579036,0.023837700760777684,0.00397295012679628,0.020202874049027895,0.005832628909551986,0.10363482671174978,0.01048182586644125,0.007692307692307693,0.047590870667793744,0.09137785291631445,0.009129332206255282,0.007100591715976331,0.03871513102282333,0.04860524091293322,0.014285714285714285,0.016229923922231614,0.009044801352493661,0.03558748943364328,0.010312764158918006,0.011158072696534235,0.006170752324598478,0.0034657650042265427,0.0038884192730346575,0.01496196111580727,0.011496196111580727,0.003212172442941674,0.005240912933220625,0.012256973795435333,0.011073541842772611,0.012256973795435333,0.0,0.009721048182586645,0.011158072696534235,0.008622147083685545,0.0,0.010397295012679627,0.011242603550295858,0.19095519864750635
23,0.007257956374038977,0.03584838190595387,0.00044139996424101557,0.00031847845521187196,0.0004972733774360808,0.035663999642410155,0.00041905059896298947,0.0004134632576434829,0.00044139996424101557,0.01206306990881459,0.011599320579295549,0.0006648936170212766,0.0008827999284820311,0.011649606651171106,0.011733416770963704,0.0007095923475773288,0.0007654657607723941,0.014253307706061149,0.0043246021812980515,0.015314902556767387,0.004352538887895584,0.015454586089755052,0.00448663507956374,0.015527221526908636,0.00435812622921509,0.06341073663507957,0.007202082960843912,0.006140488110137672,0.07626720901126408,0.06613177185767924,0.0076937689969604865,0.007336179152512069,0.07532853566958699,0.042301761129983906,0.00794519935633828,0.012409485070623994,0.009040318254961559,0.044609333094940105,0.008800062578222778,0.013610763454317897,0.008610092973359556,0.0030897997496871087,0.002620463078848561,0.016030082245664223,0.015957446808510637,0.0029389415340604326,0.0031568478455211873,0.015661317718576793,0.0161809404612909,0.009353209368853924,0.0002626050420168067,0.00871625245843018,0.023042195601644912,0.008962095476488468,0.0001508582156266762,0.009397908099409977,0.02394734489540497,0.17425241373145003
24,0.016228956228956228,0.03627946127946128,0.0012008978675645341,0.0006341189674523008,0.001638608305274972,0.03516835016835017,0.0011784511784511784,0.0004826038159371493,0.0013636363636363637,0.013395061728395061,0.013226711560044893,0.0017564534231200898,0.0022109988776655445,0.01345679012345679,0.012463524130190798,0.0014421997755331088,0.0018462401795735128,0.015718294051627384,0.004618406285072952,0.01574074074074074,0.009820426487093154,0.016442199775533108,0.00478675645342312,0.0155331088664422,0.008838383838383838,0.05332210998877666,0.007216610549943883,0.006734006734006734,0.06862514029180695,0.05931537598204265,0.006902356902356902,0.007239057239057239,0.06133557800224467,0.03531986531986532,0.00813692480359147,0.01089786756453423,0.008815937149270483,0.03825476992143659,0.00909652076318743,0.011133557800224467,0.00898428731762065,0.0036307519640852975,0.0038159371492704824,0.015622895622895623,0.015347923681257014,0.0037149270482603816,0.003933782267115601,0.01637485970819304,0.014927048260381593,0.008092031425364759,0.0003254769921436588,0.010084175084175084,0.024983164983164982,0.008591470258136925,0.00019079685746352414,0.010207631874298542,0.02338945005611672,0.18996632996632998
