CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57,Feature__58,Feature__59,Feature__60,Feature__61,Feature__62,Feature__63,Feature__64,Feature__65,Feature__66,Feature__67,Feature__68,Feature__69,Feature__70,Feature__71,Feature__72,Feature__73,Feature__74,Feature__75,Feature__76,Feature__77,Feature__78,Feature__79,Feature__80
51,0.03100060145458246,0.020753784047133007,0.03970438034266586,0.13595736979896436,0.6319810329321749,0.08191173824451882,0.044418944339087656,0.0090229812436914,0.005248679309946923,0.019396577289521832,0.008266770155544587,0.03750183867418688,0.26504325341904117,0.6150485364807358,0.03569605854923784,0.0073827709713582355,0.006221222800223013,0.00544265963815161,0.01586701767043813,0.006767626703844013,0.04215472159801881,0.04726173924535591,0.6118084738533252,0.2014048983199308,0.049965283361634506,0.017423777740453193,0.007345873526361163,0.08337291137669119,0.032337035930708274,0.0727587661467247,0.18222729610366345,0.22187629434878853,0.201964785464164,0.14089072474060843,0.03967683476964473,0.02489364775661212,0.10221396326226288,0.0,0.015919149088027232,0.5136686396396852,0.3451696996361934,0.019623117236714827,0.0,0.003400174059329006,0.0,0.07608346938173531,0.02892928935829003,0.07411252375906559,0.17374329885478598,0.34672364370537234,0.13421508050776812,0.09039962888913448,0.054600458450168504,0.021188804400911542,0.05466796705519936,0.020504746795723887,0.02804256272242652,0.06648295609136765,0.5912873098675894,0.15377495021562024,0.03664392811618509,0.028439849923171744,0.02015517753018434,0.03408489251472739,0.0067165097495620755,0.03256793095745588,0.17737230279622088,0.6483008725055697,0.08771090665666748,0.010354183580420322,0.00203986592186302,0.000851842369364919,0.07573362183923094,0.036928701052336976,0.10191343822674291,0.1706161218866309,0.3132183608547277,0.09385415794256073,0.10368835956520833,0.08580185920416378,0.018243270861311393
52,0.018266268796199275,0.004770928471572268,0.02593717974254722,0.08810102072565565,0.5393555348006374,0.25509256963065224,0.054687857942455904,0.009274547810572914,0.004513538098056451,0.03227147424601728,0.017914029852072116,0.029221541390549274,0.20348920554327476,0.4806713803775935,0.1697327604488902,0.04666812592254028,0.012913386358575342,0.007116688900327787,0.04976289024696318,0.01457841117778654,0.03560954076558816,0.09097884120229151,0.4319317280841694,0.22411504030712529,0.11366144291611267,0.02840433306361525,0.010956417570233407,0.02566998879220187,0.022446542634720897,0.06528578560713308,0.14312860383637632,0.5142751900424506,0.1736580898711941,0.0411367042079417,0.009152223829760416,0.005246291287309441,0.12296021691064801,0.007086273131155655,0.09084090535423416,0.12461912044594241,0.4546555562324702,0.07476682078463406,0.10805470075738821,0.017007057604388545,0.0,0.14993749608628892,0.07939329734424805,0.09335725610829823,0.12647061287270223,0.19788678887495734,0.08513932294916636,0.11943643103082636,0.09433287962063837,0.05404334373311882,0.04227215042826583,0.019423394875783914,0.03763369255176262,0.10651925539846362,0.473946738037175,0.23426353761374136,0.05577197364670564,0.02078681046709195,0.009381577839021337,0.02502555483755636,0.008058278992411126,0.03934346115739934,0.5974352101822469,0.2663945369901642,0.05492154439849983,0.0033852603405913496,0.002750435352592744,0.0026851971737411008,0.03300952722955319,0.03751286517200806,0.09116809176290709,0.3517957049407302,0.36544560545755217,0.07449674411330902,0.027221392868171684,0.01072091261888339,0.008628103670735816
53,0.07662158722400839,0.04367726620666731,0.10887886280947698,0.2328089009021075,0.31032961983833884,0.0809411455000514,0.07522235619375045,0.04202641314023969,0.029492848938726283,0.04094244883287811,0.030435399844670977,0.0547170087332082,0.18744867314520325,0.3588353890028654,0.1805706610625493,0.08645132578448823,0.038733371624331756,0.02186470035998162,0.0517145857430312,0.037440346981986394,0.08438438890864627,0.1901678947231883,0.24578646230780318,0.20729722008982102,0.10061823763008439,0.05160750087587504,0.030982291270384838,0.09775276525883905,0.06343341393375719,0.07376945548752843,0.16822327197593553,0.30182925670785227,0.097799139938086,0.09381325616919792,0.06814270626346547,0.035235312672042614,0.08317070601583627,0.04804709269201148,0.11158396125064389,0.17094045273543584,0.3122980803338536,0.13035200025002242,0.08039907733689639,0.04157689583281617,0.02162936973984873,0.09811492792237624,0.0680352368869376,0.09079275931958272,0.10220490505609184,0.2012330953152355,0.1376829731115862,0.16242209430661625,0.10286487300536744,0.03664735782947859,0.09422637872225988,0.05602584556291949,0.10569686624330084,0.17982897574411177,0.24104098465371337,0.1474990776510719,0.08943916081994635,0.05449309708919726,0.0317474755910043,0.051566563104541385,0.021868241500549605,0.0455702217371816,0.09827735867857892,0.43569757972280515,0.23833525252016827,0.06842466156996191,0.02650573086832371,0.013752946963616473,0.06706027749917613,0.05399289693330817,0.10107087551735028,0.12239683062703136,0.259694211074119,0.17244512110307259,0.12021094279705065,0.061329877411094025,0.04179770700123082
54,0.04102383030589459,0.03247742232546058,0.07313610565585386,0.1718220716752172,0.35368785009533765,0.19863998624854856,0.07120357733617018,0.03579007935659686,0.022217752614146866,0.07443110961741446,0.061451819482472955,0.10420878007604988,0.16321741909325907,0.2466124114085704,0.16151708971809614,0.08873014440767762,0.05880706994850937,0.041022746473144196,0.04228660414661419,0.03695149084092848,0.09048387434828212,0.2019303951814191,0.40385714090244357,0.12422802597305714,0.05422433944546704,0.026624083590642264,0.01941282101543967,0.06707322420792894,0.051897316471037916,0.11116654297627138,0.22488505064492134,0.2956114382363466,0.1253976597554031,0.06617928563307601,0.036945866301381115,0.020841316766864234,0.09216860696513682,0.04906817176559065,0.0885329321668775,0.15115660588843957,0.28589644471132925,0.18244063511905745,0.10202951135994633,0.0349768514626733,0.013726308537201146,0.04061671619119711,0.025680783815430118,0.052023577203104056,0.23421120168963444,0.36478563542375303,0.16558397509886755,0.07353423409645693,0.02880929975444662,0.014753071481897645,0.07852803390240572,0.051347879245673765,0.14652114913785733,0.23669939335954351,0.286227065155621,0.10652807681525286,0.06438272006306393,0.02044574578253884,0.009315782744716259,0.107616265971491,0.017522703353977157,0.11687114759596405,0.0755923383172857,0.40647625440258484,0.11181275800389716,0.14583762815184778,0.01461877186916319,0.0036423905333186363,0.0625327103611272,0.02220671549960033,0.0750679716566668,0.146107915808985,0.38567737615989234,0.1804773896052595,0.0956070965761563,0.026401017368743833,0.005917548081587897
55,0.044537391513618435,0.03321062996789927,0.07149099168841186,0.17610733791542535,0.36752131313394054,0.1804125609862989,0.06877239572593398,0.03757098144874055,0.020374933067667907,0.07984283195854748,0.04531165207325059,0.16384076263832067,0.12483013739259825,0.24789900647088692,0.10889035140581481,0.15257154369442405,0.04043939102797037,0.036373111352569404,0.04829744826935097,0.04086242255192029,0.09018977199323436,0.16795914012028093,0.42068084204615047,0.13196547141957637,0.04997350934719361,0.030217024073803556,0.019852927820278782,0.1383423572709034,0.030077262843559365,0.11275630034322608,0.1390829051358177,0.3424368883861631,0.08390436611167659,0.07931008627230876,0.024968421799432105,0.04911965611989356,0.09978547720511294,0.049405918285651974,0.10897675055826428,0.1358869102924243,0.3233344893740892,0.1339722530373719,0.09306224577518761,0.04113174442970801,0.014440319537706319,0.09816278422029777,0.0221644955004537,0.07217326361986666,0.148649638916537,0.36473006405401076,0.13207335797606592,0.08926437272603133,0.03138806594902366,0.04139264452504933,0.07340084946057777,0.033828257421596036,0.13119238675899028,0.2208717233295426,0.3001649793153947,0.125131889109978,0.08227824772252396,0.023904521919996,0.00922269492220282,0.0873438730091728,0.005962580718501821,0.27786953938789827,0.04304190581308813,0.2113355715693022,0.05170499238229159,0.2785108964228435,0.00958368487948826,0.0346444170797982,0.06518753597068314,0.028309321127766823,0.07667581195642752,0.14119171784536846,0.36627689725588297,0.16957448207129774,0.10676487020829795,0.03410954555509312,0.011905712313079717
56,0.04655955892828034,0.041741697121773114,0.07288538296496344,0.12217271573826419,0.4235746760750609,0.15398603360179683,0.07343870462488737,0.03883972277597696,0.026800596039593214,0.05061690142916827,0.043864141570094536,0.06255661694303034,0.12360587696783917,0.48310631708156626,0.11439082534344915,0.06247628719055299,0.035161420611135225,0.0242206267582336,0.07802151602900487,0.06455031691215402,0.10225357761366959,0.15666728008879938,0.40666227943555894,0.09198849881940761,0.04280249996448315,0.03201465055051949,0.025038515951962596,0.08018466571186292,0.06720236066224775,0.1148600355188662,0.1779511699023992,0.2469644595306551,0.14633846505158268,0.08002781252648603,0.05288641408309436,0.03358286293197171,0.06878776914686038,0.038039174295381666,0.08710117657888651,0.1854151279192826,0.3053373427772505,0.15669286081943035,0.0925888941242489,0.04406678530986905,0.021968190501329983,0.04829825979099304,0.048835483098905175,0.08925558245343393,0.2101211581974902,0.3367549106757275,0.13979337189603758,0.06287486380787972,0.043351389008926065,0.02071349084442576,0.08791163109981023,0.056271309229692756,0.1026027921407168,0.16033769825444824,0.28133071150141203,0.14589884560568644,0.09021950957966615,0.0479629300454435,0.027461778001190422,0.08716492835081299,0.05258394252860627,0.11548280868481982,0.15260768310671866,0.2767644432012563,0.1413511596700527,0.10869815477337796,0.04208168875580587,0.02326153716238646,0.0803752661464044,0.040836058932789465,0.07882675966126271,0.14500199649845838,0.26025364689167924,0.19042367002510968,0.11363506063916462,0.06474293298555023,0.025901666935408327
57,0.02604377779968837,0.021153241714148573,0.04422221669963332,0.1451754098928985,0.4570586631745829,0.2086646005958347,0.05599514360207026,0.02727573730636534,0.014410216593779371,0.08618081768477646,0.044230557865998,0.08216715765365239,0.124525333314853,0.30285790454533296,0.16467527969365275,0.10553421875287314,0.04968376107061197,0.04014364450784586,0.027524339983886797,0.023605419827940326,0.06654387690725277,0.2631315991722478,0.4201135730727988,0.11671051012101656,0.047356128956522824,0.022381943119889065,0.01263148719755635,0.04734262365883009,0.024567020856165196,0.11824023018796383,0.14164958659671595,0.35973373034703104,0.15317615364287646,0.1119912385935037,0.022290826931144588,0.021006640311202383,0.10599094155966138,0.043614853763694304,0.13718724890359,0.140027607200267,0.28954763025467783,0.12422694571060187,0.11265783389185666,0.03450989577585903,0.012231530509671662,0.047506256860986674,0.03302998766681857,0.08931199628187036,0.1292547391799414,0.3344668174644263,0.18356696785884716,0.1194248658804834,0.039081480273771,0.024355407624906674,0.043283766768308446,0.02699361094416056,0.07305829097648378,0.17977136773588323,0.40077404418706886,0.16965496672147967,0.0700764434310267,0.026825801019206407,0.009559074247622734,0.17784900161164652,0.009633417898594234,0.11528222917062332,0.08849918528900576,0.3683366392376608,0.07779026967361921,0.11320450068720384,0.010850787408475459,0.03854947216767943,0.058955582947230474,0.028621214556434713,0.07512219690819222,0.14346642664995157,0.3945889972845263,0.1636310099464287,0.0825853705482523,0.036412481841060815,0.016613920058895063
58,0.043223539737936155,0.033463577386381844,0.07519774239108165,0.1723020603392896,0.3895768421970358,0.16586201940727383,0.07477819521735493,0.029189546272944428,0.01640495131403127,0.06024742130255496,0.03587546215671878,0.08898751754215081,0.16784794260626054,0.2972949111588101,0.20253805247500506,0.09151306912993552,0.03691995843721578,0.018773445521351493,0.03794358746219851,0.02808132122956957,0.05174398743698847,0.15570232400344866,0.42144724931847133,0.1912552355481678,0.0682710306962251,0.02936266980419131,0.016191047069109118,0.11973179122472366,0.03557596597239699,0.09088321887526074,0.09967201033401973,0.3511444810139553,0.12688855961593512,0.08894527219820686,0.030669590193539126,0.0564874309638481,0.07228034282474557,0.025120524847559184,0.06585558900022549,0.1567369057374639,0.37208341717857096,0.15416722147586023,0.10293501307710491,0.03881463492829994,0.012002631383644649,0.16114409213147368,0.028252274102964107,0.09329110535303062,0.09626970587868285,0.33997114261977324,0.09287222299034134,0.1025084754616919,0.028492069205397094,0.0571969567827447,0.041618775121802176,0.033207425758893884,0.056597391462066236,0.13966671909224898,0.4060484788486164,0.19336881057338487,0.07920683631376363,0.033805941552005336,0.016477990592763024,0.07021082119229091,0.03679191102701113,0.0891129794808209,0.19870235848551318,0.3017243398965227,0.1469020297155128,0.09288839107500353,0.04369883558764776,0.019965708962236536,0.06702851042239484,0.038984229606028854,0.0785942578244695,0.16065383794879914,0.3210862069976692,0.19730089445310647,0.08794067186493591,0.03073684621851287,0.017672094366291552
59,0.046386451610799566,0.04483341756021968,0.09988006061477368,0.1822678196799818,0.3702634770334256,0.14778221299145466,0.06261290973354781,0.02997821194878651,0.01599432303725146,0.05822450801061091,0.03766923043901098,0.0837179586647714,0.19656211787965192,0.3028291515702013,0.1709490165082711,0.07881033501583906,0.04334292124726108,0.027893769205930525,0.029163920422627894,0.024505982838367905,0.0876365808552951,0.25472060382731987,0.3195952005316182,0.15296222458630282,0.07342891482271331,0.03797259120977813,0.020013256247999482,0.06050110777897144,0.03947623930733259,0.070994472899918,0.12152572509618668,0.3206551353801476,0.22130380540920183,0.0916530203190189,0.04659051276024022,0.02729881417870228,0.056253331789989126,0.027409660555308284,0.07530455767533258,0.14249340350417503,0.3030961379476863,0.23292682885194102,0.08651258990632071,0.05212201227607955,0.023879534689685906,0.034688244733025245,0.027683871236907295,0.0917333571046259,0.20684038271532434,0.3845192234409869,0.1474561217658628,0.05965514898686203,0.03338064338869717,0.014041885381534757,0.06654563112613933,0.043402542381737845,0.08977551971488199,0.2493397311072701,0.31910464591403137,0.11948971285343331,0.05809235915457516,0.032984566181342725,0.02126369592780308,0.028130027335589468,0.01894135400886472,0.0458097462443593,0.11023869986234068,0.43823939758084235,0.26280307532530855,0.06248361510600428,0.023787254803382587,0.009565720861638465,0.053133224523565094,0.03182809299617402,0.057964334422072925,0.14195027414190242,0.3315884087112547,0.23097324898254581,0.09179770812640123,0.043111322773801274,0.01765209535609775
60,0.07379404386922082,0.040522095800827225,0.08960430575084949,0.1626479428414061,0.36166460222345914,0.14813713738681458,0.07080752648670458,0.029297154294102023,0.02352410289990148,0.06254156402124607,0.04284885855413848,0.09537783019254042,0.19742771803630438,0.30132465452976875,0.14359976632999968,0.08553014368509672,0.04217583946320392,0.029172546777453633,0.06781656871801717,0.019621524949885786,0.0899674725530923,0.22466668893219185,0.3350900494865414,0.13167886345643437,0.06990565164906604,0.030207873424533585,0.03104469921417906,0.10137240399607864,0.02847724626692183,0.08200469681941386,0.10179411321251147,0.3490706536443802,0.15313971013588476,0.09711253818606282,0.03768247026936108,0.04934533861434628,0.054575046463035855,0.027741779120622347,0.07162705074076742,0.14160523291256705,0.2865344868658488,0.24833770270564992,0.096307393688086,0.05180807058829646,0.021461156864587296,0.050017534484479625,0.030339080025668343,0.0916070891201425,0.19960639419273551,0.37368870071567206,0.14317370314398245,0.05940698006889696,0.034856619367611696,0.017302805554459524,0.06818598175074188,0.04898823094167384,0.08449278212700748,0.23441805558787446,0.33610104464920226,0.11422018057898749,0.05435908051095085,0.03664016202122026,0.022592960142936106,0.02487592525856493,0.020061512302980294,0.047174229391664275,0.11291474220651784,0.4460408357804851,0.2607811642881371,0.053832963980759894,0.023732121902548368,0.010585409370159438,0.05416210740366655,0.033809976238586045,0.062213551184741415,0.146244503028413,0.31845365228907707,0.2271284663935987,0.09501264224127316,0.04394055439802055,0.019033221099835865
61,0.08186230775810224,0.022853335149613116,0.07040342324489933,0.13078691066631384,0.3733084135882882,0.16213516982505444,0.08726734387117374,0.02806291105074431,0.043318727502184164,0.061027238269449086,0.040529551554691894,0.08660809049822778,0.1927271508814759,0.3237821292518522,0.18000026863302224,0.06773527044291872,0.032887466062709765,0.014700658047248367,0.03888319004516225,0.022525342063595997,0.043468681580751574,0.11258847033990219,0.4012549500241086,0.24060424721883847,0.08854138547371344,0.03687920819308088,0.015253044081225154,0.05548925351787672,0.04053236791547818,0.06403180238070191,0.15921035286610868,0.3698744357911153,0.19376850511114974,0.06879077791942692,0.030925552942844825,0.017375033581780826,0.07215871214901398,0.03630762197431407,0.0890046024172577,0.16584258807294058,0.3292499935072394,0.16791006993460564,0.08734740678287031,0.03894125373914546,0.013234638284058811,0.06422122243205888,0.03555620267406387,0.060842138177071015,0.12662284158111006,0.3121760408412315,0.2222344758545853,0.12037221692584946,0.03945230624350445,0.01852015297608323,0.04053146640298563,0.025467456217529535,0.06111138757634736,0.15864908566739996,0.39538015599385473,0.20760819900592264,0.06815035534790899,0.028433990749022364,0.014665986491857796,0.059727278298879125,0.029251480870138416,0.07958727028347591,0.17617449492876633,0.36845107891196216,0.16819939690036437,0.07210509575308569,0.03300859614556908,0.013492379452656566,0.15633951459013637,0.0212695235080496,0.09457664050889479,0.09997362777647104,0.3358356544876609,0.11593952475263491,0.098919593416951,0.022021125437996107,0.05512268981006925
62,0.0852616723311499,0.052485232302800916,0.10539890105785173,0.24001375380730705,0.2756363435255841,0.07211591381316716,0.0749067420443736,0.06283619328113543,0.031344204044387244,0.06765337311723563,0.04316893093464638,0.06506322420835288,0.16062780563694107,0.3288266876723281,0.1909254340927064,0.07074696267389606,0.04426207701137203,0.028724246090960675,0.05427832566504959,0.04437878257591943,0.0787802237544287,0.17885343618979305,0.2321104333852458,0.19832906638837658,0.10926600886124513,0.06985190963523095,0.03415064856878929,0.09566756015320292,0.0585053768327952,0.1048408966975686,0.21126231245738902,0.28915544915906943,0.08076968752369404,0.07990351332007284,0.04174136785666434,0.03815222939360479,0.08525961703702388,0.03166731259591689,0.07630133071208718,0.17214326896345192,0.36537199543681553,0.15461582812642385,0.07295879225724915,0.027847841694639403,0.013831075961079,0.10743918739245964,0.06492808386185937,0.07852672932816634,0.08036717020410061,0.1907769896441178,0.16718439006087027,0.15299849946612284,0.1134292441969236,0.04434783045975763,0.09990680099818229,0.04856420427024802,0.08555768022806916,0.13412126692985957,0.24945352131543688,0.18475330311421098,0.09824639958117963,0.06715656243201192,0.03223795866871093,0.05706568459692574,0.03052221083133109,0.057055525287747114,0.12624828955357711,0.4083616856222534,0.21478201986993034,0.06261900646499163,0.026534599887336932,0.01680963421287161,0.05592219857298125,0.04524711771253877,0.10456653251727462,0.13700163679205873,0.3023475636891064,0.16651335331985231,0.1016078843577884,0.05485462732857276,0.031937874713804916
63,0.05366425543379492,0.05171284102253293,0.11160453880877014,0.2819128324503316,0.2914224910715793,0.09453127217920028,0.06434981152524626,0.03249072739477439,0.018310124590388485,0.06745951553585033,0.05404442763489569,0.1185753323004028,0.21102266739670034,0.3021360506900025,0.11087046530634433,0.0792514628205571,0.04021186674261827,0.01642575354228971,0.24406029948440516,0.007042628104042936,0.08458394765866688,0.028603484732347615,0.3947897868899225,0.04831745374070682,0.10437558591816211,0.012571227221801972,0.07565464814562604,0.25399222982635467,0.03318253280079681,0.09254867919845935,0.06587593982932605,0.2782624845374141,0.08800840828904871,0.0745720726102073,0.04176673587423246,0.07178979601880159,0.08949710764811274,0.01572649296628276,0.1102075649059544,0.10246541900744911,0.3788655258297961,0.15545656569469152,0.11252040314761352,0.030738493963840822,0.004515200415901182,0.08157914269505095,0.042879027862714504,0.10578848910745474,0.22523286013604582,0.2576036990162375,0.14505043828057027,0.10403151841417665,0.02919991059353985,0.008631112583113927,0.14851550772880873,0.01671288963119492,0.03595406533324353,0.04511555007611032,0.35517423198641607,0.24596818950895985,0.08884211988807207,0.02382131009758725,0.03989515260330282,0.04101361222209366,0.01803464357378644,0.04477776916797588,0.12251113240846241,0.4308077501578414,0.24946205282664646,0.05296088537992881,0.025433196485946552,0.014997201755553403,0.055457024755361545,0.02269488055766776,0.07045819112269805,0.1773185168938961,0.3697719832388913,0.14672752845366577,0.11949663516804619,0.02897988937146005,0.009092515927113564
64,0.08094148989691856,0.031840659104905474,0.06847650003447676,0.1661476798709711,0.2584246009728357,0.18131985612238277,0.10923745193363975,0.06363270636683721,0.0399775935755022,0.05603275689340664,0.022922614269591378,0.07057907430449323,0.12435651456636586,0.40145109379991073,0.18546500610540978,0.06667687932316997,0.04391659178174553,0.02859776481312425,0.08560051235955099,0.026216899071776302,0.045728413205647876,0.14712539267757047,0.34256983336751806,0.1680354700661056,0.09294205723836899,0.05992381724606505,0.03185586068609348,0.1812459953643923,0.059116219816499956,0.10440517425134598,0.11532072467348628,0.15168626036788038,0.08910150141018645,0.09595913749911475,0.11536893562525728,0.0877943986005161,0.12127311854530075,0.026794248741458172,0.0848081271024534,0.12432273702757134,0.35940280877025793,0.14432921898506454,0.1070019819934412,0.026903061912916745,0.005158988298145955,0.24792144002341068,0.009513081966541092,0.018933007911282274,0.018258034678299766,0.45517837457524324,0.07016305049374377,0.047940553482,0.017487863680192284,0.11460345610152653,0.18095202322656395,0.007799295186499351,0.027836063470218303,0.05837857856696014,0.3997366913249222,0.18802362596719982,0.037674176776878864,0.015429001446112561,0.0841698229656591,0.06621987606691893,0.03867033329141883,0.05171754738948503,0.08011086332146831,0.4300201124552827,0.21625861434009322,0.07683651129037151,0.025147559729027758,0.015016350162524034,0.04359420453396707,0.011933304470554988,0.04463197466887908,0.15215926644893227,0.4994695350936753,0.15126565325517138,0.06247675748249221,0.025569146455734094,0.008897364160078934
65,0.048613231075053505,0.050732127996301044,0.09201735979089284,0.1867134044191813,0.3134433473136806,0.149177469233937,0.08173146928223358,0.0511103170351246,0.02645997773397324,0.06292676264237242,0.04574919677486143,0.10848841473567711,0.16101635016354296,0.33944708851390465,0.16584048070627652,0.06500449928654484,0.0341743993829221,0.017350807935232082,0.059776547892821365,0.04195940382729274,0.07056528935684979,0.18887192526346208,0.2994330073394494,0.1550594842299088,0.09284797377425143,0.06590337011588049,0.025581162692046147,0.059324764956399885,0.04512205703163109,0.07971250360517197,0.21762113947895143,0.30394222723366476,0.15960535940995949,0.07779427182871036,0.03496707284963621,0.0219090491993152,0.05917093929743776,0.027339044590973825,0.08366038922328389,0.21159084761509628,0.33767531431043757,0.18096910874328373,0.07071436577762547,0.020222809081964443,0.008653543163520894,0.061571122939647296,0.045905307831991544,0.09127781461248885,0.16103534627986113,0.32509778121453037,0.16865245183417762,0.08304475379648835,0.041242958540913865,0.022170599840732143,0.04484406657366012,0.03457543489084099,0.05574980241380512,0.10416258117931235,0.3840127381244313,0.21241968649396734,0.08659793555739442,0.05645831659058744,0.021177933877013635,0.04493029666416733,0.027940102358341344,0.08344260568490879,0.22215852018726112,0.4310152771006838,0.12467727363361554,0.0399950318161767,0.018000552638777284,0.007838010946148668,0.04940796725098944,0.031169721478514396,0.06226752364010078,0.15159193470827895,0.3662803426901584,0.1940792642090528,0.08711429380324624,0.04147883382260272,0.016607975605519028
66,0.029515861162801096,0.025864416355209044,0.05000333190137202,0.15474285977503274,0.44355776742495245,0.17699076110650824,0.06271204574743731,0.038112719693495216,0.018499545032308128,0.04870600328383136,0.03762082886012842,0.09252519550775355,0.24901297173059458,0.35387511886546813,0.12507120862703164,0.050334100520434105,0.026675451668711173,0.016177492123684002,0.07367127344387528,0.0406311900223488,0.10596695010318026,0.12795105493335773,0.2581762171205817,0.18285352063534865,0.11654596747931603,0.06069843647329499,0.0335041098754951,0.04461168075263173,0.02860678056906034,0.08849216832023457,0.18897811512868326,0.37115257894154174,0.16547089921161995,0.06565793672703864,0.030061938864606032,0.016966269358509055,0.04639344844272346,0.023143686277216604,0.07354530358954162,0.18505540559625977,0.4144740216765012,0.17034542394905988,0.05702867428669865,0.020410730390326964,0.009600240190551758,0.04683525821113562,0.029170312829124884,0.05567964693358538,0.10991074461229237,0.35151388877278034,0.24152553798735482,0.09444581891054639,0.04695009612602945,0.023967083214018185,0.043554895265946046,0.022963452259461725,0.040446416000520125,0.09407521245384123,0.37463609976510254,0.27059667255103803,0.10292518678243331,0.03457365436508579,0.016226844067632643,0.0709686705239773,0.024529654266089166,0.09473789330434292,0.18097512718511424,0.415910131582957,0.13348611292214987,0.06170288344435218,0.013416149118033793,0.004268969895557047,0.07098469165738408,0.018146031617626016,0.07464162531650081,0.15253306778921333,0.404346456478685,0.14365714411999872,0.08533203065477095,0.03704379022844901,0.013310899006623913
67,0.04254016720533039,0.04102738642751156,0.09333383085207722,0.22870839591286324,0.3868220474280398,0.1339000831873315,0.04043626531608159,0.022049993924714212,0.011180246918138095,0.03845777929610618,0.03296027967597682,0.06855726432740784,0.09956208112525933,0.380933574845124,0.2657603612443246,0.08409810059252759,0.02000354396350571,0.009664193121642019,0.05202581139302627,0.020350281981473973,0.06276674787924219,0.136325563194149,0.2882838596655299,0.24504354422588406,0.12717655313158563,0.0465568663911384,0.021468351781101996,0.27767626137511536,0.048257391313093895,0.12993995414865275,0.1127583394545038,0.13910004373254084,0.05756753970604227,0.10328152777425734,0.061766347580738346,0.0696499341995065,0.12052140697816421,0.02084132515765278,0.11933410912247937,0.11800338399945745,0.3457235169272605,0.11900476442837112,0.1320273671316168,0.02034774625413095,0.0041881554080464515,0.21417289082888188,0.02972735286927753,0.11203162138985166,0.06002123109800784,0.3309557875405299,0.055641023463953436,0.09401966409550307,0.017587481723372433,0.08584149574457117,0.19876590427830862,0.015553730186226076,0.08896885982837699,0.030155797367911016,0.37912850209838506,0.1137191557554189,0.1199710960525702,0.02057401513493236,0.03316167759956914,0.050095671029297205,0.01901655193026179,0.08605909373988806,0.14890716818067637,0.4068823337934505,0.1875052003542144,0.0715452480611014,0.02173567136579383,0.008249934239963872,0.06443135011025314,0.044833865984832265,0.07560456257210997,0.1715678817967094,0.378449658800205,0.15853867438394648,0.061391413330248105,0.03238530116026116,0.012795135789078153
68,0.08139199280907938,0.03613669699914855,0.08696653091794468,0.13582329359335235,0.3987009463017202,0.1699286078689514,0.04779654223704249,0.024259539791584694,0.018993307440646322,0.046540194655082655,0.01501243243388358,0.06850809417264105,0.10247213007112159,0.4318544425934635,0.23544704824777965,0.07524594731133193,0.02074862089245178,0.004167634199802106,0.05329498100778117,0.02628277823533963,0.05840920704491101,0.10552523288972804,0.3384330470663142,0.1995946767674751,0.14440263974044407,0.060002053704481174,0.01405294544854083,0.1572836300478607,0.054958397444103864,0.1372407855872771,0.16011115653881963,0.15027384901372173,0.10786443237148421,0.14363106960099417,0.05942447984575522,0.02920819976729218,0.14142065142813426,0.008680720444128,0.11729326799694959,0.08199410509924226,0.4279126984718033,0.06736419046530023,0.143783129060357,0.011540677625109765,0.0,0.12920506170037505,0.0495794340427773,0.11923526320467731,0.1460913701894357,0.21630155124065045,0.14589292824588798,0.12846721720704493,0.04803469799012038,0.017187800191179256,0.07029470598858087,0.02659638429643105,0.07272350136107053,0.12758177687961247,0.33331741372640117,0.21141499235001704,0.11236801515117457,0.03390379609732008,0.011796470866686448,0.035503077090724124,0.009671239244659291,0.05565710462373087,0.16915777695472445,0.4362628548202651,0.18713182609151305,0.08165143625356473,0.017175875481590254,0.00778571317456054,0.08091007979565644,0.03882595535918031,0.10725008780788944,0.16937465077517003,0.30082798694321805,0.16728181704608164,0.09875420722450137,0.026628611743269248,0.010143258452211795
