CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57
11,0.0013290802764486975,0.01791600212652844,5.31632110579479e-05,0.0002126528442317916,0.0001063264221158958,0.01674641148325359,0.0,0.0002658160552897395,0.0,0.0029239766081871343,0.002711323763955343,0.000531632110579479,0.0001594896331738437,0.004412546517809676,0.002658160552897395,0.0001594896331738437,0.0009569377990430622,0.015151515151515152,0.001541733120680489,0.014247740563530037,0.001063264221158958,0.014779372674109515,0.00329611908559277,0.026422115895800107,0.0014885699096225413,0.0660287081339713,0.003615098351940457,0.004359383306751728,0.1264221158958001,0.04242424242424243,0.0062732589048378525,0.015257841573631047,0.14630515683147263,0.10207336523125997,0.005794790005316321,0.00861244019138756,0.0066985645933014355,0.06065922381711855,0.006858054226475279,0.016108452950558214,0.01695906432748538,0.003668261562998405,0.002179691653375864,0.005050505050505051,0.005582137161084529,0.002179691653375864,0.0022328548644338117,0.007389686337054758,0.00909090909090909,0.009569377990430622,0.0,0.007921318447634237,0.006751727804359384,0.005475810738968634,0.0,0.0075491759702286014,0.008399787347155768,0.1533758639021797
12,0.000546000546000546,0.0056135681135681135,0.0,0.0002218127218127218,0.0,0.005494130494130494,0.0,0.00023887523887523886,0.0,0.0012967512967512968,0.002081627081627082,0.00010237510237510238,0.00010237510237510238,0.0016721266721266722,0.0018086268086268086,0.0001365001365001365,0.00025593775593775594,0.008940758940758941,0.0017745017745017745,0.010186322686322686,0.0010066885066885066,0.010834698334698335,0.0022351897351897353,0.008787196287196286,0.0009043134043134043,0.025764400764400765,0.007149194649194649,0.006415506415506415,0.03888547638547638,0.05113636363636364,0.006671444171444172,0.006893256893256893,0.0288015288015288,0.02504777504777505,0.003941441441441441,0.009367321867321867,0.006927381927381927,0.03856128856128856,0.0063984438984438985,0.008736008736008737,0.005477067977067977,0.0011602511602511602,0.0009213759213759214,0.002388752388752389,0.0037708162708162706,0.0015356265356265355,0.0014503139503139503,0.00331012831012831,0.003241878241878242,0.002764127764127764,1.7062517062517064e-05,0.0025764400764400766,0.0021157521157521156,0.0031565656565656565,0.0,0.004112066612066612,0.0019963144963144963,0.6250682500682501
13,0.0009676284306826178,0.008655876143560873,3.518648838845883e-05,7.037297677691766e-05,3.518648838845883e-05,0.008673469387755102,3.518648838845883e-05,0.0001231527093596059,0.0,0.0023047149894440534,0.0020408163265306124,0.00028149190710767064,0.00036945812807881776,0.001442646023926812,0.0016537649542575652,0.00028149190710767064,0.0003342716396903589,0.00992258972554539,0.0017241379310344827,0.008286418015482055,0.0010731878958479943,0.007758620689655172,0.0011083743842364533,0.007512315270935961,0.0009148486980999296,0.047501759324419426,0.004275158339197748,0.0042575650950035186,0.04936664320900774,0.05515482054890922,0.003940886699507389,0.002867698803659395,0.04591836734693878,0.03676988036593948,0.004433497536945813,0.005471498944405348,0.004345531315974665,0.03428923293455313,0.004978888106966925,0.005277973258268825,0.003342716396903589,0.0010907811400422238,0.0011259676284306826,0.0033251231527093596,0.002867698803659395,0.0007389162561576355,0.0015482054890921886,0.0026389866291344124,0.002551020408163265,0.0032019704433497538,0.0,0.003553835327234342,0.0037825475017593244,0.002076002814919071,1.7593244194229415e-05,0.0027269528501055597,0.0026917663617171007,0.588265306122449
14,0.0005648591174906964,0.007243487506645402,0.0,0.0001827485380116959,1.661350345560872e-05,0.007077352472089314,0.0,0.0002990430622009569,1.661350345560872e-05,0.0015450558213716107,0.0012626262626262627,0.00023258904837852206,0.0003156565656565657,0.0020933014354066986,0.0012293992557150452,8.30675172780436e-05,0.0005814726209463052,0.0063463583200425305,0.0007974481658692185,0.0093367889420521,0.0006977671451355662,0.009087586390217969,0.001960393407761829,0.010931685273790537,0.0004651780967570441,0.016414141414141416,0.0011629452418926104,0.00402046783625731,0.06417796384901649,0.030568846358320044,0.006562333864965444,0.013589845826687931,0.04824561403508772,0.03070175438596491,0.0013290802764486975,0.004568713450292397,0.005798112706007443,0.049325491759702286,0.004934210526315789,0.012410287081339713,0.006080542264752791,0.0011961722488038277,0.0006313131313131314,0.0022760499734183945,0.0027412280701754384,0.0013789207868155236,0.0017610313662945242,0.0034057682083997874,0.003904173312068049,0.004070308346624136,0.0,0.00259170653907496,0.0022760499734183945,0.0030901116427432215,0.0,0.00480130249867092,0.003538676236044657,0.6000797448165869
15,0.0016605166051660517,0.012338560885608855,4.6125461254612545e-05,0.00027675276752767527,2.3062730627306272e-05,0.011877306273062731,6.918819188191882e-05,0.0005535055350553505,0.0,0.0027675276752767526,0.004289667896678967,0.00032287822878228784,0.00048431734317343173,0.0029059040590405905,0.003044280442804428,0.0008302583025830259,0.00039206642066420664,0.01904981549815498,0.002675276752767528,0.015567343173431735,0.0018219557195571956,0.014575645756457565,0.002283210332103321,0.013145756457564576,0.001337638376383764,0.06672047970479705,0.011462177121771217,0.006503690036900369,0.07112546125461254,0.07640682656826568,0.008095018450184501,0.005511992619926199,0.060424354243542436,0.05648062730627306,0.0117619926199262,0.01349169741697417,0.008325645756457565,0.05682656826568266,0.00996309963099631,0.008556273062730628,0.00643450184501845,0.0014990774907749078,0.0018680811808118082,0.006526752767527675,0.007149446494464945,0.0026522140221402215,0.0010608856088560885,0.004035977859778598,0.005281365313653136,0.004912361623616236,0.0,0.007149446494464945,0.006688191881918819,0.006849630996309963,2.3062730627306272e-05,0.005765682656826568,0.006342250922509225,0.3417666051660517
16,0.006214798990095164,0.023222262297810947,0.0001109785533945565,0.000887828427156452,2.7744638348639126e-05,0.02288932663762728,5.548927669727825e-05,0.0009988069805510085,8.323391504591738e-05,0.006547734650278834,0.006741947118719308,0.0010820408955969259,0.0006936159587159781,0.007158116693948894,0.0057153954998196595,0.0009710623422023694,0.0014149765557805955,0.026301917154509892,0.0043281635823877035,0.021474350081846682,0.005770884776516938,0.020780734123130706,0.004966290264406404,0.02388813361817829,0.005437949116333269,0.08201315095857725,0.014399467302943706,0.01173598202147435,0.07638098937380351,0.07221929362150764,0.009655134145326415,0.011153344616152928,0.0887828427156452,0.06958355297838692,0.01620286879560525,0.01711844186111034,0.013345171045695419,0.05146630413672558,0.012568321171933523,0.014510445856338263,0.013345171045695419,0.004550120689176817,0.005770884776516938,0.012235385511749854,0.01076491967927198,0.004244929667341787,0.0036900369003690036,0.00982160197541825,0.011430790999639319,0.006547734650278834,0.00013872319174319561,0.00729683988569209,0.014787892239824654,0.005105013456149599,0.00016646783009183476,0.005659906223122382,0.014066531642760036,0.111477956884832
17,0.0014486725282921442,0.0139560234656263,0.0,0.0003155524319052195,2.868658471865632e-05,0.012335231429022217,5.737316943731264e-05,0.0005020152325764856,1.434329235932816e-05,0.0030120913954589136,0.0027825987177096632,0.0003872688937018603,0.00020080609303059423,0.0033706737044421177,0.002596135917038397,0.00037292560134253216,0.000358582308983204,0.02557409027668211,0.001965031053227958,0.01277987349216139,0.0015490755748074412,0.016566502675024027,0.0021945237309772083,0.018416787389377357,0.001434329235932816,0.08072404939829889,0.005694287066653279,0.0051635852493581375,0.052109181141439205,0.08212969204951305,0.0074298254421319865,0.00771669128931855,0.05196574821784592,0.07742509215565341,0.010571006468824855,0.013038052754629298,0.006024182790917827,0.05873578221144882,0.010126364405685682,0.011632410103415139,0.006884780332477517,0.0029834048107402573,0.0046759133091409805,0.0085055723690816,0.006368421807541703,0.0019076578837906454,0.002079777392102583,0.0060098394985584995,0.005593884020137983,0.010470603422309557,4.3029877077984484e-05,0.01559115879458971,0.007515885196287956,0.005866406574965217,0.0,0.006669630947087594,0.0064975114387756565,0.29963137738636525
18,0.0017044944828204897,0.01701504141622559,2.9903411979306838e-05,0.0003737926497413355,1.4951705989653419e-05,0.016716007296432522,1.4951705989653419e-05,0.0004784545916689094,1.4951705989653419e-05,0.0036033611435064743,0.003095003139858258,0.0003139858257827218,0.0002242755898448013,0.0036781196734547413,0.0035136509075685534,0.0003139858257827218,0.000463502885679256,0.019242845608683952,0.0020932388385514786,0.020797823031607907,0.0012858467151101941,0.016327262940701533,0.0021979007804790525,0.02094734009150444,0.0017942047187584104,0.059193804013037886,0.006309619927633743,0.006847881343261266,0.09678239287102658,0.05615860769713824,0.004814449328668401,0.006758171107323346,0.08603211626446577,0.0950778983882061,0.006997398403157801,0.013680810980532879,0.01092969707843665,0.1036452259202775,0.006459136987530277,0.014592865045901737,0.01110911755031249,0.004007057205227116,0.0037528782034030083,0.009285009419574773,0.00974851230525403,0.004350946442989145,0.003214616787775485,0.007924404174516312,0.009374719655512695,0.00949433330342992,8.971023593792052e-05,0.010959600490415956,0.009120540653688586,0.009688705481295416,0.0,0.008358003648216261,0.009419574773481654,0.16956729762865944
19,0.0014803694668584892,0.013396301161360272,3.1275411271658224e-05,0.0001980776047205021,3.1275411271658224e-05,0.014501365692958863,1.042513709055274e-05,0.000323179249807135,0.0,0.002449907216279894,0.002658409958090949,0.0001251016450866329,0.0003440295239882404,0.002783511603177582,0.002981589207898084,0.0002919038385354767,0.000323179249807135,0.019098851149892623,0.0017931235795750715,0.012499739371572735,0.0015429202894018056,0.013896707741706803,0.0021058776922916536,0.019484581222243072,0.0017514230312128604,0.07053647755467984,0.00440983298930381,0.0057963762223473235,0.06017389128667042,0.07594712370467671,0.00475386251329205,0.006119555472154459,0.07392464710910948,0.10374053918809033,0.00669293801213486,0.009445174204040783,0.005619148891807927,0.06489647838869081,0.006703363149225412,0.011457225662517462,0.009382623381497467,0.004065803465315569,0.0031171159900752693,0.0062133817059694335,0.005014490940555868,0.0012822918621379872,0.0018139738537561768,0.006317633076874961,0.00756864952774129,0.010560663872729926,5.21256854527637e-05,0.010967244219261483,0.006661662600863202,0.005024916077646421,4.170054836221096e-05,0.006036154375430037,0.008433935906257167,0.28312587310523135
20,0.004652138934555248,0.021896533631816432,6.995697645947742e-05,0.0006995697645947743,6.995697645947742e-05,0.019867781314491587,6.995697645947742e-05,0.0007695267410542517,3.497848822973871e-05,0.006191192416663752,0.005561579628528455,0.0009444191822029452,0.0009094406939732064,0.005176816258001329,0.004966945328622897,0.0006995697645947743,0.0010143761586624226,0.02574416733708769,0.005666515093217671,0.02413515687851971,0.004267375564028122,0.02144181328482983,0.005001923816852636,0.020567351079086364,0.004092483122879429,0.0762531043408304,0.016964566791423275,0.015110706915247123,0.07576340550561404,0.08076532932246669,0.015110706915247123,0.010703417398300046,0.06820805204799049,0.0709363741299101,0.016929588303193535,0.022631081884640945,0.014481094127111826,0.05949840847878555,0.01385148133897653,0.013396760991989927,0.01031865402777292,0.0045122249816362935,0.0057014935814474095,0.013501696456679143,0.012662212739165414,0.004931966840393158,0.0036727412641225647,0.012312427856868027,0.01112315925705691,0.007380461016474868,0.00017489244114869356,0.008569729616285984,0.013081954597922277,0.0075903319458533,0.00010493546468921613,0.005351708699150023,0.012557277274476197,0.11133652803525831
21,0.0014422499098593806,0.017387123913304756,4.0062497496093905e-05,0.00024037498497656343,8.012499499218781e-05,0.016665998958375065,0.0,0.0007611874524257842,4.0062497496093905e-05,0.005608749649453147,0.004006249749609391,0.00032049997996875124,0.00048074996995312686,0.005608749649453147,0.0037658747646328273,0.0006409999599375025,0.0008012499499218781,0.02051199871800008,0.0026841873322382918,0.01834862385321101,0.0018428748848203196,0.017547373903289133,0.0037658747646328273,0.020271623733023516,0.002083249869796883,0.09358599415087536,0.008493249469171908,0.008172749489203157,0.08373061976683627,0.078923120067305,0.007972437001722687,0.009214374424101598,0.09162293177356677,0.08509274468170346,0.009414686911582069,0.014863186571050839,0.009054124434117223,0.0709506830655823,0.010656624333960979,0.012900124193742238,0.010736749328953167,0.003365249789671888,0.003044749809703137,0.008973999439125035,0.008012499499218782,0.001682624894835944,0.002523937342253916,0.007932374504226593,0.009254436921597692,0.006570249589359401,0.0,0.0078923120067305,0.00953487440407035,0.006730499579343776,4.0062497496093905e-05,0.00624974960939065,0.00913424942910941,0.15872761507952407
22,0.001352493660185968,0.012933220625528317,0.0,0.0008453085376162299,0.0,0.01327134404057481,8.4530853761623e-05,8.4530853761623e-05,8.4530853761623e-05,0.0037193575655114115,0.0020287404902789518,0.000760777683854607,0.000338123415046492,0.002113271344040575,0.0038038884192730348,0.000591715976331361,8.4530853761623e-05,0.024344885883347423,0.0034657650042265427,0.01918850380388842,0.001267962806424345,0.027810650887573965,0.0016906170752324597,0.02062552831783601,0.000676246830092984,0.09729501267962806,0.010904480135249367,0.008622147083685545,0.04885883347421809,0.08647506339814032,0.008537616229923922,0.006846999154691462,0.04285714285714286,0.08360101437024514,0.014708368554522401,0.020710059171597635,0.01014370245139476,0.06711749788672866,0.011158072696534235,0.017075232459847843,0.007354184277261201,0.001521555367709214,0.004142011834319527,0.008875739644970414,0.006677937447168217,0.003043110735418428,0.004311073541842772,0.006086221470836856,0.0053254437869822485,0.01073541842772612,0.0,0.01098901098901099,0.005579036348267117,0.007523245984784446,0.0,0.011834319526627219,0.004818258664412511,0.22510566356720202
23,0.0011062935812622922,0.016303861970320042,0.0,0.0002849544072948328,5.587341319506526e-06,0.016527355623100305,5.587341319506526e-06,0.0003073037725728589,0.0,0.0035647237618451635,0.003726756660110853,0.00017879492222420883,0.00013409619166815663,0.003514437689969605,0.0032630073305918114,0.00012292150902914358,0.00018438226354371536,0.01928191489361702,0.0025031289111389237,0.019801537636331128,0.0011230556052208118,0.019639504738065437,0.0025981137135705347,0.019645092079384946,0.0012906758448060075,0.06630497943858395,0.0068947791882710534,0.006324870373681388,0.07648511532272484,0.0686684248167352,0.0073864652243876274,0.007760817092794564,0.07734556588592884,0.09321920257464689,0.009062667620239585,0.015901573395315574,0.010258358662613981,0.09401819238333631,0.009889594135526552,0.016840246736992668,0.009884006794207045,0.0037099946361523334,0.0034697389594135525,0.009582290362953692,0.009431432147327015,0.00371558197747184,0.0035535490792061503,0.009738735919899875,0.009565528338995172,0.009800196674414447,2.2349365278026104e-05,0.009241462542463793,0.009772259967816914,0.009884006794207045,1.1174682639013052e-05,0.009962229572680135,0.010157786518862864,0.17702373502592528
24,0.0028058361391694723,0.019652076318742984,3.367003367003367e-05,0.0006004489337822671,6.734006734006734e-05,0.018956228956228956,5.611672278338945e-05,0.0005667789001122334,6.734006734006734e-05,0.004646464646464647,0.0044388327721661056,0.0003647586980920314,0.0005387205387205387,0.004719416386083052,0.004107744107744108,0.00039281705948372616,0.0004938271604938272,0.020718294051627385,0.0036307519640852975,0.021240179573512905,0.003265993265993266,0.02131874298540965,0.0037429854096520765,0.020982042648709315,0.0028170594837261505,0.06593153759820426,0.0088327721661055,0.009085297418630752,0.08222222222222222,0.0706060606060606,0.009102132435465768,0.010331088664421997,0.07498877665544332,0.07505050505050505,0.010392817059483726,0.015415263748597082,0.011285072951739618,0.07980359147025813,0.010925925925925926,0.01610549943883277,0.011094276094276094,0.0038664421997755332,0.004085297418630752,0.010420875420875421,0.010420875420875421,0.004012345679012346,0.004090909090909091,0.010813692480359146,0.010056116722783389,0.007906846240179573,0.00011784511784511784,0.008866442199775533,0.011111111111111112,0.008540965207631875,8.417508417508418e-05,0.008883277216610549,0.010864197530864197,0.16446127946127947
